OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Betsy Rajagopal (General Manager),,,2023-01-20T00:00:00.000+0000,7.0, Kindly expedite.
Ashish Joshi (Senior Manager Service Quality),,,2023-02-08T00:00:00.000+0000,19.0,"We refer to the complaint bearing CPGRAMS – PMOPG/E/2023/0001830 lodged by Mr. Shaikh Mahammadhanif and wish to submit that we have taken up the matter with the team concerned. The redressal of the complaint involves detailed investigation and the Turn Around Time (TAT) for investigation has been communicated to the customer. On receipt of grievance resolution, a suitable reply shall be sent to the customer. Please find enclosed the copy of reply sent to the customer for your ready reference and shall be glad to provide any further clarifications required in the said matter.
"
Betsy Rajagopal (General Manager),,,2023-02-09T00:00:00.000+0000,1.0, Bank replied. Copy attached. The complaint may be closed.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,54.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Alok Nigam (Under Secretary),,,2023-01-05T00:00:00.000+0000,1.0," उपर्युक्त कार्रवाई करने के लिए शिकायत को अग्रेषित किया जाता है। कृपया ध्यान दें कि ऑनलाइन शिकायत को प्राप्त होने के 30 दिनों के भीतर निपटाया जाना चाहिए। शिकायत का निपटान करते समय, याची को एक उपर्युक्त उत्तर भेजा जाना चाहिए और उसकी एक प्रति CPGRAMS पर अपलोड की जानी चाहिए।"
Brig Vikas Bhardwaj (BRIG DIAV),,,2023-01-09T00:00:00.000+0000,4.0, Fwd herewith for your nec action. The online grievance must be disposed of within 21 days of its receipt.
Col Saurabh Bhardwaj (Director MPRSO),,,2023-02-08T00:00:00.000+0000,30.0, Pl see attach file.
Brig Vikas Bhardwaj (BRIG DIAV),,,2023-02-09T00:00:00.000+0000,1.0, Pl see attach file.
Alok Nigam (Under Secretary),,,2023-02-10T00:00:00.000+0000,1.0, Please see the attachment.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-03T00:00:00.000+0000,0.0,
Section Officer PG-AR (SO),,,2023-01-04T00:00:00.000+0000,1.0, 
S S (DA),,,2023-01-04T00:00:00.000+0000,0.0, 
Ranjan Kumar Sahoo (RPFC I),,,2023-01-13T00:00:00.000+0000,9.0, This Office not received any form 13 in r/o. said member. Member is requested to contact the Employer (Dipesh Chavan). The said person has been already contacted twice on 06.01.2023 and 11.01.2023 for the said matter.
Daya Singh (SO),,,2023-01-13T00:00:00.000+0000,0.0, This Office not received any form 13 in r/o. said member. Member is requested to contact the Employer (Dipesh Chavan). The said person has been already contacted twice on 06.01.2023 and 11.01.2023 for the said matter.	Ranjan Kumar Sahoo (RPFC I)
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-03T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-19T00:00:00.000+0000,16.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-23T00:00:00.000+0000,4.0,महोदय उक्त संदर्भ का निस्तारण करा दिया गया है निस्तारित आख्या अपलोड है शिकायत निस्तारित
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
OSDBO (OSD),,,2023-01-04T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate levelfor redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Nodal Officer (GM),,,2023-01-06T00:00:00.000+0000,2.0," कृपया शिकायत की जांच समयबद्ध रूप से करने की व्‍यवस्‍था करें और शिकायतकर्ता को उपयुक्त उत्तर भेजें और उसके निपटान के तुरंत बाद शिकायतकर्ता को भेजें गए उत्तर को सीपीग्राम्स पोर्टल पर भी अपनी टिप्पणी/ कार्रवाई के साथ अपलोड करें। 
Kindly arrange to examine and redress the grievance and give appropriate reply to the complainant within a time bound manner. After redressal, a copy of reply given to complainant along with your comments/action may be uploaded on the CPGRAMS portal. 

"
Shri Vikramjit Singh Randhawa (Deputy General Manager),,,2023-01-13T00:00:00.000+0000,7.0," CMS ref N202223023377021
"
Rajesh Jai Kanth (Banking Ombudsman),,,2023-01-17T00:00:00.000+0000,4.0," कृपया आप अपने दिनांक 3 जनवरी 2023 के CPGRAMS शिकायत संख्या PMOPG/E/2023/0001835 का संदर्भ लें।

2. आपको सूचित किया जाता है कि आपके द्वारा CPGRAMS पोर्टल पर 
HOME CREDIT INDIA FINANCE PRIVATE LIMITED के विरुद्ध की गई शिकायत को शिकायत प्रबंध प्रणाली (Complaint Management System) पोर्टल पर शिकायत संख्या N202223023377021 के रूप में दर्ज किया गया था। इस शिकयत को अस्‍वीकार्य वर्गीकृत किया गया है और रिज़र्व बैंक - एकीकृत लोकपाल योजना, 2021 के खंड 16(1)(a)10(2)(a)(i), जिसे निम्‍न प्रकार पढा जाए, के तहत बंद किया गया है: 
Complaint is non-maintainable under Clause 16(1)(a) read with clause 10 (2) (a) (i) of the Reserve Bank - Integrated Ombudsman Scheme, 2021 : First Resort Complaint .
3. उक्त शिकायत को बंद किये जाने से संबंधित सूचना दिनांक 17 जनवरी 2023 के हमारे ई-मेल द्वारा आपको दी गयी है (ई-मेल की प्रतिलिपि संलग्न है)।
4. साथ हीं आपको यह सुझाव दिया जाता है कि रिज़र्व बैंक - एकीकृत लोकपाल योजना, 2021 के तहत शिकायत करने से पहले, आप संबंधित विनियमित संस्था के पास एक लिखित शिकायत दर्ज करें और यदि शिकायत पूरी तरह या आंशिक रूप से विनियमित संस्था द्वारा खारिज कर दी जाती है, और आप उत्तर से संतुष्ट नहीं हैं, या आपको विनियमित संस्था द्वारा शिकायत प्राप्त होने के 30 दिनों के भीतर कोई जवाब नहीं मिलता है, तो शिकायत संबंधित दस्तावेजों के साथ हमारे कार्यालय के पोर्टल https://cms.rbi.org.in पर ऑनलाइन शिकायत दर्ज कि जा सकती है।





"
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
R. Rampradeepan (Special Officer),,,2023-01-09T00:00:00.000+0000,5.0, 
Dist Collector (Dist Collector),,,2023-02-23T00:00:00.000+0000,45.0, petition accepted.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,noted
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-05T00:00:00.000+0000,0.0,
Pankaj Kumar (DOTEL07 DDG-PG),,,2023-01-05T00:00:00.000+0000,0.0, The case is forwarded for taking needful action.A reply may be given to the complainant and also upload the copy at P G Portal for disposal of grievance.PG WING DOT HEAD QUARTER.
SHASHIKANT PAWAR (DEPUTY GENERAL MANAGER-HR),,,2023-01-21T00:00:00.000+0000,16.0, 
Geeta Arora (Sr. TOA),,,2023-01-27T00:00:00.000+0000,22.0," Reply of ITI/NCW have already been sent in all your previous cases. Now, no action is contemplated in this duplicate matter by the DoT , hence, case is closed."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,A large number of similar petitions have been received on this/these issues(s). Some of them are being forwarded to the Financial Services (Banking Division) concerned for taking action as appropriate.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Shri Bal Krishan (Public Grievance Officer),,,2023-01-04T00:00:00.000+0000,0.0,May please see. 
Dr.T.V Nagendra Prasad (Joint Secretary),,,2023-01-06T00:00:00.000+0000,2.0," The issue is policy matter of Government of Kuwait for issuing dependent visa. Hence, the petition may be transferred to Embassy of India, Kuwait to pursue the matter with local authorites."
Shri Bal Krishan (Public Grievance Officer),,,2023-01-06T00:00:00.000+0000,0.0,"The issue is policy matter of Government of Kuwait for issuing dependent visa. Hence, the petition may be transferred to Embassy of India, Kuwait to pursue the matter with local authorities. "
Shri Devesh Uttam (Joint Secretary),,,2023-01-10T00:00:00.000+0000,4.0," कृपया आवश्यक कार्यवाही हेतु देखें।
Kindly see for necessary action. "
Shri JAYANT YADAV (Welfare Officer),,,2023-01-12T00:00:00.000+0000,2.0," The Mission has already taken up the matter of issuance of Family/Visit Visa with the concerned Kuwaiti authorities and following reply has been received from them:-
	
	“Based on the instructions of the then Interior Minister, the Residency Affairs Department, Ministry of Interior decided to suspend issuing family and tourist visa w.e.f. 27.06.2022 till further notice. The decision has been taken to introduce new mechanism and regulations in the interest of work and its improvement.”

2.	Further, granting/rejecting Visa is the sovereign right of Government of State of Kuwait. Therefore, he may approach the Embassy/Consulate of Kuwait in India or Kuwaiti authorities."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,0.0,
"CMO, Secretary",,,2023-01-06T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"CCC SAMPARK RAJASTHAN GOV IN, Content Manager",,,2023-01-22T00:00:00.000+0000,16.0,Your grievance disposed (Relief) successfully on 22-Jan-2023 13:05
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,A large number of similar petitions have been received on this/these issues(s). Some of them are being forwarded to the Financial Services (Banking Division) concerned for taking action as appropriate.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Assisant1 (Asstt.),,,2023-01-04T00:00:00.000+0000,0.0, Please take necessary action in this matter and upload ATR.
DC NUH (DY COMMISSIONER),,,2023-04-11T00:00:00.000+0000,97.0, Kindly take action and send reply
Smt Renu Sogan IAS (ADC Nuh),,,2023-05-04T00:00:00.000+0000,23.0, PFA ATR
DC NUH (DY COMMISSIONER),,,2023-06-26T00:00:00.000+0000,53.0, PFA ATR
Jarnail Singh (Supervisor),,,2023-06-27T00:00:00.000+0000,1.0, As per report of the Department.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,54.0,Grievance received by Subordinate Organisation from Web API
"VARINDERPREET SINGH, SUPERINTENDENT OF POLICE",,,2023-06-27T00:00:00.000+0000,120.0,seen
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Gadadhar Nayak (Under Secretary to Government),,,2023-02-10T00:00:00.000+0000,37.0, 
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-05T00:00:00.000+0000,0.0,
OSDBO (OSD),,,2023-01-05T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate levelfor redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Shri Y.S.YADAV (DS),,,2023-01-05T00:00:00.000+0000,0.0," A petition received through CPGRAMS, which is self-explanatory, is transferred online for appropriate action at your end. Action taken on the petition may please be communicated to the petitioner directly and the same may also be updated in CPGRAMS."
Vishnu agrawal (Assistant Manager),,,2023-01-06T00:00:00.000+0000,1.0, 
LAKSHAY VEER GODARA (DEPUTY MANAGER),,,2023-01-13T00:00:00.000+0000,7.0,"Based on the search with the Application ID as provided by the applicant, subsidy claim of Rs. 235068/- was found to be uploaded under PMAY-CLSS for MIG by the Primary Lending Institution (PLI) against Loan Account Number 1117675100016047 on the Pradhan Mantri Awas Yojana - Credit Linked Subsidy Scheme (PMAY-CLSS) portal maintained by National Housing Bank (NHB) on 30-01-2021 and the claim has been accepted for processing. Credit Linked Subsidy Scheme for Middle Income Group (CLSS for MIG) was effective from 01.01.2017 and was operational up to 31.03.2021. No funds for CLSS for MIG are being released from the Ministry after the FY 2020-21. The PMAY-CLSS subsidy claim has been accept for processing. However, Release of subsidy depends upon deduplication on the CLSS Awas Portal (CLAP) of the Government of India, Ministry of Housing and Urban Affairs (MoHUA) and receipt of additional information/ clarification/ compliances (including Aadhaar seeding of the respective PLI, if required), availability of fund and subsequent processing of the claim. No specific timeline has been prescribed in the PMAY CLSS Guidelines. The same has been informed to complainant vide email dated 04/01/2022 on registered email ID as attached."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-19T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,12.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित जांच आख्या संलग्न है अधीनस्थ अधिकारी के स्तर पर निस्तारित जांच आख्या संलग्न है
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
OSD2INS (OSDDFS),,,2023-01-05T00:00:00.000+0000,1.0, Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS. 
Anson M (Assistant Manager),,,2023-01-05T00:00:00.000+0000,0.0," The complaint is forwarded for your information and necessary action at your end. Acknowledge the complaint immediately and resolve the complaint as per the IRDAI rules and also as per Policy holder protection regulations, 2017 on urgent basis.
• Communication sent to the complainant to be uploaded in the Portal so as to dispose the grievance
• Your reply to the complainant shall also indicate the availability of insurance ombudsman redressal mechanism or other appropriate judicial forums, if he or she is not satisfied with insurer’s reply.
"
Mr. Vikar Alam (GRO),,,2023-01-07T00:00:00.000+0000,2.0," Dear Sir/Madam,
We would like to inform you that referred complaint has been addressed and response on same has been shared with customer. We are also annexing the copy of our response for your reference. Trust you find the submission in order."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-03T00:00:00.000+0000,0.0,
OSDBO (OSD),,,2023-01-03T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate levelfor redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-03T00:00:00.000+0000,0.0, Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
"Shri Pramod Kumar , Director-PP","RATNESH KUMAR JHA , EXECUTIVE DIRECTOR PG",,2023-01-12T00:00:00.000+0000,8.0,
Ankit Mishra (DEO),,,2023-01-12T00:00:00.000+0000,0.0, 
Surender Verma (OS_Public Complaint_Working Under Asstt.Secy._PC_NR),,,2023-01-13T00:00:00.000+0000,1.0,Kindly link with previous complaint number.
Virender Kumar Bharti (A.P.O. Legal),,,2023-01-27T00:00:00.000+0000,14.0,PLEASE FIND THE ATTACHED REPLY FOR YOUR REFERENCE.
Dharmendra Sah (PCI_HQ),,,2023-02-02T00:00:00.000+0000,6.0, PLEASE FIND THE ATTACHED REPLY FOR YOUR REFERENCE.
Dharmendra Sah (PCI_HQ),,"Repeat of sl 7
 of (2-2-2023)",2023-02-02T00:00:00.000+0000,0.0,PLEASE FIND THE ATTACHED REPLY FOR YOUR REFERENCE.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-19T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-04T00:00:00.000+0000,16.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित महोदय जी सन्दर्भ संलग्न कर निस्तारण हेतु सादर सेवा में प्रेषित है
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
"Online PGRO, Online PGRO",,,2023-01-04T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"PGRO, PGRO",,,2023-01-30T00:00:00.000+0000,26.0,अभिलेख दिनांक 19.01.2023 को उपस्थापित। परिवादी अनुपस्थित। प्रस्तुत परिवाद परिवादी के द्वारा समविषयक परिवाद जिसका अनन्य सं0 412116011041800084 दर्ज किया गया है। परिवादी को सुझाव दिया जाता है कि वे अनन्य सं0 412116011041800084 में पारित अंतिम आदेश का अनुपालन करें। इसी सुझाव के साथ इस परिवाद को निष्पादित किया जाता है। इस विनिश्चय की प्रति संबंधित को उपलब्ध करा दी जाय।
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,Sent to concerned unit
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Ankita Jadeja (Under Secretary),,,2023-01-10T00:00:00.000+0000,6.0,For necessary action sent to concern dept.
Dinesh B Parmar (Additional Secretary),,,2023-01-11T00:00:00.000+0000,1.0, 
Mr. P. B. Patni (JOINT SECRETARY),,,2023-01-16T00:00:00.000+0000,5.0, નિકાલ કરીને તેની જાણ કરવા વિનંતી. 
Dr. Trupti A. Desai (Additional Director),,,2023-01-24T00:00:00.000+0000,8.0, ભારત સરકારશ્રીના ગેઝેટ પ્રમાણે ટકાવારીમાં વધારો કે ઘટાડો થઈ શકે નહિ.
Shri. P. B. Patni (Joint Secretary),,,2023-05-25T00:00:00.000+0000,121.0, ભારત સરકારશ્રીના ગેઝેટ પ્રમાણે ટકાવારીમાં વધારો કે ઘટાડો થઈ શકે નહિ.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-03T00:00:00.000+0000,0.0,
"Janaspandana Kosha, Janaspandana Kosha",,,2023-01-06T00:00:00.000+0000,3.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,0.0,Sent to concerned unit
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-03T00:00:00.000+0000,0.0,
Ankit Mishra (DEO),,,2023-01-04T00:00:00.000+0000,1.0, 
Shri Rajiv Gandhi ED (EDRRB),,,2023-01-06T00:00:00.000+0000,2.0, Matter pertains to NR.
PG Officer. (Railway Board),,,2023-01-06T00:00:00.000+0000,0.0, 
Dharmendra Sah (PCI_HQ),,,2023-01-08T00:00:00.000+0000,2.0, 
Raman Kumar Sharma (Dy.CPO IR),,,2023-01-13T00:00:00.000+0000,5.0,"Applicant has not raised any grievance. He merely seeks information which does not come under the purview of CPGRAMS. However, it is informed that the issue is under process with railway administration and concerned candidates will be informed by allotted division in due course. As such present petition may be closed."
Vijay Malkoti (Commercial Controller_PC_Working under Asstt.Secy._PC_NR),,,2023-01-17T00:00:00.000+0000,4.0," This is a grievance regarding recruitment. Kindly reply accordingly for early redressal.
"
Virender Kumar Bharti (A.P.O. Legal),,,2023-01-19T00:00:00.000+0000,2.0,It is informed that the issue is under process with railway administration and concerned candidates will be informed by allotted division in due course. As such present petition may be closed.
Dharmendra Sah (PCI_HQ),,,2023-01-23T00:00:00.000+0000,4.0, It is informed that the issue is under process with railway administration and concerned candidates will be informed by allotted division in due course. As such present petition is closed.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Shri Amit Gunvant Bhole (Deputy Secretary Coord),,,2023-01-04T00:00:00.000+0000,0.0, 
Supriya (Addtional Assistant Director),,,2023-01-04T00:00:00.000+0000,0.0, pl. redress
Shri Anil Kumar Gupta (Chief Commissioner of Customs),,,2023-01-05T00:00:00.000+0000,1.0, Please redress.
Shri Anil Kumar Gupta (Chief Commissioner of Customs),,Reminder of sl 5,2023-01-27T00:00:00.000+0000,22.0, Please expedite.
Ataur Rahman (COMMISSIONER),,,2023-01-31T00:00:00.000+0000,4.0," The complainant had earlier filed a grievance vide registration no.PMOPG/E/2022/0036006 dated 30.01.2022 in the same matter. The same has been redressed vide reply dated 24.02.2022. Thereafter, the said complainant filed multiple RTI applications vide registration numbers CCUKL/R/E/22/00022 dated 20.03.2022, CCUKL/R/E/22/00024 dated 27.03.2022, CCUKL/R/E/22/00093 dated 13.09.2022, CCUKL/R/E/22/00107 dated 26.10.2022, and CCUKL/R/E/22/00112 dated 08.11.2022, RTI registration no CCUKL/R/E/22/00127 dated 03.12.2022 in the same subject matter pertaining to which the present CPGRAM has been filed.

Further, the said complainant has also filed several appeals in the same matter before the First Appellate Authority and also Second Appeals in the Central Information Commission (CIC) As per guidelines of CPGRAMS Portal, which is available at https://pgportal.gov.in/,the grievance pertaining to RTI matters cannot be redressed. 

In the light of the above, as the complainant has filed multiple RTI applications in the same subject matter, the grievance cannot be redressed in the CPGRAMS Portal.
"
Ataur Rahman (COMMISSIONER),,"Repeat of sl 7
 of (31-1-2023)",2023-01-31T00:00:00.000+0000,0.0," The complainant had earlier filed a grievance vide registration no.PMOPG/E/2022/0036006 dated 30.01.2022 in the same matter. The same has been redressed vide reply dated 24.02.2022. Thereafter, the said complainant filed multiple RTI applications vide registration numbers CCUKL/R/E/22/00022 dated 20.03.2022, CCUKL/R/E/22/00024 dated 27.03.2022, CCUKL/R/E/22/00093 dated 13.09.2022, CCUKL/R/E/22/00107 dated 26.10.2022, and CCUKL/R/E/22/00112 dated 08.11.2022, RTI registration no CCUKL/R/E/22/00127 dated 03.12.2022 in the same subject matter pertaining to which the present CPGRAM has been filed.

Further, the said complainant has also filed several appeals in the same matter before the First Appellate Authority and also Second Appeals in the Central Information Commission (CIC) As per guidelines of CPGRAMS Portal, which is available at https://pgportal.gov.in/,the grievance pertaining to RTI matters cannot be redressed. 

In the light of the above, as the complainant has filed multiple RTI applications in the same subject matter, the grievance cannot be redressed in the CPGRAMS Portal.
"
Shri Anil Kumar Gupta (Chief Commissioner of Customs),,,2023-02-02T00:00:00.000+0000,2.0," The complainant had earlier filed a grievance vide registration no.PMOPG/E/2022/0036006 dated 30.01.2022 in the same matter. The same has been redressed vide reply dated 24.02.2022. Thereafter, the said complainant filed multiple RTI applications vide registration numbers CCUKL/R/E/22/00022 dated 20.03.2022, CCUKL/R/E/22/00024 dated 27.03.2022, CCUKL/R/E/22/00093 dated 13.09.2022, CCUKL/R/E/22/00107 dated 26.10.2022, and CCUKL/R/E/22/00112 dated 08.11.2022, RTI registration no CCUKL/R/E/22/00127 dated 03.12.2022 in the same subject matter pertaining to which the present CPGRAM has been filed.

Further, the said complainant has also filed several appeals in the same matter before the First Appellate Authority and also Second Appeals in the Central Information Commission (CIC) As per guidelines of CPGRAMS Portal, which is available at https://pgportal.gov.in/,the grievance pertaining to RTI matters cannot be redressed.

In the light of the above, as the complainant has filed multiple RTI applications in the same subject matter, the grievance cannot be redressed in the CPGRAMS Portal."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-05T00:00:00.000+0000,0.0,
Ankit Mishra (DEO),,,2023-01-05T00:00:00.000+0000,0.0, 
Mamta Sharma (Manager),,,2023-01-09T00:00:00.000+0000,4.0, PNR --2732232103 This case has been forwarded to –NORTHERN RAILWAY (NR) Railways with registration number –203230103154 on dated –06-Jan-2023 for further necessary action. You can also check the status of TDR case on the link--https://refunds.indianrail.gov.in/refund/refund.ref_status
PG Officer. (Railway Board),,,2023-01-09T00:00:00.000+0000,0.0, 
Surender Verma (OS_Public Complaint_Working Under Asstt.Secy._PC_NR),,,2023-01-10T00:00:00.000+0000,1.0,kindly see action history.
Madhukar Shyam (ACM),,,2023-01-11T00:00:00.000+0000,1.0, 
Madhukar Shyam (ACM),,,2023-01-13T00:00:00.000+0000,2.0," The time table in Railways runs for 24 hours i.e. 01-24 hours i.e. beginning of the day from midnight. Train no 12225 dt 08.12.2022 run normal.
 Refund allowed as per refund rules of Rs. 290/- has been sanctioned dt 12.01.2023 ,to IRCTC through accounts to be credited in party account . It will take 15-20 days to credit the amount in the party account. "
,,,2023-01-13T00:00:00.000+0000,,महोदय कृपया सख्त से सख्त कार्यवाही की जाए जिससे की मेरी कटी हुई धनराशी वापस मुझे मिल सके
Vijay Malkoti (Commercial Controller_PC_Working under Asstt.Secy._PC_NR),,,2023-01-15T00:00:00.000+0000,2.0," The time table in Railways runs for 24 hours i.e. 01-24 hours i.e. beginning of the day from midnight. Train no 12225 dt 08.12.2022 run normal.
Refund allowed as per refund rules of Rs. 290/- has been sanctioned dt 12.01.2023 ,to IRCTC through accounts to be credited in party account . It will take 15-20 days to credit the amount in the party account."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,SENT TO THE UNIT CONCERNED.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Pankaj Kumar (DOTEL07 DDG-PG),,,2023-01-04T00:00:00.000+0000,0.0, The Case is forwarded for taking needful action. A reply may be given the complainant and also upload the copy at P G Portal for disposal of grievance. PG WING DOT HEAD QUARTER 
SHASHIKANT PAWAR (DEPUTY GENERAL MANAGER-HR),,,2023-01-05T00:00:00.000+0000,1.0, 
SHASHIKANT PAWAR (DEPUTY GENERAL MANAGER-HR),,"Repeat of sl 4
 of (5-1-2023)",2023-01-05T00:00:00.000+0000,0.0, 
Geeta Arora (Sr. TOA),,,2023-01-27T00:00:00.000+0000,23.0," Reply of ITI/NCW have already been sent in all your previous cases. Now, no action is contemplated in this duplicate matter by the DoT , hence, case is closed."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,A large number of similar petitions have been received on this/these issues(s). Some of them are being forwarded to the Financial Services (Banking Division) concerned for taking action as appropriate.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Ravinder (DEO),,,2023-01-04T00:00:00.000+0000,0.0, Such Matter are related to policy decisions and Eligibility criteria and such demand does not come under purview of this portal.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,Duplicate Copy
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Dinakar Sansare (ASO retired),,,2023-01-13T00:00:00.000+0000,9.0, 
Ashok Atram (Joint Secretary),,,2023-01-18T00:00:00.000+0000,5.0,DS2
Dr. Neelima M Kerketta (Principal Seretary 2),,,2023-01-18T00:00:00.000+0000,0.0,
Dilip Gawade (Joint Seretary),,,2023-01-18T00:00:00.000+0000,0.0, for necessary action
,,,2023-06-09T00:00:00.000+0000,,"I would like expect some action taken by Health Ministry as we are staying in village there is no facility to travel far away hospital.
Give us sanction one hospital. It is urgency of Kolik Village."
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-19T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,12.0,"आख्या श्रेणी अन्य कारण
uprokat sikayt karta ki sikayt ke sambndh me aakhya preshit hai uprokat sikayt karta ki sikayt ke sambndh me aakhya preshit hai"
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
SHRI ARUN KUMAR GARG (Director),,,2023-01-05T00:00:00.000+0000,1.0, 
C Kumar (General Manager-HR),,,2023-01-05T00:00:00.000+0000,0.0, Forwarded to concerned deptt. for examination.
C Kumar (General Manager-HR),,,2023-01-30T00:00:00.000+0000,25.0, Copy of reply sent to petitioner is hereby attached.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Arun Kumar (Deputy Secretary),,,2023-01-06T00:00:00.000+0000,2.0,This seems to be related to State Government of Jharkhand.
,,,2023-03-24T00:00:00.000+0000,77.0,Already taken up for examination.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,A large number of similar petitions have been received on this/these issues(s). Some of them are being forwarded to the Financial Services (Banking Division) concerned for taking action as appropriate.
,,,2023-01-03T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,0.0,
Public Grievance-4 (Data Entry Operator),,,2023-01-09T00:00:00.000+0000,5.0, 
