OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-06-02T00:00:00.000+0000,0.0," In the instant case, the rectification order has been passed on 06.03.2023 resulting refund of Rs. 145250/-. The refund has not been credited in the assessee’s bank account due to wrong account. The assessee has validated her account no. 02070034512 (Ifsc-CBIN0284066) maintained with Canara Bank. The same is also seen updated on ITBA. The refund is re-generated through AST. The status of refund is seen in BCP as “SENT”. However as per NSDL refund status, refund is not credited in the account of the assessee. On being ticket raised, the ITBA help desk team is provide solution which as under:-
 “As seen from the CPC portal for the Pan and AY refund is generated in AST. Kindly contact ITBA helpdesk for the same.”
In view of the above, as no action is pending with this office end hence the above grievance may kindly be transferred to ITBA helpdesk technical team for early redressal of grievance.

"
Dr. Amarveer Singh (Pr CCIT Bihar and Jharkhand),,,2023-06-05T00:00:00.000+0000,3.0, Refer the reminder from the CBDT. Kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details.
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-06-07T00:00:00.000+0000,2.0, Refer the reminder from the CBDT. Kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details.
Sanjay Kumar Singh (JOINT COMMISSIONER OF INCOME TAX),,,2023-06-12T00:00:00.000+0000,5.0, Refer the reminder from the CBDT. Kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details.
Sunil Kumar Chaudhary (ITO),,,2023-06-15T00:00:00.000+0000,3.0," In this case the assessee has filed CPGRAM for not getting amount refunded in her bank account despite validating of her bank. In this regard it is again submitted the facts that, the rectification in this case has already been done raising refund of Rs. 145250/-. on 06.03.2023 however till date refund has credited in the assessee’s bank account despite validating of bank account by the assessee and re-issue of refund through AST by this office. It is to reiterate that the status of refund is seen in BCP as “SENT”. However as per NSDL refund status, refund is not credited in the account of the assessee. On being ticket raised, the ITBA help desk team is provide solution which as under:- “As seen from the CPC portal for the Pan and AY refund is generated in AST. Kindly contact ITBA helpdesk for the same.”. 
The ITBA help desk team in its solution has advised to contact the “ITBA helpdesk” but team is unable to provide proper support/concrete solution in this regard. Hence The grievance may kindly be transfer to ITBA helpdesk team for proving proper solution. "
Sanjay Kumar Singh (JOINT COMMISSIONER OF INCOME TAX),,,2023-06-16T00:00:00.000+0000,1.0," In this case the assessee has filed CPGRAM for not getting amount refunded in her bank account despite validating of her bank. In this regard it is again submitted the facts that, the rectification in this case has already been done raising refund of Rs. 145250/-. on 06.03.2023 however till date refund has credited in the assessee’s bank account despite validating of bank account by the assessee and re-issue of refund through AST by this office. It is to reiterate that the status of refund is seen in BCP as “SENT”. However as per NSDL refund status, refund is not credited in the account of the assessee. On being ticket raised, the ITBA help desk team is provide solution which as under:- “As seen from the CPC portal for the Pan and AY refund is generated in AST. Kindly contact ITBA helpdesk for the same.”. 
The ITBA help desk team in its solution has advised to contact the “ITBA helpdesk” but team is unable to provide proper support/concrete solution in this regard. Hence The grievance may kindly be transfer to ITBA helpdesk team for proving proper solution. "
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-06-26T00:00:00.000+0000,10.0," In this case the assessee has filed CPGRAM for not getting amount refunded in her bank account despite validating of her bank. In this regard it is again submitted the facts that, the rectification in this case has already been done raising refund of Rs. 145250/-. on 06.03.2023 however till date refund has credited in the assessee’s bank account despite validating of bank account by the assessee and re-issue of refund through AST by this office. It is to reiterate that the status of refund is seen in BCP as “SENT”. However as per NSDL refund status, refund is not credited in the account of the assessee. On being ticket raised, the ITBA help desk team is provide solution which as under:- “As seen from the CPC portal for the Pan and AY refund is generated in AST. Kindly contact ITBA helpdesk for the same.”. 
The ITBA help desk team in its solution has advised to contact the “ITBA helpdesk” but team is unable to provide proper support/concrete solution in this regard. Hence The grievance may kindly be transfer to ITBA helpdesk team for proving proper solution. "
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,,2023-06-27T00:00:00.000+0000,1.0," In this case the assessee has filed CPGRAM for not getting amount refunded in her bank account despite validating of her bank. In this regard it is again submitted the facts that, the rectification in this case has already been done raising refund of Rs. 145250/-. on 06.03.2023 however till date refund has credited in the assessee’s bank account despite validating of bank account by the assessee and re-issue of refund through AST by this office. It is to reiterate that the status of refund is seen in BCP as “SENT”. However as per NSDL refund status, refund is not credited in the account of the assessee. On being ticket raised, the ITBA help desk team is provide solution which as under:- “As seen from the CPC portal for the Pan and AY refund is generated in AST. Kindly contact ITBA helpdesk for the same.”. 
The ITBA help desk team in its solution has advised to contact the “ITBA helpdesk” but team is unable to provide proper support/concrete solution in this regard. Hence The grievance may kindly be transfer to ITBA helpdesk team for proving proper solution. "
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-06-27T00:00:00.000+0000,0.0," In this case the assessee has filed CPGRAM for not getting amount refunded in her bank account despite validating of her bank. In this regard it is again submitted the facts that, the rectification in this case has already been done raising refund of Rs. 145250/-. on 06.03.2023 however till date refund has credited in the assessee’s bank account despite validating of bank account by the assessee and re-issue of refund through AST by this office. It is to reiterate that the status of refund is seen in BCP as “SENT”. However as per NSDL refund status, refund is not credited in the account of the assessee. On being ticket raised, the ITBA help desk team is provide solution which as under:- “As seen from the CPC portal for the Pan and AY refund is generated in AST. Kindly contact ITBA helpdesk for the same.”.
The ITBA help desk team in its solution has advised to contact the “ITBA helpdesk” but team is unable to provide proper support/concrete solution in this regard. Hence The grievance may kindly be transfer to ITBA helpdesk team for proving proper solution."
Sh. Y. K. Singh (DGIT),,,2023-06-27T00:00:00.000+0000,0.0, Please examine the matter and upload the final status report at the earliest.
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-01-24T00:00:00.000+0000,1.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Sushil Kumar Mishra (JOINT COMMISSIONER OF INCOME TAX),,,2023-01-25T00:00:00.000+0000,1.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Sunil Kumar Chaudhary (ITO),,,2023-03-13T00:00:00.000+0000,47.0,Rectification in this case has been done resulting refund of Rs. 145250/-
Sanjay Kumar Singh (JOINT COMMISSIONER OF INCOME TAX),,,2023-03-13T00:00:00.000+0000,0.0,Rectification in this case has been done resulting refund of Rs. 145250/-
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-03-14T00:00:00.000+0000,1.0,Rectification in this case has been done resulting refund of Rs. 145250/-
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,,2023-03-14T00:00:00.000+0000,0.0,Rectification in this case has been done resulting refund of Rs. 145250/-
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Smt. T INDIRA (RPFC I),,,2023-01-10T00:00:00.000+0000,0.0, BGBNG00352240001243303 falls under the jurisdiction of RO Bengaluru Central. 
Pritam Kumar (SO),,,2023-01-10T00:00:00.000+0000,0.0, 
Pritam Kumar (SO),,"Repeat of sl 5
 of (10-1-2023)",2023-01-10T00:00:00.000+0000,0.0, 
Shri. P. SENTHIL KUMAR (RPFC I),,,2023-01-10T00:00:00.000+0000,0.0, 
Shri. P. SENTHIL KUMAR (RPFC I),,,2023-01-20T00:00:00.000+0000,10.0,"Sir/Madam,
It is to inform that primarily this grievance is not raised by the member. 

However, abstract Annexure K in respect of Shri Imran Husen Malek BG/BNG/35224/1243303 to MH/BAN/35415/318086 is attached for reference. Hence, grievance may be transferred to RO, Mumbai (Bandra)."
Daya Singh (section officer),,,2023-01-20T00:00:00.000+0000,0.0," Sir/Madam, It is to inform that primarily this grievance is not raised by the member. However, abstract Annexure K in respect of Shri Imran Husen Malek BG/BNG/35224/1243303 to MH/BAN/35415/318086 is attached for reference. Hence, grievance may be transferred to RO, Mumbai (Bandra).	Shri. P. SENTHIL KUMAR (RPFC I)	"
Vipin Sharma (RPFC I),,,2023-01-25T00:00:00.000+0000,5.0,"It is to inform that on basis of Annexure K, Pension membership transfer from BGBNG/35224/1243303 and added in the member PF account number MH/BAN/35415/318086. Now member can submit online claim form 13 for transfer out claim. "
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-11T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-03-19T00:00:00.000+0000,67.0,"Dear Sir/Madam, 

On perusal of this single grievance it is seen that taxpayer has raised grievance for multiple AYs. On preliminary analysis, most of the these grievances have dependencies on multiple stake holders like JAO, ITBA,CPC TDS or NSDL for resolution. Since multiple AYs are involved in this single grievance, CPC-ITR is unable to transfer this grievance 
 simultaneously to multiple departments. Hence, this leads to undue delay for resolution of the grievance. Hence, taxpayer is requested to raise separate grievance for each AY, so that each grievance can be tracked separately and will help in faster resolution. 
However, please find below the resolution pertaining to grievance raised for AY 2021-22, the return of income filed by the taxpayer has been processed at CPC determining remaining refund of Rs.56,510/- as claimed by the taxpayer. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple of the following reasons. 
a) Bank account number entered is incorrect.
b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name
c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC
The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available.
iv) Click Pre-validate to verify details from bank. After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.
"
Sh. Y. K. Singh (DGIT),,,2023-03-21T00:00:00.000+0000,2.0,"Dear Sir/Madam, 

On perusal of this single grievance it is seen that taxpayer has raised grievance for multiple AYs. On preliminary analysis, most of the these grievances have dependencies on multiple stake holders like JAO, ITBA,CPC TDS or NSDL for resolution. Since multiple AYs are involved in this single grievance, CPC-ITR is unable to transfer this grievance 
 simultaneously to multiple departments. Hence, this leads to undue delay for resolution of the grievance. Hence, taxpayer is requested to raise separate grievance for each AY, so that each grievance can be tracked separately and will help in faster resolution. 
However, please find below the resolution pertaining to grievance raised for AY 2021-22, the return of income filed by the taxpayer has been processed at CPC determining remaining refund of Rs.56,510/- as claimed by the taxpayer. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple of the following reasons. 
a) Bank account number entered is incorrect.
b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name
c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC
The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available.
iv) Click Pre-validate to verify details from bank. After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-22T00:00:00.000+0000,1.0,"Based on the following comments received from field formation:
On perusal of this single grievance it is seen that taxpayer has raised grievance for multiple AYs. On preliminary analysis, most of the these grievances have dependencies on multiple stake holders like JAO, ITBA,CPC TDS or NSDL for resolution. Since multiple AYs are involved in this single grievance, CPC-ITR is unable to transfer this grievance 
simultaneously to multiple departments. Hence, this leads to undue delay for resolution of the grievance. Hence, taxpayer is requested to raise separate grievance for each AY, so that each grievance can be tracked separately and will help in faster resolution. 
However, please find below the resolution pertaining to grievance raised for AY 2021-22, the return of income filed by the taxpayer has been processed at CPC determining remaining refund of Rs.56,510/- as claimed by the taxpayer. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple of the following reasons. a) Bank account number entered is incorrect.
b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account-Enter the Bank account number-confirm bank account numbe-Select
iii)Account Type-Select account Holder Type-IFSC - click on validate-Enter E-mail ID (Registered with Bank), if available.iv) Click Pre-validate to verify details from bank. After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.the CPGRAM is being closed."
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-17T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-27T00:00:00.000+0000,10.0,Grievance received by Subordinate Organisation from Web API
,,,2023-02-16T00:00:00.000+0000,,reminder
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-20T00:00:00.000+0000,24.0,आख्या देखी गयी अनुमोदित .
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,,2023-01-10T00:00:00.000+0000,0.0, Please examine the issue and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-01-12T00:00:00.000+0000,2.0," Please examine the issue and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
"
Sushil Kumar Mishra (JOINT COMMISSIONER OF INCOME TAX),,,2023-01-12T00:00:00.000+0000,0.0, Please examine the issue and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Sunil Kumar Chaudhary (ITO),,,2023-01-13T00:00:00.000+0000,1.0," The assessee has neither submitted grievance in detail nor submitted any relevant document. However, on going through system record it seen that demand for A.Y. 2015-16, 2017-18 and 2018-19 is outstanding against the assessee. The assessee is hereby requested to re-submit the grievance narrating the fact along with supporting documents."
Sushil Kumar Mishra (JOINT COMMISSIONER OF INCOME TAX),,,2023-01-13T00:00:00.000+0000,0.0," The assessee has neither submitted grievance in detail nor submitted any relevant document. However, on going through system record it seen that demand for A.Y. 2015-16, 2017-18 and 2018-19 is outstanding against the assessee. The assessee is hereby requested to re-submit the grievance narrating the fact along with supporting documents."
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-01-17T00:00:00.000+0000,4.0," The assessee has neither submitted grievance in detail nor submitted any relevant document. However, on going through system record it seen that demand for A.Y. 2015-16, 2017-18 and 2018-19 is outstanding against the assessee. The assessee is hereby requested to re-submit the grievance narrating the fact along with supporting documents."
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,,2023-01-18T00:00:00.000+0000,1.0," The assessee has neither submitted grievance in detail nor submitted any relevant document. However, on going through system record it seen that demand for A.Y. 2015-16, 2017-18 and 2018-19 is outstanding against the assessee. The assessee is hereby requested to re-submit the grievance narrating the fact along with supporting documents."
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,,2023-01-18T00:00:00.000+0000,0.0," The assessee has neither submitted grievance in detail nor submitted any relevant document. However, on going through system record it seen that demand for A.Y. 2015-16, 2017-18 and 2018-19 is outstanding against the assessee. The assessee is hereby requested to re-submit the grievance narrating the fact along with supporting documents."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-19T00:00:00.000+0000,1.0, Kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details.
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,,2023-01-23T00:00:00.000+0000,4.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,"Repeat of sl 12
 of (23-1-2023)",2023-01-23T00:00:00.000+0000,0.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,"Repeat of sl 12
 of (23-1-2023)",2023-01-23T00:00:00.000+0000,0.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,"Repeat of sl 12
 of (23-1-2023)",2023-01-23T00:00:00.000+0000,0.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,"Repeat of sl 12
 of (23-1-2023)",2023-01-23T00:00:00.000+0000,0.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-01-24T00:00:00.000+0000,1.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Sushil Kumar Mishra (JOINT COMMISSIONER OF INCOME TAX),,,2023-01-25T00:00:00.000+0000,1.0," As directed by the CBDT, kindly pursue the matter with the complainant on the mobile no/email provided in the grievance to obtain the required details."
Sunil Kumar Chaudhary (ITO),,,2023-03-13T00:00:00.000+0000,47.0, Rectification in this case has been done resulting demand reduced to nil
Sanjay Kumar Singh (JOINT COMMISSIONER OF INCOME TAX),,,2023-03-13T00:00:00.000+0000,0.0, Rectification in this case has been done resulting demand reduced to nil
SANTOSH KUMAR (Pr. CIT PATNA),,,2023-03-14T00:00:00.000+0000,1.0, Rectification in this case has been done resulting demand reduced to nil
Harsh Prakash (Pr CCIT Bihar and Jharkhand),,,2023-03-14T00:00:00.000+0000,0.0, Rectification in this case has been done resulting demand reduced to nil
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-16T00:00:00.000+0000,2.0, कृपया मामले को देखें और अंतिम स्थिति रिपोर्ट जल्द से जल्द अपलोड करें । Kindly look into the matter and upload final status report at the earliest
Sh. Y. K. Singh (DGIT),,,2023-03-16T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-04-20T00:00:00.000+0000,35.0,"Dear Sir/Madam, 

As seen from CPC portal for AY 2018-19, jurisdictional AO has submitted the order in ITBA and same was processed on 01/03/2023 by CPC determining a NDNR ( No demand no refund )
"
Sh. Y. K. Singh (DGIT),,,2023-04-20T00:00:00.000+0000,0.0,"Dear Sir/Madam, 

As seen from CPC portal for AY 2018-19, jurisdictional AO has submitted the order in ITBA and same was processed on 01/03/2023 by CPC determining a NDNR ( No demand no refund )
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-04-22T00:00:00.000+0000,2.0," Based on comments received from the verticals of Systems and duly endorse by the DG (Systems) that
Dear Sir/Madam,

As seen from CPC portal for AY 2018-19, jurisdictional AO has submitted the order in ITBA and same was processed on 01/03/2023 by CPC determining a NDNR ( No demand no refund ).
In view of above the instant CPGRAM is being closed. 
"
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
K VENUGOPAL (DGM-Commercial),,,2023-01-10T00:00:00.000+0000,0.0, 
K VENUGOPAL (DGM-Commercial),,,2023-01-13T00:00:00.000+0000,3.0," Dear Sir/Madam,
 
Please find attached communication sent to the complainant regarding the subject matter.
 
Regards
MGL
"
Shyam Singh Mahar (Director),,,2023-01-20T00:00:00.000+0000,7.0," Dear Sir/Madam,

Please find attached communication sent to the complainant regarding the subject matter.

Regards
MGL"
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Shri Vijay Sachdeva (Deputy Secretary VIG.),,,2023-02-09T00:00:00.000+0000,30.0," Since the above said grievance pertains to concerned Local/State Government, Complainant are advised to file your grievance to the concerned department."
C. Senthil Rajan (Joint Secretary),,,2023-02-15T00:00:00.000+0000,6.0," Since the above said grievance pertains to concerned Local/State Government, Complainant are advised to file your grievance to the concerned department."
,,,2023-01-10T00:00:00.000+0000,,
ASO-01 (ASO),,,2023-01-13T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR. 
Kalyan Mahapatra (Chief Manager),,,2023-01-13T00:00:00.000+0000,0.0," Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
"
Shivani Prabhakar (Assistant Manager),,,2023-01-28T00:00:00.000+0000,15.0,"Dear Sir/Madam, 

We have reviewed and responded to the customer grievance and the response shared is attached for your reference. 
"
Pawan Kumar Gupta (Chief Manager),,,2023-01-30T00:00:00.000+0000,2.0," The customer has been advised suitably, copy enclosed."
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Shri Pankaj Kumar (Under Secretary),,,2023-01-13T00:00:00.000+0000,3.0, Grievance letter forwarded to Panchayati Raj Department of Rajasthan 
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
MS. Monika Rai (UNDER SECRETARY),,,2023-02-02T00:00:00.000+0000,23.0, The subject matter pertains to P&P-1 Section. Hence returned.
Shri ANIL KUMAR ROY (Under Secretary),,,2023-02-21T00:00:00.000+0000,19.0, Please redress.
Ram Sagar Panjiar (UNDER SECRETARY),,,2023-02-24T00:00:00.000+0000,3.0," Madam/Sir

Your suggestion has been noted.
"
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
AGM PG and A (Public Grievances),,,2023-01-10T00:00:00.000+0000,0.0, 
Sh. Raghvendra Gupta (General Manager C),,,2023-02-16T00:00:00.000+0000,37.0,FTTHno. 20842023 has been closed as per subs request received.
Sh. Raghvendra Gupta (General Manager C),,"Repeat of sl 5
 of (16-2-2023)",2023-02-16T00:00:00.000+0000,0.0,FTTH no. 20842023 has been closed as per subs request received.
AGM PG and A (Public Grievances),,,2023-02-16T00:00:00.000+0000,0.0, FTTHno. 20842023 has been closed as per subs request received.
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Awneesh Krishna (Chief Manager),,,2023-01-16T00:00:00.000+0000,6.0," According to the details given in the attachment , the grievance is against AIC and not NICL. Therefore the grievance may be closed."
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
BRIJESH KUMAR MISHRA (RPFC I),,,2023-01-11T00:00:00.000+0000,1.0," It has been seen from the Member Ledger of the present Member Id that his earlier EPS service was transferred only for the period 2015-2016 whereas it should be 2015-2020. Copy of Member Leger is attached herewith for ready reference. The said wrong transfer-out was done from RO, Karnal. Hence, this grievance may kindly be transferred to RO, Karnal for clarification/further action to transfer full service."
Pritam Kumar (SO),,,2023-01-11T00:00:00.000+0000,0.0," It has been seen from the Member Ledger of the present Member Id that his earlier EPS service was transferred only for the period 2015-2016 whereas it should be 2015-2020. Copy of Member Leger is attached herewith for ready reference. The said wrong transfer-out was done from RO, Karnal. Hence, this grievance may kindly be transferred to RO, Karnal for clarification/further action to transfer full service.	BRIJESH KUMAR MISHRA (RPFC I)"
J.K. SANGALAY (RPFC I),,,2023-01-18T00:00:00.000+0000,7.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action. "
J.K. SANGALAY (RPFC I),,"Repeat of sl 6
 of (18-1-2023)",2023-01-18T00:00:00.000+0000,0.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action. "
J.K. SANGALAY (RPFC I),,"Repeat of sl 6
 of (18-1-2023)",2023-01-18T00:00:00.000+0000,0.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action. "
J.K. SANGALAY (RPFC I),,"Repeat of sl 6
 of (18-1-2023)",2023-01-18T00:00:00.000+0000,0.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action. "
J.K. SANGALAY (RPFC I),,"Repeat of sl 6
 of (18-1-2023)",2023-01-18T00:00:00.000+0000,0.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action. "
J.K. SANGALAY (RPFC I),,"Repeat of sl 6
 of (18-1-2023)",2023-01-18T00:00:00.000+0000,0.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action. "
J.K. SANGALAY (RPFC I),,"Repeat of sl 6
 of (18-1-2023)",2023-01-18T00:00:00.000+0000,0.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action. "
Daya Singh (section officer),,,2023-01-18T00:00:00.000+0000,0.0," It is intimated that Revised Annexure k is attached herewith. Grievance may be forwarded to RO, Delhi (North) for further necessary action.	J.K. SANGALAY (RPFC I)"
BRIJESH KUMAR MISHRA (RPFC I),,,2023-01-18T00:00:00.000+0000,0.0," The complainant has lodged another grievance today and in order to guide the Member in this matter, he was tried to be contacted at around 03.30 PM on 18.01.2023 over mobile number given in this grievance but despite repeated call he did not pick it. It has been seen from the system that the Member has accepted new employment w.e.f. 01.11.2022 and hence he is not eligible for withdrawal benefit. He may apply for transfer of fund or for Scheme Certificate. Hence, the Member may be informed accordingly."
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Radha Nair (Deputy General Manager),,,2023-01-17T00:00:00.000+0000,7.0," This is with reference to the complaint DOTEL/E/2023/0001012 regarding the weak coverage at the location: 1303, 13th Floor, Primarc Tower, Saltlake Sector V, Kolkata 700091. Basis the complaint we have checked and found fair network strength at the location. We have taken all the possible steps at our disposal to enhance the coverage at your location, however an immediate improvement in the coverage may not be possible. However be assured that, our network is constantly growing and our team is continually working to explore further opportunities for expanding our coverage. We appreciate your patience and cooperation. The same has been communicated via email due to unresponsive calls on 16/01/23.
"
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Grievance Cell (Support Executive),,,2023-02-10T00:00:00.000+0000,31.0,"Dear Resident

Your latest update request is completed successfully for the SRN number 2003466250142620221219140005. While the postal copy of the updated Aadhaar letter is being printed and posted, you are requested to download E-Aadhaar from UIDAI official link https://myaadhaar.uidai.gov.in. 

Regards,
DD(TC) 									
"
Grievance Cell (Support Executive),,,2023-02-10T00:00:00.000+0000,0.0," Your latest update request is completed successfully for the SRN number 2003466250142620221219140005. While the postal copy of the updated Aadhaar letter is being printed and posted, you are requested to download E-Aadhaar from UIDAI official link https://myaadhaar.uidai.gov.in."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-27T00:00:00.000+0000,16.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-10T00:00:00.000+0000,14.0,प्रकरण में सम्बंधित से आख्या प्राप्त कर निस्तारण हेतु प्रेषित है आख्या संलग्न है AKHYA SANLAGN HAI
,,,2023-01-10T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,0.0,Auto Forwarded
Vanshi Uniyal Sharma (Asstt. Director),,,2023-01-10T00:00:00.000+0000,0.0," The grievance does not pertains to Vigilance Division, O/o DC(MSME)."
Mr. Deepak Narang (Deputy Secretary),,,2023-01-11T00:00:00.000+0000,1.0, Subject pertains to Government of Uttar Pradesh
,,,2023-01-10T00:00:00.000+0000,,
