OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"CMHL_Backend1, Backend",,,2023-01-09T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"CMHL_Backend1, Backend",,,2023-01-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Santosh kumar tripathi, संयुक्त संचालक",,,2023-03-03T00:00:00.000+0000,,Closed
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-24T00:00:00.000+0000,,श्रीमान् जी जाँच आख्या संस्तुति सहित अग्रसारित है महोदय आख्या सलग्न है
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ankit Mishra (DEO),,,2023-01-07T00:00:00.000+0000,,"CPGRAMS दिशा-निर्देशों के अनुसार, निवारण के लिए सुझावों/मांगों पर विचार नहीं किया जाता है। ट्रेन संचालन और यात्री इंटरफेस के बारे में कोई सुझाव देने के लिए आप कृपयाrailmadad.indianrailways.gov.in पर जा सकते हैं।"
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-04T00:00:00.000+0000,,अनुमोदित Janch akhya uploaded shikayat akhya preshi he
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Alok Nigam (Under Secretary),,,2023-01-09T00:00:00.000+0000,," A similar issue raised by the petitioner has already been taken up vide CPGRAMS Reg. No. PRSEC/E/2023/0000199 for examination. As such to avoid duplication, it is requested to close the instant grievance."
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
PUNITA (ASO),,,2023-01-11T00:00:00.000+0000,, Suggestions. Out of purview of this portal.
,,,2023-01-04T00:00:00.000+0000,,
K. M. AGRAWAL (OFFICER IN CHARGE P.G.R.),,,2023-01-10T00:00:00.000+0000,, Inadequate details
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"PGRO, PGRO",,,2023-04-21T00:00:00.000+0000,,"परिवादी निर्मल राम, ग्राम छोटा सासाराम, उदवंतनगर के द्वारा परिवाद गजराजगंज ओपी थाना अध्यक्ष के द्वारा कार्यवाही नहीं किए जाने संबंधित शिकायत दायर किया गया| दायर परिवाद पत्र के आलोक में लोक प्राधिकार थानाध्यक्ष, गजराजगंज को सुनवाई के सभी 4 तिथियों में नोटिस की गयी परन्तु लोक प्राधिकार अनुपस्थित रहे तथा वाद के सम्बन्ध में कोई प्रतिवेदन भी समर्पित नहीं किया गया है, जो अत्यंत ही खेदजनक है| इस सम्बन्ध में लोक प्राधिकार थानाध्यक्ष, गजराजगंज को इस कार्यालय द्वारा स्पष्टीकरण भी किया गया परन्तु कोई जवाब नहीं दी गयी| लोक प्राधिकार द्वारा अभिरुचि नहीं लिए जाने के कारण इस वाद के निराकरण में काफी कठिनाई हुई एवं इस कार्यालय का समय नष्ट हुआ| लोक प्राधिकार का यह रवैया काफी असंतोषजनक एवं कार्य के लापरवाही तथा इस अधिनियम के विपरीत है| अतः लोक प्राधिकार थानाध्यक्ष, गजराजगंज को निर्देश दिया जाता है कि वे एक सप्ताह के अन्दर अग्रेतर कार्रवाई करे तथा कृत कार्रवाई का प्रतिवेदन इस कार्यालय में भी समर्पित करे| इस परिवाद में अभिरुचि नहीं लेने एवं परिवाद में काफी लम्बी अवधी लेते हुए भी कार्य पूर्ण नहीं किये जाने के विन्दु पर बिहार लोक शिकायत निवारण अधिकार अधिनियम में वर्णित प्रावधान के अंतर्गत शास्ति अधिरोपित करने एवं आवश्यक कार्रवाई हेतु इस विनिश्चय कि प्रति अपर समाहर्ता सह जिला लोक शिकायत निवारण पदाधिकारी, भोजपुर आरा/पुलिस अधीक्षक, भोजपुर आरा/ जिला पदाधिकारी, भोजपुर आरा को भेजे|"
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Online PGRO, Online PGRO",,,2023-01-06T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
OSDBO (OSD),,,2023-01-06T00:00:00.000+0000,, Please examine the grievance at an appropriate levelfor redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Betsy Rajagopal (General Manager),,,2023-02-08T00:00:00.000+0000,," Duplicate complaint. Complaint no.PRSEC/E/2022/25994 by the complainant raising similar grievance has already been replied by the concerned bank on portal. In view of this, the complaint may be closed."
Shri Praveer Saxena (Under Secretary CU 5),,,2023-06-07T00:00:00.000+0000,,The Banaras Hindu University has sent the reply to you vide its letter no. R/GAD/RTI/2022-23/15 dated 14.03.2023.
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-10T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Sh. Bherav Dutt (DS),,,2023-01-10T00:00:00.000+0000,," Forwarded to EA Bureau for necessary action please. 
"
Sh. Mrutyunjay Behera (Economic Advisor HE),,,2023-01-12T00:00:00.000+0000,, pls take necessary action.
Shri Praveer Saxena (Under Secretary CU 5),,,2023-01-13T00:00:00.000+0000,," It pertains to BHU, pls take necessary action"
Prof. Arun Kumar Singh (Registrar),,,2023-01-30T00:00:00.000+0000,,"The Honorable Vice Chancellor has been pleased to constitute a Committee consisting of the following to consider the issue raised by Shri Pramil Pandey and submit its report latest by 31.01.2023 :

1. Prof. Akhilesh Singh Raghubanshi, Director, Institute of Environment & Sustainable Development, BHU- Chairman

2. Prof. Vinay Kumar Pandey, Department of Jyotish, Faculty of Sanskrit Vidya Dharm Vigyan, BHU-Member

3. Er. G.K. Singh, Superintending Engineer, University Works Department, BHU-Member"
Shri Praveer Saxena (Under Secretary CU 5),,,2023-02-02T00:00:00.000+0000,," The outcome of the Committee has not been mentioned. Therefore, the grievance is still pending. Kindly expedite."
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
P Suresh (Special Deputy Collector),,,2023-01-09T00:00:00.000+0000,, 
D SURESH (PA GENERAL),,,2023-01-25T00:00:00.000+0000,," மனுதாரரின் புகார் மனு மீது நடவடிக்கை மேற்கொண்டதில் விளம்பார் கிராம நிருவாக அலுவலர், கிராம உதவியாளர் மற்றும் குறுவட்ட நில அளவர் ஆகியோர்களிடம் வாக்கு மூலங்கள் 07.01.2022 அன்று பெறப்பட்டது. மேற்படி வாக்கு மூலத்தில் விளம்பார் கிராமத்தில் கிராம புல எண்.160/6-இல் நிள அளவீடு செய்யும் போது கிராமத்தில் சட்ட ஒழுங்கு பிரச்சனை ஏற்படாமல் பார்த்துக்கொள்ளுமாறும், நில உடமை மாற்றம், நில ஒப்படை மற்றும் இலவச வீட்டுமனை பட்டா வழங்குதல் போன்ற அவசர மற்றும் அத்தியாவசிய அரசு பணிகள் உள்ளபோது குடும்ப பிரச்சனைகள் உள்ள இடத்தில் ஏன் அளவீடு செய்கிறீர்கள் என்றும், பிரச்சனை உள்ள இடங்களை சட்ட ஒழுங்கு பிரச்சனை ஏற்படாமல் பார்த்துக்கொள்ளுமாறும் மாவட்ட ஆட்சியரின் நேர்முக உதவியாளர் (பொது) அவர்கள் அறிவுரைகள் தான் வழங்கினார் என்றும், மேற்படி நில அளவீடு தொடர்பாக மாவட்ட ஆட்சியரின் நேர்முக உதவியாளர் (பொது) அவர்கள் தங்களை மிரட்டவில்லை எனவும் மேற்படி வாக்குமூலத்தில் தெரிவித்துள்ளார்கள். மேற்படி வாக்கு மூலத்தின் அடிப்படையில் மாவட்ட ஆட்சியரின் கவனத்திற்கு கொண்டு சென்றதில் மனுதாரரின் புகார் மனு அற்பமான முறையில் உள்ளதென்று மாவட்ட ஆட்சியர் இம்மனுமீது மேல்நடவடிக்கை தேவையில்லை முடிக்கலாம் என முடித்துள்ளார் என இதன் மூலம் மனுதாரருக்கு தெரிவிக்கப்படுகிறது."
R. Rampradeepan (Special Officer),,,2023-01-09T00:00:00.000+0000,, 
P Suresh (Special Deputy Collector),,,2023-01-25T00:00:00.000+0000,," மனுதாரரின் புகார் மனு மீது நடவடிக்கை மேற்கொண்டதில் விளம்பார் கிராம நிருவாக அலுவலர், கிராம உதவியாளர் மற்றும் குறுவட்ட நில அளவர் ஆகியோர்களிடம் வாக்கு மூலங்கள் 07.01.2022 அன்று பெறப்பட்டது. மேற்படி வாக்கு மூலத்தில் விளம்பார் கிராமத்தில் கிராம புல எண்.160/6-இல் நிள அளவீடு செய்யும் போது கிராமத்தில் சட்ட ஒழுங்கு பிரச்சனை ஏற்படாமல் பார்த்துக்கொள்ளுமாறும், நில உடமை மாற்றம், நில ஒப்படை மற்றும் இலவச வீட்டுமனை பட்டா வழங்குதல் போன்ற அவசர மற்றும் அத்தியாவசிய அரசு பணிகள் உள்ளபோது குடும்ப பிரச்சனைகள் உள்ள இடத்தில் ஏன் அளவீடு செய்கிறீர்கள் என்றும், பிரச்சனை உள்ள இடங்களை சட்ட ஒழுங்கு பிரச்சனை ஏற்படாமல் பார்த்துக்கொள்ளுமாறும் மாவட்ட ஆட்சியரின் நேர்முக உதவியாளர் (பொது) அவர்கள் அறிவுரைகள் தான் வழங்கினார் என்றும், மேற்படி நில அளவீடு தொடர்பாக மாவட்ட ஆட்சியரின் நேர்முக உதவியாளர் (பொது) அவர்கள் தங்களை மிரட்டவில்லை எனவும் மேற்படி வாக்குமூலத்தில் தெரிவித்துள்ளார்கள். மேற்படி வாக்கு மூலத்தின் அடிப்படையில் மாவட்ட ஆட்சியரின் கவனத்திற்கு கொண்டு சென்றதில் மனுதாரரின் புகார் மனு அற்பமான முறையில் உள்ளதென்று மாவட்ட ஆட்சியர் இம்மனுமீது மேல்நடவடிக்கை தேவையில்லை முடிக்கலாம் என முடித்துள்ளார் என இதன் மூலம் மனுதாரருக்கு தெரிவிக்கப்படுகிறது."
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-01-21T00:00:00.000+0000,, The Role of General Administration Department is to forward your grievance to the concerned Department Hence Your grievance is forwarded to the Additional Director General of Police (Law and orders) Hyderabad for taking necessary action
Kamini Chauhan Ratan (Joint Secretary),,,2023-01-10T00:00:00.000+0000,, Forwarded for further necessary action please.
B.K.Singh (Deputy Secretary),,,2023-02-08T00:00:00.000+0000,, Pertains to Higher Education Department of State Govt. of Kerala. PG Section is requested to forward the grievance to the CPGRAMS portal of State Govt. of Kerala for taking necessary action.
Kamini Chauhan Ratan (Joint Secretary),,,2023-02-09T00:00:00.000+0000,, Pertains to Higher Education Department of State Govt. of Kerala. PG Section is requested to forward the grievance to the CPGRAMS portal of State Govt. of Kerala for taking necessary action.
Sh. Bherav Dutt (DS),,,2023-02-09T00:00:00.000+0000,, Pertains to Higher Education Department of State Govt. of Kerala. 
Sh. Bherav Dutt (DS),,,2023-01-10T00:00:00.000+0000,,Grievance No PRSEC/E/2022/37265 is already pending with Director U2 Policy . Please re-examine and disposed the grievance. 
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Sh. Bherav Dutt (DS),,,2023-01-06T00:00:00.000+0000,," Forwarded to HE Bureau for necessary action please. 
"
Kamini Chauhan Ratan (Joint Secretary),,,2023-01-09T00:00:00.000+0000,, The matter may kindly be examined and forwarded for further necessary action please.
Smita Srivastava 3 (Director),,,2023-01-09T00:00:00.000+0000,, The matter does not pertain to UGC division. 
Kamini Chauhan Ratan (Joint Secretary),,,2023-01-10T00:00:00.000+0000,, May kindly be forwarded to concerned Bureau for further necessary action.
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ravinder (DEO),,,2023-01-06T00:00:00.000+0000,,The Subject matter does not come of purview of this Portal.
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-26T00:00:00.000+0000,,"श्रीमान् जी जांच आख्या सादर सेवा में प्रेषित है आईजीआरएस सन्दर्भ संख्या 60000230012284 दिनांक 18.02.2023 का सन्दर्भ ग्रहण करे जिसके माध्यम से आवेदिका श्रीमती उर्मिला तिवारी पत्नी श्री बृजभूषण तिवारी निवासी मुहाल पठानपुरा कस्बा व थाना राठ जिला हमीरपुर मो०नं०7388874214 का शिकायती प्रार्थना पत्र प्राप्त हुआ है जिसके माध्यम से आवेदिका श्रीमति उर्मिला उपरोक्त द्वारा आरोपित किया गया है कि विपक्षी द्वारा कृषि भूमि को जबरन भयादोहन कर बैनामा कराने हेतु दबाव बनाकर संदिग्ध व्यक्तियों को घर में बुलाने व विरोध कराने पर हत्या कराने की धमकी देकर मानसिक प्रताड़ना देने के संबंध में सम्बन्धी कतिपय अंकित कर प्रेषित किया गया है 
 उक्त प्रकरण का संक्षेप में तथ्य यह है कि गांव के कुछ संभ्रांत व्यक्ति से दूरभाष द्वारा वार्ता कर प्रकरण के बारे में जानकारी की गयी तो ज्ञात हुआ है कि दोनों ही पक्ष सासबहू है और आवेदिका के दो पुत्र थे एक पुत्र योगेन्द्र की मृत्यु उपरान्त योगेन्द्र की पत्नी अपने सासससुर के जमीन व मकान का बैनामा चाहती है इसी कारण विवाद होता रहता है आवेदिका को बताया गया कि मातापिता के जीवित रहते है बटवारा नहीं किया जा सकता व आपके द्वारा सम्पत्ती का प्रयोग किया जा रहा है, इस बात पर प्रार्थिया सन्तुष्ट है अतः महोदय सादर अवगत कराना है, कि उपरोक्त तथ्यों के आधार पर उक्त प्रकरण निक्षेपित करने योग्य है, अतएव निस्तारण करने का कष्ट करें"
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
S M I TANVIR (DDG C-II),,,2023-01-06T00:00:00.000+0000,," Duplicate of PRSEC/E/2022/35178 
 May be filed."
Alok Nigam (Under Secretary),,,2023-01-09T00:00:00.000+0000,," A similar issue raised by the petitioner has already been taken up vide CPGRAMS Reg. No. PRSEC/E/2023/0000199 for examination. As such to avoid duplication, it is requested to close the instant grievance."
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
S M I TANVIR (DDG C-II),,,2023-01-06T00:00:00.000+0000,, There is no specific grievance. May be filed.
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"JKGrievance, JKClerk",,,2023-05-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Mr. Sandeep Seinotra, KAS, NotAvailable",,,2023-06-17T00:00:00.000+0000,,"Hence, report is submitted for favour of kind perusal please."
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Aarti Balodi, Nodal Officer",,,2023-01-06T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"DFO, DFO",,,2023-05-07T00:00:00.000+0000,,आख्या उक्त पोर्टल पर अपलोड कर दी गयी है।
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-28T00:00:00.000+0000,,"अनुमोदित श्रीमान् जी जांच आख्या सादर सेवा में प्रेषित है आईजीआरएस सन्दर्भ संख्या 60000230012375 दिनांक 22.02.2023 का सन्दर्भ ग्रहण करे जिसके माध्यम से आवेदक श्री मुकेश कुमार पुत्र श्री शिवपाल सिंह निवासी ग्राम नवैनी थाना राठ जिला हमीरपुर मो0नं0 6307804208 का शिकायती प्रार्थना पत्र प्राप्त हुआ है जिसके माध्यम से आवेदक द्वारा अपने शिकायती प्रार्थना पत्र में आरोपित किया है कि विपक्षी द्वारा टक्कर मारने व विरोध करने पर जानमाल की आपराधिक धमकी देकर घर के अन्दर घुसकर मारपीट करने सम्बन्धी कतिपय आरोप अंकित कर प्रेषित किया गया है 
 संदर्भित प्रकरण में जांच के क्रम में पाया गया कि आवेदक श्री मुकेश उपरोक्त के पिता शिवपाल सिंह दिनांक 04.11.2023 को भैंस चराने हेतु खेतों की तरफ जा रहे थे विपक्षी दर्शन अपनी मोटरसाइकिल से जाते समय आवेदक की भैंस से टकरा कर गिर गया तथा आवेदक के पिता का कोई एक्सीडेंट नहीं हुआ था और न ही किसी को चोट लगी है, आवेदक द्वारा प्रा०पत्र में दर्शाये गये तथ्य असत्य एवं निराधार हैं मात्र अपने बचाव हेतु प्रा०पत्र दिया है शान्ति व्यवस्था हेतु दोनो पक्षो के विरुद्ध दिनाक 13.01.2023 को जी0डी0नं0 47 सिं0सि0नं0 1923 व 19ए23 पर अन्तर्गत धारा 107116 CRPC. की कार्यवाही की गयी है चालानी की प्रति सलग्न आख्या है"
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-02T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित atached
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-02T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित attached
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Alok Nigam (Under Secretary),,,2023-01-09T00:00:00.000+0000,, The subject matter does not pertain to this department.
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-01-21T00:00:00.000+0000,, The Role of General Administration Department is to forward your grievance to the concerned Department Hence Your grievance is forwarded to the Tribal Welfare Department for taking necessary action
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-25T00:00:00.000+0000,,"Mahoday
 Sambandhit adhikari ki janch aakhya Nistaran hetu presit hai महोदय प्रकरण की जांच करायी गयी विस्तृत जांच आख्या संलग्र है"
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Seema (OA PG),,,2023-01-06T00:00:00.000+0000,, Please examine the case and upload the portal by 09/01/2023.
Ms. Anula Kumar (CPMG Rajasthan),,,2023-01-09T00:00:00.000+0000,, Kindly examine the case and update the portal.
Shri Govind Sharma (SSRM JP Division),,,2023-01-10T00:00:00.000+0000,," R/Sir,
 it is submitted that this case was sent to GM (F), DAP Jaipur for further course of action at their end. But the same is returned to this office from DAP Jaipur on 06.01.2023 to review again pay fixation of concern employee according to para no. 25 of DOP&T letter no. 35034/3/2008-Estt (D) North block, New Delhi dated 19.05.2009.
		 Now, the case is under reviewed at this Division level and in this regard, it will take time. Therefore, it is requested to kindly close the complaint on the portal and after final disposal of the case, complainant may be intimated accordingly without fail. "
Shri Shailendra Dashora (CPMG),,,2023-01-12T00:00:00.000+0000,," Respected Sir,
 With reference to your complaint it is intimated that as per report received from SSRM JP Division, Jaipur, the case was forwarded to GM (F), DAP Jaipur for further action at their end. But the same has been returned from DAP Jaipur on 06.01.2023 to review again fixation of pay according to para no. 25 of DOP&T letter no. 35034/3/2008-Estt (D) North block, New Delhi dated 19.05.2009.
Now, the case is under examination at the RMS JP Division level and it will take some time. So kindly cooperate and have patience. This is for your kind information please.
"
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
,,,2023-01-04T00:00:00.000+0000,,
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-01-21T00:00:00.000+0000,, Noted
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Janaspandana Kosha, Janaspandana Kosha",,,2023-01-07T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-04T00:00:00.000+0000,,
OSDBO (OSD),,,2023-01-06T00:00:00.000+0000,, Please examine the grievance at an appropriate levelfor redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Betsy Rajagopal (General Manager),,,2023-01-16T00:00:00.000+0000,," Insufficient information. The complainant was advised on 09/01/2023 to provide more grievance details viz. bank name etc which are still awaited. Due to insufficient information we are unable to pursue the matter further. In view of this, the complaint may be closed."
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Betsy Rajagopal (General Manager),,,2023-01-09T00:00:00.000+0000,, Insufficient information.
Betsy Rajagopal (General Manager),,,2023-01-09T00:00:00.000+0000,, Insufficient information. Kindly provide more grievance details viz. bank name etc. to enable us to take further action in the matter .This information may please be given on this portal.
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-01-24T00:00:00.000+0000,, The Role of General Administration Department is to forward your grievance to the concerned Department Hence Your grievance is forwarded to the Revenue Department Telangana secretariat for taking necessary action 
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-10T00:00:00.000+0000,," Multiple grievances on same issue, therefore by keeping oldest grievance PRSEC/E/2023/0000162 in process rest is being closed. "
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
,,,2023-01-04T00:00:00.000+0000,,
"psegs operator, DATA ENTRY OPERATOR",,,2023-05-18T00:00:00.000+0000,,This type of Grievance Already submited from your account
Shri Shailendra Dashora (CPMG),,,2023-01-12T00:00:00.000+0000,," Respected Sir,
 With reference to your complaint it is intimated that as per report received from SSRM JP Division, Jaipur, the case was forwarded to GM (F), DAP Jaipur for further action at their end. But the same has been returned from DAP Jaipur on 06.01.2023 to review again fixation of pay according to para no. 25 of DOP&T letter no. 35034/3/2008-Estt (D) North block, New Delhi dated 19.05.2009.
Now, the case is under examination at the RMS JP Division level and it will take some time. So kindly cooperate and have patience. This is for your kind information please.
"
,,,2023-01-04T00:00:00.000+0000,,
,,,2023-01-06T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Seema (OA PG),,,2023-01-06T00:00:00.000+0000,, Please examine the case and upload the portal by 09/01/2023.
