OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Vague
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,5.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित प्रकरण के सम्बन में आख्या संलग्न कर सादर पे्रषित है आवेदक द्वारा इसी प्रकरण के सम्बन्ध में बारबार शिकायत की जा रही हैं
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Your grievance has been forwarded to Delhi Police. 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Your grievance is not clear. 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,5.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित प्रकरण के सम्बन में आख्या संलग्न कर सादर पे्रषित है आवेदक द्वारा इसी प्रकरण के सम्बन्ध में बारबार शिकायत की जा रही हैं
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0," Your grievance MINHA/E/2023/0000920 on the matter is under process. 
"
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,5.0,प्रार्थना पत्र संलंग्न नही है
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
S K Shahi (JS P-II),,,2023-01-16T00:00:00.000+0000,3.0, 
Dr. Sujoy Lal Thaosen IPS (Director General),,,2023-01-19T00:00:00.000+0000,3.0, EXAMINE AT OUR LEVEL. 
Dr. Sujoy Lal Thaosen IPS (Director General),,,2023-02-07T00:00:00.000+0000,19.0,REPLY SENT TO COMPLAINANT BY RECTT DTE VIDE LETTER NO. A.VI.01/2021-RECTT (SSB) CT/GD-2021 DATED 31/01/2023. 
S K Shahi (JS P-II),,,2023-02-07T00:00:00.000+0000,0.0, REPLY SENT TO COMPLAINANT BY RECTT DTE VIDE LETTER NO. A.VI.01/2021-RECTT (SSB) CT/GD-2021 DATED 31/01/2023.
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-14T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,Duplicate
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,Duplicate
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Your grievance MINHA/E/2023/0001017 on the matter is under process.
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
S M I TANVIR (DDG C-II),,"Repeat of sl 2
 of (13-1-2023)",2023-01-13T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-08T00:00:00.000+0000,11.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित श्रीमान जी सर्विलाँस कार्यालय से आक्ष्या सादर सेवा में प्रेषित है
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Your grievance MINHA/E/2022/20841 on the matter is under process. 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
S K Shahi (JS P-II),,,2023-01-13T00:00:00.000+0000,0.0, 
Dr. Sujoy Lal Thaosen IPS (Director General),,,2023-01-13T00:00:00.000+0000,0.0, EXAMINE AT OUR LEVEL. 
,,,2023-01-17T00:00:00.000+0000,,Reminder. 1
,,,2023-01-24T00:00:00.000+0000,,REMINDER. 2
Dr. Sujoy Lal Thaosen IPS (Director General),,,2023-02-01T00:00:00.000+0000,19.0,REPLY SENT TO COMPLAINANT BY RECTT DTE VIDE LETTER NO. A.VI.01/2021-RECTT (SSB) CT/GD-2021 DATED 25/01/2023
S K Shahi (JS P-II),,,2023-02-01T00:00:00.000+0000,0.0, REPLY SENT TO COMPLAINANT BY RECTT DTE VIDE LETTER NO. A.VI.01/2021-RECTT (SSB) CT/GD-2021 DATED 25/01/2023
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Your grievance MINHA/E/2023/0001063 on the matter is under process. 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,5.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित प्रकरण के सम्बन में आख्या संलग्न कर सादर पे्रषित है आवेदक द्वारा इसी प्रकरण के सम्बन्ध में बारबार शिकायत की जा रही हैं
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0," Your grievance MINHA/E/2023/0000920 on the matter is under process. 
"
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,"Your grievance MINHA/E/2023/0000920 on the matter is under process. 
"
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Your grievance is not clear. You are advised to submit your representation through proper channel. 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
S K Shahi (JS P-II),,,2023-01-16T00:00:00.000+0000,3.0, 
Dr. Sujoy Lal Thaosen IPS (Director General),,,2023-01-19T00:00:00.000+0000,3.0, EXAMINE AT OUR LEVEL. 
Dr. Sujoy Lal Thaosen IPS (Director General),,"Repeat of sl 4
 of (19-1-2023)",2023-01-19T00:00:00.000+0000,0.0, EXAMINE AT OUR LEVEL. 
Dr. Sujoy Lal Thaosen IPS (Director General),,"Repeat of sl 5
 of (19-1-2023)",2023-01-19T00:00:00.000+0000,0.0, EXAMINE AT OUR LEVEL. 
Dr. Sujoy Lal Thaosen IPS (Director General),,"Repeat of sl 6
 of (19-1-2023)",2023-01-19T00:00:00.000+0000,0.0, EXAMINE AT OUR LEVEL. 
Dr. Sujoy Lal Thaosen IPS (Director General),,,2023-02-07T00:00:00.000+0000,19.0,REPLY SENT TO COMPLAINANT BY RECTT DTE VIDE LETTER NO. A.VI.01/2021-RECTT (SSB) CT/GD-2021 DATED 31/01/2023. 
S K Shahi (JS P-II),,,2023-02-07T00:00:00.000+0000,0.0, REPLY SENT TO COMPLAINANT BY RECTT DTE VIDE LETTER NO. A.VI.01/2021-RECTT (SSB) CT/GD-2021 DATED 31/01/2023.
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-14T00:00:00.000+0000,0.0, 
Shri Sheker Bose (Under Secretary),,,2023-01-16T00:00:00.000+0000,2.0, 
Vijay Kumar (Additional secretary),,,2023-01-16T00:00:00.000+0000,0.0, 
Jitendra Nagar (Deputy Commissioner),,,2023-01-17T00:00:00.000+0000,1.0, 
Rajendra singh (Section Officer),,,2023-01-17T00:00:00.000+0000,0.0, Your complaint is being forwarded to the Society Concerned with a direction to verify the claim and pay the amount if due.
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,Duplicate
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,"Your grievance MINHA/E/2023/0000349 on the matter is under process. 
"
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-14T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,14.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,3.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित mahoday janch aakhya sadar seba mai preshit hai
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,Duplicate
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,Duplicate
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,5.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित प्रकरण के सम्बन में आख्या संलग्न कर सादर पे्रषित है आवेदक द्वारा इसी प्रकरण के सम्बन्ध में बारबार शिकायत की जा रही हैं
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
S M I TANVIR (DDG C-II),,"Repeat of sl 2
 of (13-1-2023)",2023-01-13T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-03T00:00:00.000+0000,6.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित प्रकरण के सम्बन में आख्या संलग्न कर सादर पे्रषित है आवेदक द्वारा इसी प्रकरण के सम्बन्ध में बारबार शिकायत की जा रही हैं
,,,2023-01-13T00:00:00.000+0000,,
S. M. I. Tanvir (DDG Co-ord.II),,,2023-01-13T00:00:00.000+0000,0.0, Vague
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0,Your grievance MINHA/E/2022/20838 on the matter is under process. 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, Vague. 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-13T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
S M I TANVIR (DDG C-II),,,2023-01-14T00:00:00.000+0000,0.0, 
,,,2023-01-13T00:00:00.000+0000,,
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-16T00:00:00.000+0000,0.0, The subject matter may related to UIDAI.
Nirmala Yadav (ASO),,,2023-01-20T00:00:00.000+0000,4.0, 
Sneha V Manjrekar (MTO),,,2023-01-20T00:00:00.000+0000,0.0, In the submitted grievance the resident has informed that he has applied for Aadhaar address update online on behalf of his wife on 16-12-2022. But till date he has not received any update. The case is being verified.
,,,2023-01-29T00:00:00.000+0000,,"I've raised a fresh request no. S1345942447000 dated 29-01-2023 and payment for the required fees is also made. However, the request is still reflecting as ""Pending at Payment Stage"".

Please update regarding exact current status and please refund me the amounts paid till date.

Request no. S13933897300 was also raised on 22-01-2023 and required fees were also paid. 

Please look into the issue urgently."
Sneha V Manjrekar (MTO),,,2023-02-02T00:00:00.000+0000,13.0," Dear Shrey Jain ji,
With reference to your grievance cited under the subject above, please refer the telephonic conversation had with Yukti Mehata on 9754473764 dated 02.02.2023 it is informed that her address has been updated successfully in Aadhaar vide URN- 00000045942447 29/01/2023 14:44:36. She can download updated e-Aadhaar from UIDAI website which is a valid form of Aadhaar.
In view of the above, the grievance is hereby closed."
Nirmala Yadav (ASO),,,2023-02-10T00:00:00.000+0000,8.0," Dear Shrey Jain ji,
With reference to your grievance cited under the subject above, please refer the telephonic conversation had with Yukti Mehata on 9754473764 dated 02.02.2023 it is informed that her address has been updated successfully in Aadhaar vide URN- 00000045942447 29/01/2023 14:44:36. She can download updated e-Aadhaar from UIDAI website which is a valid form of Aadhaar.
In view of the above, the grievance is hereby closed."
Smt. Uma Chauhan (Scientist-G and GC),,,2023-02-13T00:00:00.000+0000,3.0," Dear Shrey Jain ji,
With reference to your grievance cited under the subject above, please refer the telephonic conversation had with Yukti Mehata on 9754473764 dated 02.02.2023 it is informed that her address has been updated successfully in Aadhaar vide URN- 00000045942447 29/01/2023 14:44:36. She can download updated e-Aadhaar from UIDAI website which is a valid form of Aadhaar.
In view of the above, the grievance is hereby closed."
,,,2023-01-13T00:00:00.000+0000,,
,,,2023-01-13T00:00:00.000+0000,,"On August 15, 1947, in one of his most famous speeches, Jawaharlal Nehru, the first Prime Minister of independent India, said, “We think also of our brothers and sisters who have been cut off from us by political boundaries and who unhappily cannot share at present in the freedom that has come. They are of us and will remain of us whatever may happen, and we shall be sharers in their good or ill fortune alike.”... But that is the first and the last. Delhi has never followed through on what was said, irrespective of party-like, political differences. The influx of Bengali Hindu refugees from across Bengal has always been a nuisance to him. Even 'Ghosts at noon' has been said....The main contributor to the unspeakable Hindu persecution in Bangladesh is India's inherent and endless weakness, its grotesque infantile frivolity in diplomacy.. its childish behavior... imagining Jewish persecution in the neighboring but relatively small country of Israel. Can't: Says impossible. Which i"
,,,2023-01-13T00:00:00.000+0000,,"Respected sir, 
Kindly acknowledge the aforesaid vital report.I am waiting for your early steps and action now. 
Jay Hind.
Bharat Mata ki Jay 
Sudipto De 
District Chief Director Anti Corruption Foundation of India ( ACFI/D-0763)
PLEDGE CERTIFICATE HOLDER 
HUMAN RIGHTS COMMISSION 
WOMEN'S RIGHTS COMMISSION 
VIGILANCE COMMISSION 
ORGAN DONAR 
NOTTO 
CERTIFICATE HOLDER 
NATION WITH NAMO 
ESHRAM CARD NO:-790999465106
AADHAR CARD NO:-734573881605
LIFE MEMBER LOVE INDIA FOUNDATION."
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-16T00:00:00.000+0000,0.0,The subject matter does not pertains to MeitY. You are requested to kindly take up the matter with concerned Ministry/Department.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-13T00:00:00.000+0000,0.0, The subject matter does not relate to this Ministry. You are requested to kindly take up the matter with concerned Ministry/Department.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-16T00:00:00.000+0000,0.0, The subject matter does not pertains to MeitY. You are requested to kindly take up the matter with concerned Ministry/Department.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-16T00:00:00.000+0000,0.0,The subject matter does not pertains to MeitY. You are requested to kindly take up the matter with concerned Ministry/Department.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-13T00:00:00.000+0000,0.0, The subject matter may relate to EPFO.
Section Officer PG-MH (SO),,,2023-01-13T00:00:00.000+0000,0.0,For necessary action.
Pritam Kumar (SO),,,2023-01-19T00:00:00.000+0000,6.0, 
Sudhir Batra (APFC),,,2023-01-25T00:00:00.000+0000,6.0,"Sir, with reference to the member grievance, it is informed that member UAN is not disabled by this office i.e. Regional Office, Gurugram (West). Hence member may be advised to contact NDC, New Delhi on e-mail id employeefeedback@epfindia.gov.in regarding the same. This is for information please."
Daya Singh (section officer),,,2023-01-25T00:00:00.000+0000,0.0," Sir, with reference to the member grievance, it is informed that member UAN is not disabled by this office i.e. Regional Office, Gurugram (West). Hence member may be advised to contact NDC, New Delhi on e-mail id employeefeedback@epfindia.gov.in regarding the same. This is for information please.	Sudhir Batra (APFC)"
Sh RAJESH PANDEY (RPFC-I),,,2023-01-25T00:00:00.000+0000,0.0," UAN has been blocked on instruction received from FIA division and same will be unblocked after receiving revised guidelines. 
"
Daya Singh (section officer),,,2023-01-25T00:00:00.000+0000,0.0," UAN has been blocked on instruction received from FIA division and same will be unblocked after receiving revised guidelines.	Sh RAJESH PANDEY (RPFC-I)	
"
,,,2023-01-13T00:00:00.000+0000,,
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-16T00:00:00.000+0000,0.0,The subject matter does not pertains to MeitY. You are requested to kindly take up the matter with concerned Ministry/Department.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-13T00:00:00.000+0000,0.0, The subject matter does not relate to this Ministry. You are requested to kindly take up the matter with concerned Ministry/Department.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-13T00:00:00.000+0000,0.0, He is habitual of making complaint which must be raised with UP Govt.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-13T00:00:00.000+0000,0.0, He is habitual of making suggestions or sending his views. 
,,,2023-01-13T00:00:00.000+0000,,
,,,2023-01-13T00:00:00.000+0000,,"माननीय महोदय जी मेरी शिकायत पर पुलिस निरीक्षक ,और न ही थाना प्रभारी अलीगंज लखनऊ द्वारा किसी भी प्रकार से कोई संपर्क नही किया ,न मैं संतुष्ट हूँ । कैमुना क्रेडिट कोऑपरेटिव सोसाइटी कम्पनी की कमान वर्तमान में अतुल कुलश्रेष्ठ एमडी मोबाइल नंबर 9810704890 है माननीय महोदय जी से निवेदन है कि कंपनी के अधिकारियों के विरुद्ध दंडात्मक कार्रवाई करते हुए मेरी पेमेंट अतिशीघ्र भुगतान करने की कृपा करें धन्यवाद ।"
Smt. Suman Suchita Bara (Director),,,2023-01-14T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,14.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,5.0,प्रकरण मध्य प्रदेश से संबंधित है !
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-19T00:00:00.000+0000,0.0," Subject matter was transferred to Department of Justice but it has been returned stating that Judiciary is an independent organ under the Indian Constitution and is fully empowered and capable of handling all is matters. As per the established in House mechanism, for the higher judiciary, Chief Justice of India receives complaints against the conduct of Judges of the Supreme Court and the Chief Justice of the High Courts. Similarly, the Chief Justices of the High Courts receive complaints against the conduct of High Court Judges. The Central Government has no mechanism to monitor the action taken on the same.
 You are informed that Subject matter of your petition is not related to Ministry of Parliamentary Affairs and you may take up the matter with appropriate authority.

"
Smt. Suman Suchita Bara (Director),,,2023-01-18T00:00:00.000+0000,0.0, 
Shri Niraj Kumar Gayagi (Joint Secretary),,,2023-01-19T00:00:00.000+0000,1.0," Judiciary is an independent organ under the Indian Constitution and is fully empowered and capable of handling all is matters. As per the established in House mechanism, for the higher judiciary, Chief Justice of India receives complaints against the conduct of Judges of the Supreme Court and the Chief Justice of the High Courts. Similarly, the Chief Justices of the High Courts receive complaints against the conduct of High Court Judges. The Central Government has no mechanism to monitor the action taken on the same."
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-18T00:00:00.000+0000,0.0, 
Section Officer PG-MH (SO),,,2023-01-19T00:00:00.000+0000,1.0,Multiple grievances received from the same complainant.
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-18T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,10.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,3.0,प्रकरण मध्य प्रदेश से संबंधित है !
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-18T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,10.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-09T00:00:00.000+0000,12.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित श्रीमान जी सर्विलाँस कार्यालय से आक्ष्या सादर सेवा में प्रेषित है
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-18T00:00:00.000+0000,0.0, 
S M I TANVIR (DDG C-II),,,2023-01-18T00:00:00.000+0000,0.0," sudiptode1988@gmail.com, Shri Sudipto De has been identified by DARPG as serial spammer on cpgrams portal having filed 6274 petitions on this portal during 2022. This was informed in the meeting of Nodal officers on 4th Jan 2023. Therefore petition of such spammers need to be filed by the dept/ ministry where it is lodged. "
Smt. Suman Suchita Bara (Director),,,2023-01-19T00:00:00.000+0000,1.0," Subject matter was transferred to Ministry of Home Affairs but it has been returned stating that sudiptode1988@gmail.com, Shri Sudipto De has been identified by DARPG as serial spammer on cpgrams portal having filed 6274 petitions on this portal during 2022. This was informed in the meeting of Nodal officers on 4th Jan 2023. Therefore petition of such spammers need to be filed by the dept/ ministry where it is lodged."
,,,2023-01-13T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-01-18T00:00:00.000+0000,0.0, 
Shri Sheker Bose (Under Secretary),,,2023-01-19T00:00:00.000+0000,1.0, 
Vijay Kumar (Additional secretary),,,2023-01-19T00:00:00.000+0000,0.0, 
Jitendra Nagar (Deputy Commissioner),,,2023-01-19T00:00:00.000+0000,0.0, 
Rajendra singh (Section Officer),,,2023-01-19T00:00:00.000+0000,0.0, Remarks attached.
,,,2023-01-13T00:00:00.000+0000,,
Mr. Deepak Narang (Deputy Secretary),,,2023-01-16T00:00:00.000+0000,0.0, 
Ms. Anuja Bapat (DDG),,,2023-01-16T00:00:00.000+0000,0.0, P.P.policy.
Shri Chandan (A.D. Public Procurement Policy),,,2023-01-16T00:00:00.000+0000,0.0," Madam,
In this context it is to mention that Public Procurement Policy for MSEs Order, 2012 is applicable to Central Ministries/Departments and CPSEs. State owned organizations are guided by the Public Procurement Policy of the respective State Governments. 
For further details the Answer to the Question No. 28 listed under Frequently Asked Questions on Public Procurement Policy for MSEs Order, 2012 may also be referred in this regard.

Regards"
,,,2023-01-13T00:00:00.000+0000,,
Shri Ambuj Sharma (Deputy Secretary and PGO),,,2023-01-16T00:00:00.000+0000,0.0, The grievance may please be examined and a suitable reply be sent to the complainant directly and the status be updated on the PG portal. 
Shri Indranil Chakraborty (Deputy Director General),,,2023-01-16T00:00:00.000+0000,0.0, मामले की जांच की जाए और इस कार्यालय को सूचित करते हुए शिकायतकर्ता को उपयुक्त उत्तर भेजा जाए।
Sh Rohit Thakur (Dy.Director),,,2023-01-16T00:00:00.000+0000,0.0, The matter may be examined and suitable reply be sent to the complainant under intimation to this office.
Rajnish Srivastava (Nodal Officer),,,2023-01-17T00:00:00.000+0000,1.0," As the complainant has not provided details of the passenger, Air India ticket no., no further investigation can be done and hence the grievance is being disposed off."
,,,2023-01-17T00:00:00.000+0000,,sir pls giv me best saluation
Sh Rohit Thakur (Dy.Director),,,2023-01-17T00:00:00.000+0000,0.0," Response of Airline is as under:
As the complainant has not provided details of the passenger, Air India ticket no., no further investigation can be done and hence the grievance is being disposed off."
Shri Indranil Chakraborty (Deputy Director General),,,2023-01-17T00:00:00.000+0000,0.0," Response of Airline is as under:
As the complainant has not provided details of the passenger, Air India ticket no., no further investigation can be done and hence the grievance is being disposed off."
,,,2023-01-13T00:00:00.000+0000,,
,,,2023-01-14T00:00:00.000+0000,,"Dear sir 
please it's urgent"
Shri Ambuj Sharma (Deputy Secretary and PGO),,,2023-01-16T00:00:00.000+0000,0.0, Not pertain to Ministry of Civil Aviation.
,,,2023-01-13T00:00:00.000+0000,,
,,,2023-01-14T00:00:00.000+0000,,मेरी शिकायत को भेजने का कष्ट करे
Shri Ambuj Sharma (Deputy Secretary and PGO),,,2023-01-16T00:00:00.000+0000,0.0, Not pertain to Ministry of Civil Aviation.
,,,2023-01-13T00:00:00.000+0000,,
Shri Ambuj Sharma (Deputy Secretary and PGO),,,2023-01-16T00:00:00.000+0000,0.0, The grievance may please be examined and a suitable reply be sent to the complainant directly and the status be updated on the PG portal. 
Shri Indranil Chakraborty (Deputy Director General),,,2023-01-16T00:00:00.000+0000,0.0, मामले की जांच की जाए और इस कार्यालय को सूचित करते हुए शिकायतकर्ता को उपयुक्त उत्तर भेजा जाए।
Sh Rohit Thakur (Dy.Director),,,2023-01-16T00:00:00.000+0000,0.0, The matter may be examined and suitable reply be sent to the complainant under intimation to this office.
Rajnish Srivastava (Nodal Officer),,,2023-01-17T00:00:00.000+0000,1.0," As the complainant has not provided details of the passenger, Air India ticket no., no further investigation can be done and hence the grievance is being disposed off."
