OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Meenakshi Singh (CIT IT 1 DELHI),,,2023-05-18T00:00:00.000+0000,2.0," Assessee requested for rectification of demand for the A.Y. 2021-22. Rectification functionality for the A.Y. 2021-22 not available on the ITBA module. Hence, the application of the assessee may be transferred to CPC for necessary action."
Dr. Satyakam Mishra (PR. CCIT INTERNATIONAL TAX),,,2023-05-18T00:00:00.000+0000,0.0," In view of comments of CIT(IT) 1 Delhi at Sl. No.13 above, the grievance may be transferred to CPC."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-06-05T00:00:00.000+0000,18.0, Kindly look into the matter and upload final status report at the earliest.	
Sh. Y. K. Singh (DGIT),,,2023-06-05T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,"Repeat of sl 17
 of (8-6-2023)",2023-06-08T00:00:00.000+0000,0.0,"Dear Sir/Madam,

 on persual of this grievance JAO has stated that rectification functionality for AY 2021-22 not available but according to CPC records functionality is available ,Hence this grievance is transferred to ITBA team for kind necessary action.
"
Suja Menon V (Income Tax Officer CPC ITR),,"Repeat of sl 17
 of (8-6-2023)",2023-06-08T00:00:00.000+0000,0.0,"Dear Sir/Madam,

 on persual of this grievance JAO has stated that rectification functionality for AY 2021-22 not available but according to CPC records functionality is available ,Hence this grievance is transferred to ITBA team for kind necessary action.
"
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-30T00:00:00.000+0000,7.0,"As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme the responsibility to identify beneficiary and uploading their correct and verified data including land records after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. Of Maharashtra

"
Sunil Kumar (Under Secretary),,,2023-02-01T00:00:00.000+0000,2.0, 
Govind Mainkar (U S Retired),,,2023-02-06T00:00:00.000+0000,5.0,PMKISAN
BALASAHEB RASKAR (Joint Secretary Co-Ordination),,,2023-02-07T00:00:00.000+0000,1.0, 
Eknath Dawale (Secretary Agril. Dept.),,,2023-02-07T00:00:00.000+0000,0.0, 
Mrs. Sarita Bandekar-Deshmukh (Deputy Secretary),,,2023-02-10T00:00:00.000+0000,3.0, कृपया योग्य ती कार्यवाही करावी
Mrs.Neeta Shinde (Under Secretary),,,2023-02-15T00:00:00.000+0000,5.0, सदर तक्रारीच्या अनुषंगाने आवश्यक ती कार्यवाही करावी.
Mr.Sunil Chavan (Commissioner of Agriculture),,,2023-02-16T00:00:00.000+0000,1.0, 
Mr. Ganesh Ghorpade (Deputy Commissioner),,,2023-02-28T00:00:00.000+0000,12.0, कृपया तात्काळ योग्य ती कार्यवाही करावी.
Shri. Shivkumar Swami (Resident Deputy Collector),,,2023-03-28T00:00:00.000+0000,28.0, Please contact to Tahsil Office
,,,2023-01-23T00:00:00.000+0000,,
Shri Vijay Kumar (Deputy Secretary),,,2023-01-27T00:00:00.000+0000,0.0, Matter pertains to State Govt. of Karnataka. 
Shri Ajay Kumar (Under Secretary),,,2023-01-31T00:00:00.000+0000,4.0, ATR is attached. 
,,,2023-01-23T00:00:00.000+0000,,
Sh. Y. K. Singh (DGIT),,,2023-01-25T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-05-30T00:00:00.000+0000,117.0,"Dear Sir/Madam,

 It is seen from CPC portal for the AY 2021-22, taxpayers rectification return has been processed determining a demand of Rs.21,334/-. The demand has been raised due to there is an variance in 80 U - In case of a person with disability . As verified the details has been claimed in Schedule BFLA in the return by the taxpayer as CPC correctly allowed . Hence, there is no descripency from CPC end.
"
Sh. Y. K. Singh (DGIT),,,2023-06-02T00:00:00.000+0000,3.0,"Dear Sir/Madam,

 It is seen from CPC portal for the AY 2021-22, taxpayers rectification return has been processed determining a demand of Rs.21,334/-. The demand has been raised due to there is an variance in 80 U - In case of a person with disability . As verified the details has been claimed in Schedule BFLA in the return by the taxpayer as CPC correctly allowed . Hence, there is no descripency from CPC end.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-06-05T00:00:00.000+0000,3.0," Dear Sir/Madam, It is seen from CPC portal for the AY 2021-22, taxpayers rectification return has been processed determining a demand of Rs.21,334/-. The demand has been raised due to there is an variance in 80 U - In case of a person with disability . As verified the details has been claimed in Schedule BFLA in the return by the taxpayer as CPC correctly allowed . Hence, there is no descripency from CPC end.	"
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Chaitali Panmei (PR. CCIT KTK AND GOA),,,2023-01-24T00:00:00.000+0000,1.0, Grievance pertains to CPC ITR
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-25T00:00:00.000+0000,1.0, Kindly look into the matter and upload final status report at the earliest.	
Suja Menon V (Income Tax Officer CPC ITR),,,2023-01-30T00:00:00.000+0000,5.0,"Dear Sir/Madam, 

It is seen from CPC portal for AY 2021-22, rectification rights were transferred on 14-11-2022. It is also observed that assessment proceedings were completed on 28-12-2022 determining demand. The JAO is reporting that rights are not available in system to proceed further for rectification. Hence, ITBA team is requested to examine the issue is faced by JAO and provide necessary assistance for uploading rectification order. 
"
Sh. Y. K. Singh (DGIT),,,2023-01-30T00:00:00.000+0000,0.0, Please examine the matter and upload the final status report at the earliest.
Rajesh Kumar Pathak (Deputy Director of Income Tax),,,2023-02-02T00:00:00.000+0000,3.0,"The technical team has conveyed that as per data available for PAN: ACAPS5326H A.Y 2021-22, Rectification right has not been transferred from CPC. Hence, CPC-ITR team is requested to kindly check and update.
"
Sh. Y. K. Singh (DGIT),,,2023-02-02T00:00:00.000+0000,0.0, Please examine the matter and upload the final status report at the earliest.
,,,2023-02-18T00:00:00.000+0000,,Query is not resolved till date.
,,,2023-01-23T00:00:00.000+0000,,
Ms. Nidhi Mani Tripathi (Joint Secretary PG),,,2023-01-31T00:00:00.000+0000,0.0," The subject matter relates to Department of Consumer Affairs.
"
Shri Charanjit Gulati (Under Secretary),,,2023-01-31T00:00:00.000+0000,0.0, 
Ms. Deepika Sur (Project Co-ordinator),,,2023-02-02T00:00:00.000+0000,2.0,Forwarding your grievance to the company. Kindly track your grievance mentioning the docket number (4234168) on following link https://consumerhelpline.gov.in/user/track-complaint.php or download NCH App from Play or App store.
,,,2023-02-14T00:00:00.000+0000,,"Hi Sir, Looking for your good office to resolve this issue at the earliest."
Ms. Deepika Sur (Project Co-ordinator),,,2023-03-04T00:00:00.000+0000,30.0,"The grievance was taken up with the company by NCH and the company responded that the Service team call to the customer for resolved the complaint but the customer wanted to refund only. as per company policy company gave a repair or replacement service to customer. but the customer denied repair or replacement. For more details, visit our website www.syska.co.in. if you are not satisfied with the company response and you would like to pursue the case with the company for further relief/ compensation in the absence of suitable/ acceptable redressal, you may file a case at the designated Consumer Commission online. Please visit https://edaakhil.nic.in/edaakhil/faces/login.xhtml. The facility of hearing over video-conferencing is also available as per provision Section 38 (6) of the Consumer Protection Act, 2019 provided that the District Commission may, on sufficient cause being shown, and after recording its reasons in writing, allow the same. Complaints filed in the Consumer Commissions are attempted to be disposed off within a period of three months from the date of receipt of notice by the opposite party. In case you wish to file a case offline, you may do so at the designated Consumer Commission from a place of your convenience. For more information, please visit http://www.ncdrc.nic.in/districtlist.html"
,,,2023-01-23T00:00:00.000+0000,,
U.N. Mishra (Public Grievance Officer),,,2023-01-24T00:00:00.000+0000,0.0, 
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Shri. Nagesh Sudan (ACDA AN),,,2023-01-25T00:00:00.000+0000,2.0, please download the attachment and forward the reply directly to the complaint 
Sh. N C Dogra (Senior Accounts Officer),,,2023-02-03T00:00:00.000+0000,9.0, Please download the attachment.
Sh. N C Dogra (Senior Accounts Officer),,,2023-02-03T00:00:00.000+0000,0.0, The grievance has been examined by this office and suitable reply has been furnished to the complainant. Please download the attachment.
Shri. Nagesh Sudan (ACDA AN),,,2023-02-03T00:00:00.000+0000,0.0, please download the lettr No An/iv /1832/Compliant dated 03.02.2023
,,,2023-01-23T00:00:00.000+0000,,
Shri D. K. Rai (JS E),,,2023-01-29T00:00:00.000+0000,0.0, for necessary action please.
Shri D. K. Rai (JS MIS),,,2023-02-09T00:00:00.000+0000,11.0,As per guidelines corruption related matters are to be dealt by Central Vigilance Commission. Hence it is requested to lodge corruption related grievances on CVC portal. Hence disposed of.
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Shri Paresh Kumar Goel (Director),,,2023-01-24T00:00:00.000+0000,1.0," The matter is a State subject and the State concerned Authority/department is responsible for solving the State related problems. 
The petition may be forwarded to Transport Department State Government of Haryana "
Shri Kamlesh Chaturvedi (Joint Secretary),,,2023-01-24T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Shri Kamlesh Chaturvedi (Joint Secretary),,"Repeat of sl 4
 of (24-1-2023)",2023-01-24T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Assistant2 (Asstt.),,,2023-01-25T00:00:00.000+0000,1.0, Forwarded for necessary action and upload ATR.
Dr. Inder Jeet (HCS),,,2023-01-27T00:00:00.000+0000,2.0,You are requested to send final action taken report within 7 days positively. 
Jitender Gahalawat (Secretary),,,2023-02-16T00:00:00.000+0000,20.0," Respected Sir
This complaint( Light Driving License) is related to Sub Divisional Officer(C), Badkhal, Faridabad.
with regards
RTA Faridabad"
Dr. Inder Jeet (HCS),,,2023-03-10T00:00:00.000+0000,22.0,"This complaint( Light Driving License) is related to Sub Divisional Officer(C), Badkhal, Faridabad. "
Jarnail Singh (Supervisor),,,2023-03-12T00:00:00.000+0000,2.0, Take appropriate/necessary action and send report. (SDO(C) Badkhal).
DC FARIDABAD (DY COMMISSIONER),,,2023-03-13T00:00:00.000+0000,1.0, Please do the needful.
SDM Badkhal (Sub Divisional Magistrate),,,2023-03-15T00:00:00.000+0000,2.0,After discussion with citizen it was found that citizen applied in rto faridabad but the address of citizen belongs to the judication of rto badkhal than application moved from rto faridabad to rto badkhal Driving licence to citizen will be delivered shortly . citizen is fully satisfied now.
DC FARIDABAD (DY COMMISSIONER),,,2023-03-16T00:00:00.000+0000,1.0,After discussion with citizen it was found that citizen applied in rto faridabad but the address of citizen belongs to the judication of rto badkhal than application moved from rto faridabad to rto badkhal Driving licence to citizen will be delivered shortly . citizen is fully satisfied now.
Jarnail Singh (Supervisor),,,2023-03-16T00:00:00.000+0000,0.0, As per report of the Department. 
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded 
V B DESAI (Dy. Secretary Coordination),,,2023-02-08T00:00:00.000+0000,16.0,This matter is not pertaining to Legal Department. 
Ankita Jadeja (U.S.),,,2023-02-08T00:00:00.000+0000,0.0, For necessary action sent to concern dept. 
MAYABEN DABHI (UNDER SECRETARY),,,2023-02-09T00:00:00.000+0000,1.0, 
R.R.JADAV (DY. Manager),,,2023-02-14T00:00:00.000+0000,5.0," શ્રી એ.એ.દુલાના PG Portal પર કરવામાં આવેલ રજુઆત નં. GOVGJ/E/2022/0001498, Dt.11/01/2023નો જવાબ નિગમની વહીવટ શાખાના પત્રક્રમાંક:-વહીવટ/ પીજી પોર્ટલ /2022-23/ 3391/13 Dt.14/02/2023 ના રોજ કરેલ છે. જેનો પત્ર પી.જી. પોર્ટલ ઉપર Dt.14/02/2023 ના રોજ અપલોડ કરેલ છે."
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Jagdish Tambe (RPFC I),,,2023-01-30T00:00:00.000+0000,7.0," Sir,
Above establishment falls under FIA cases and Head office has blocked it. Investigation of the establishment in connection with allotment of excessive UAN is under progress. Details should be updated on receipt of clearance report from compliance wing.

"
Daya Singh (section officer),,,2023-02-01T00:00:00.000+0000,2.0," Sir, Above establishment falls under FIA cases and Head office has blocked it. Investigation of the establishment in connection with allotment of excessive UAN is under progress. Details should be updated on receipt of clearance report from compliance wing.	Jagdish Tambe (RPFC I)	"
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
D.K. MISHRA (Pr. CIT),,,2023-01-25T00:00:00.000+0000,2.0," The AO,ACIT-Cir-2(1), Bhubaneswar may kindly be directed to resolve the grievance at the earliest and upload the final status report."
Dr Umakant Dhrupati (Addl Commissioner of IncomeTax),,,2023-01-25T00:00:00.000+0000,1.0," The jurisdiction of the assessee is with Circle - 2(1), Bhubaneswar. Hence, it is requested kindly transfer the case to Circle - 2(1), Bhubaneswar for necessary action."
Ashim Kr Chakraborty (ADDL.CIT),,,2023-01-25T00:00:00.000+0000,0.0, The AO is directed to verify the claim of the Assessee and take steps for resolving the grievance of the applicant.
K TULASI DAS (ACIT),,,2023-02-02T00:00:00.000+0000,8.0," In response to CPGRAM order u/s.154 for A.Y. 2012-13 passed on dated 25.01.2023 and resultant the refund issued to the assessee. Hence, the CPGRAM is fully resolved at this end."
Y RAJENDRA (Pr. CCIT),,,2023-02-03T00:00:00.000+0000,0.0," The AO has reported that, in response to CPGRAM order u/s.154 for A.Y. 2012-13 passed on dated 25.01.2023 and resultant the refund issued to the assessee. Hence, the CPGRAM is fully resolved at this end."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-06T00:00:00.000+0000,3.0," कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.

"
Sh. Y. K. Singh (DGIT),,,2023-02-06T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-02-26T00:00:00.000+0000,20.0,"Dear Sir/Madam,

 As seen that for AY 2012-13, jurisdictional AO has uploaded the manual order u/s 143(3) rws 143(3) and CPC has accounted the same with a refund of Rs.1,03,505/-. As per system there is a demand outstanding for AY 2020-21. The taxpayer is requested to respond to the outstanding demand through e filing portal and once the response is received CPC will follow the required procedure for issue of refund.
"
Sh. Ramesh Chand (Jt. DIT OSD),,Reminder of sl 18,2023-03-13T00:00:00.000+0000,7.0," You are requested to take appropriate action as mentioned above and confirm it on this portal within 2 days otherwise the grievance will be closed. Dear Sir/Madam, As seen that for AY 2012-13, jurisdictional AO has uploaded the manual order u/s 143(3) rws 143(3) and CPC has accounted the same with a refund of Rs.1,03,505/-. As per system there is a demand outstanding for AY 2020-21. The taxpayer is requested to respond to the outstanding demand through e filing portal and once the response is received CPC will follow the required procedure for issue of refund.	"
Y RAJENDRA (Pr. CCIT),,,2023-01-23T00:00:00.000+0000,0.0," The AO, DCIT-Cir-1(1), Bhubaneswar may kindly be directed to resolve the grievance at the earliest and upload the final status report."
D.K. MISHRA (Pr. CIT),,,2023-01-23T00:00:00.000+0000,0.0," The AO, DCIT-Cir-1(1), Bhubaneswar may kindly be directed to resolve the grievance at the earliest and upload the final status report."
Dr Umakant Dhrupati (Addl Commissioner of IncomeTax),,,2023-01-24T00:00:00.000+0000,1.0, Please go through the grievance and submit the status report along with documentary evidence on redressal of grievance immediately.
DURGA PRASAD MOHAPATRA (DCIT),,,2023-01-24T00:00:00.000+0000,0.0," The jurisdiction of the assessee is with Circle - 2(1), Bhubaneswar. Hence, it is requested kindly transfer the case to Circle - 2(1), Bhubaneswar for necessary action."
Ashim Kr Chakraborty (ADDL.CIT),,,2023-02-02T00:00:00.000+0000,0.0," In response to CPGRAM order u/s.154 for A.Y. 2012-13 passed on dated 25.01.2023 and resultant the refund issued to the assessee. Hence, the CPGRAM is fully resolved at this end."
D.K. MISHRA (Pr. CIT),,,2023-02-03T00:00:00.000+0000,1.0," In response to CPGRAM order u/s.154 for A.Y. 2012-13 passed on dated 25.01.2023 and resultant the refund issued to the assessee. Hence, the CPGRAM is fully resolved at this end."
Sh. Y. K. Singh (DGIT),,,2023-02-27T00:00:00.000+0000,1.0,"Dear Sir/Madam,

 As seen that for AY 2012-13, jurisdictional AO has uploaded the manual order u/s 143(3) rws 143(3) and CPC has accounted the same with a refund of Rs.1,03,505/-. As per system there is a demand outstanding for AY 2020-21. The taxpayer is requested to respond to the outstanding demand through e filing portal and once the response is received CPC will follow the required procedure for issue of refund.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-01T00:00:00.000+0000,2.0,"You are requested to take the appropriate action as suggested below within two days, failure to do so will result in the closure of the CPGRAM.
 As seen that for AY 2012-13, jurisdictional AO has uploaded the manual order u/s 143(3) rws 143(3) and CPC has accounted the same with a refund of Rs.1,03,505/-. As per system there is a demand outstanding for AY 2020-21. The taxpayer is requested to respond to the outstanding demand through e filing portal and once the response is received CPC will follow the required procedure for issue of refund."
Sh. Ramesh Chand (Jt. DIT OSD),,Reminder of sl 18,2023-03-06T00:00:00.000+0000,5.0," You are requested to take appropriate action as mentioned above and confirm it on this portal within 2 days otherwise the grievance will be closed.
Dear Sir/Madam,

As seen that for AY 2012-13, jurisdictional AO has uploaded the manual order u/s 143(3) rws 143(3) and CPC has accounted the same with a refund of Rs.1,03,505/-. As per system there is a demand outstanding for AY 2020-21. The taxpayer is requested to respond to the outstanding demand through e filing portal and once the response is received CPC will follow the required procedure for issue of refund.

"
,,,2023-01-23T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-17T00:00:00.000+0000,17.0,"अधीनस्थ अधिकारी के स्तर पर निस्तारित Mhody
 Akhya SAndrbh Nichepit kIye Jane Hetu sdar Presit"
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Nodal Officer (GM),,,2023-01-25T00:00:00.000+0000,2.0, The grievance does not fall under the ambit of RBI. hence returned for appropriate action by GOI. It may be taken up with the UCO BANK.
OSDBO10 (OSD),,,2023-01-27T00:00:00.000+0000,2.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Mr. Pravin Kumar (Assistant General Manager),,,2023-02-06T00:00:00.000+0000,10.0, Our Kanchrapara Branch has informed that after receiving the complaint on 25.10.2022 from Mr Avinash Sharma regarding fraudulent transaction from a/c on 23.10.2022 of Rs18800/- through AEPS.They have lodged the complaint in dms portal under fraud aeps dt 26.11.2022 with claim id 50223081 and 50223082 and claim was rejected by acquirer bank(Indusind Bank).Our Bank’s ATBD Cell has also requested the IndusInd Bank to investigate the matter and resolve the issue. Fraud was also reported to npci through mail dated 24.11.2022 . Rs 10000/- and Rs 8800/- has been reversed in customer account dated 02.02.2023 so from this we request you to treat this complaint as closed.
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Sunil Kumar Mishra (DS),,,2023-01-30T00:00:00.000+0000,7.0," Does not pertain to General Administration Division, DoCA."
Shri Charanjit Gulati (Under Secretary),,,2023-01-30T00:00:00.000+0000,0.0, 
OSDBO04 (OSD),,,2023-02-08T00:00:00.000+0000,9.0, Subject matter does not pertain to this department. Hence may be taken up with the concerned department. As such case is closed at our end.
Shri Charanjit Gulati (Under Secretary),,,2023-02-08T00:00:00.000+0000,0.0, 
Ms. Deepika Sur (Project Co-ordinator),,,2023-02-11T00:00:00.000+0000,3.0,"NCH contacted consumer on 10/02/2023 at 10:50 AM & on 11/02/2023 at 10:41 AM to discuss the grievance details as he has purchased the plot or he has invested in any type of scheme , but consumer has not picked up the call, You are requested to provide the proper grievance in details in the reminder link by 13th February 2023 ."
Ms. Deepika Sur (Project Co-ordinator),,,2023-02-22T00:00:00.000+0000,11.0,"NCH contacted the consumer on 10/02/2023 at 10:50 AM & on 11/02/2023 at 10:41 AM to discuss the grievance details as he has purchased the plot or he has invested in any type of scheme, but the consumer has not picked up the call, You are requested to provide the proper grievance in details in the reminder link by 13th February 2023. As no details were updated, the case has been closed.
"
T.R. Sathish Chandran (Joint Director),,,2023-02-22T00:00:00.000+0000,0.0," NCH contacted the consumer on 10/02/2023 at 10:50 AM & on 11/02/2023 at 10:41 AM to discuss the grievance details as he has purchased the plot or he has invested in any type of scheme, but the consumer has not picked up the call, you are requested to provide the proper grievance in detail in the reminder link by 13th February 2023. As no details were updated, the case has been closed."
,,,2023-01-23T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-24T00:00:00.000+0000,24.0,आख्या सादर सेवा मे प्रेषित है श्रीमान जी जाचं आख्या सादर सेवा प्रेषित है महोदय आख्या संलग्न है रिपोर्ट सादर सेवा मे प्रेषित है
,,,2023-01-23T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-25T00:00:00.000+0000,25.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित आख्या सादर सेवा मे प्रेषित है श्रीमान जी जांच रिपोर्ट आख्या सादर सेवा में प्रेषित है श्रीमान जी जांच रिपोर्ट आख्या सादर सेवा में प्रेषित है
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-24T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
,,,2023-02-04T00:00:00.000+0000,,"Respected Authority,
Kindly see this matter as soon as possible."
Suja Menon V (Income Tax Officer CPC ITR),,,2023-02-28T00:00:00.000+0000,35.0,"Dear Sir/Madam, 

As seen from the CPC portal for the AY 2022-23, taxpayer filed the return which has been processed determining refund of Rs.3,56,620/-. The refund is sent to refund banker on 22/02/2023 and would be credited to taxpayer bank account by refund banker very shortly. The taxpayer is requested to check status of refund in www.tin-nsdl.com. 
"
Sh. Y. K. Singh (DGIT),,,2023-02-28T00:00:00.000+0000,0.0,"Dear Sir/Madam, 

As seen from the CPC portal for the AY 2022-23, taxpayer filed the return which has been processed determining refund of Rs.3,56,620/-. The refund is sent to refund banker on 22/02/2023 and would be credited to taxpayer bank account by refund banker very shortly. The taxpayer is requested to check status of refund in www.tin-nsdl.com. 
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-01T00:00:00.000+0000,1.0," As seen from the CPC portal for the AY 2022-23, taxpayer filed the return which has been processed determining refund of Rs.3,56,620/-. The refund is sent to refund banker on 22/02/2023 and would be credited to taxpayer bank account by refund banker very shortly. The taxpayer is requested to check status of refund in www.tin-nsdl.com.
"
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-02-09T00:00:00.000+0000,17.0," As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme, the responsibility to identify beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. of Jharkhand"
Sunil Kumar (Under Secretary),,,2023-02-09T00:00:00.000+0000,0.0, 
Pushpa (DATA ENTRY OPERATOR),,,2023-02-09T00:00:00.000+0000,0.0, 
AVINASH KUMAR (DPRO),,,2023-02-14T00:00:00.000+0000,5.0, Sir.. please case dispose...
Sri alam hasda (cleark),,,2023-03-02T00:00:00.000+0000,16.0, ok
,,,2023-01-23T00:00:00.000+0000,,
Assistant2 (Asstt.),,,2023-01-24T00:00:00.000+0000,0.0, Forwarded for necessary action and upload ATR.
SP Law and Order (SP Law and Order),,,2023-01-24T00:00:00.000+0000,0.0, Please enquire into the matter and take necessary action & also attach report.
SMT. KALA RAMACHANDRAN (Commissioner of Police Gurgaon),,,2023-01-24T00:00:00.000+0000,0.0, Please enquire into the matter and take necessary action & also attach report.
dcpeast (dcpeast ips),,,2023-01-25T00:00:00.000+0000,1.0, Not related our jurisdiction.
SMT. KALA RAMACHANDRAN (Commissioner of Police Gurgaon),,,2023-01-30T00:00:00.000+0000,5.0,"MATTER RELATES TO 
NCEL COMPANY INVESTMENT 500/-
Dated 11-03-2014 G-890 Sangam vihar Dew Delhi -110080 sangam vihar sangam vihar"
SP Law and Order (SP Law and Order),,,2023-01-30T00:00:00.000+0000,0.0, R/Sir as per remark CP Gurugram that matter relates to Sangam Vihar New Delhi. So please send to concerned.
Jarnail Singh (Supervisor),,,2023-02-18T00:00:00.000+0000,19.0, For Delhi Police.
S M I TANVIR (DDG C-II),,,2023-02-18T00:00:00.000+0000,0.0, Your grievance has been forwarded to Delhi Police. 
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-27T00:00:00.000+0000,,Dear Sir / Ma&#39;am. Request kind assistance as Nodal team of Spicejet is submitting standard response and are denying the refund. They are giving the policy as an excuse for their inappropriate behavior. They seem to be not bothered about the trauma that I had to go through because of their arrogant staff behaviour.
Garima Singh (Director),,,2023-01-30T00:00:00.000+0000,7.0, The matter pertains to DGCA.
Shri Ambuj Sharma (Deputy Secretary and PGO),,,2023-01-30T00:00:00.000+0000,0.0, The grievance may please be examined and a suitable reply be sent to the complainant directly and the status be updated on the PG portal. 
Shri Indranil Chakraborty (Deputy Director General),,,2023-01-31T00:00:00.000+0000,1.0, मामले की जांच की जाए और इस कार्यालय को सूचित करते हुए शिकायतकर्ता को उपयुक्त उत्तर भेजा जाए।
Sh Rohit Thakur (Dy.Director),,,2023-02-02T00:00:00.000+0000,2.0, The matter may be examined and suitable reply be sent to the complainant under intimation to this office.
Sachin Suri (Nodal Officer),,,2023-02-02T00:00:00.000+0000,0.0," Passenger is seeking a full refund for No Show ticket. Denied as per SOP. Apologized for rude behavior.
"
Sh Rohit Thakur (Dy.Director),,,2023-02-02T00:00:00.000+0000,0.0," Response of Airline is as under:
Passenger is seeking a full refund for No Show ticket. Denied as per SOP. Apologized for rude behavior."
Shri Indranil Chakraborty (Deputy Director General),,,2023-02-03T00:00:00.000+0000,1.0," Response of Airline is as under:
Passenger is seeking a full refund for No Show ticket. Denied as per SOP. Apologized for rude behavior."
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-30T00:00:00.000+0000,7.0,"As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme the responsibility to identify beneficiary and uploading their correct and verified data including land records after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. Of Punjab

"
Sunil Kumar (Under Secretary),,,2023-01-31T00:00:00.000+0000,1.0, 
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,27.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-23T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-23T00:00:00.000+0000,0.0,Auto Forwarded
