OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
S. K. JAIN (Jt.CIT RANGE 19-3 MUMBAI),,,2023-02-03T00:00:00.000+0000,2.0, Resolve the grievance at the earliest.
RAJESH SONI (ITO 23-3-6 MUMBAI),,,2023-02-09T00:00:00.000+0000,6.0, The grievance of the assessee relates to rectification for AY 2021-22. The said rectification can be processed only by CPC. As no action lies with JAO charge in this case it is requested that the Grievance may kindly be transferred to CPC ITR Bengaluru for further action.
S. K. JAIN (Jt.CIT RANGE 19-3 MUMBAI),,,2023-02-10T00:00:00.000+0000,1.0,The grievance of the assessee relates to rectification for AY 2021-22. The said rectification can be processed only by CPC. As no action lies with JAO charge in this case it is requested that the Grievance may kindly be transferred to CPC ITR Bengaluru for further action.
RAJESH KUMAR (PCIT 19),,,2023-02-10T00:00:00.000+0000,0.0, The grievance of the assessee relates to rectification for AY 2021-22. The said rectification can be processed only by CPC. As no action lies with JAO charge in this case it is requested that the Grievance may kindly be transferred to CPC ITR Bengaluru for further action.
PARMINDER (CCIT 5),,,2023-02-10T00:00:00.000+0000,0.0, The grievance of the assessee relates to rectification for AY 2021-22. The said rectification can be processed only by CPC. As no action lies with JAO charge in this case it is requested that the Grievance may kindly be transferred to CPC ITR Bengaluru for further action.
Sh. Y. K. Singh (DGIT),,,2023-02-13T00:00:00.000+0000,3.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-10T00:00:00.000+0000,0.0, Kindly look into the matter and upload the status report at the earliest.
,,,2023-01-31T00:00:00.000+0000,,
Shri D. K. Rai (JS E),,,2023-02-05T00:00:00.000+0000,0.0, for necessary action please.
Alok Nigam (Under Secretary),,,2023-02-06T00:00:00.000+0000,1.0," उपर्युक्त कार्रवाई करने के लिए शिकायत को अग्रेषित किया जाता है। कृपया ध्यान दें कि ऑनलाइन शिकायत को प्राप्त होने के 30 दिनों के भीतर निपटाया जाना चाहिए। शिकायत का निपटान करते समय, याची को एक उपर्युक्त उत्तर भेजा जाना चाहिए और उसकी एक प्रति CPGRAMS पर अपलोड की जानी चाहिए।"
Col B Anil Kumar (AAG CPGRAMS),,,2023-02-06T00:00:00.000+0000,0.0, Indian Air Force case////////
Shri Sarvjit Singh (Deputy Secretary),,,2023-02-06T00:00:00.000+0000,0.0, Forwarded herewith for taking appropriate action and uploading a suitable reply within stipulated time please
Sh Raghunath Meena (Nodal Officer),,,2023-02-17T00:00:00.000+0000,11.0,"Sir, The petitioner has been replied and copy of the same is attached for your ready reference. "
Shukla Ghosh (Section Officer),,,2023-02-17T00:00:00.000+0000,0.0, Please see the attachment.
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,Auto Forwarded
Ms Geetha Ravichandran (Pr. CCIT MUMBAI),,,2023-01-31T00:00:00.000+0000,0.0," As per PAN database, the jurisdiction over the case lies with W 41(2)(2), Mumbai. Kindly direct the concerned officer to take necessary action and upload the action taken report within a period of 30 days."
HARISH DAHIA (INCOME TAX OFFICER),,,2023-02-06T00:00:00.000+0000,3.0," This grievance pertains to CPC-ITR as the assessee is not able to validate bank account details. Therefore, the grievance may be forwarded to the CPC-ITR."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-02-22T00:00:00.000+0000,1.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-09T00:00:00.000+0000,6.0," Dear Sir/Madam, It is seen from CPC records for the AY 2021-22, taxpayer return has been processed determining a refund. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple of the following reasons a) Bank account number entered is incorrect. b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC d) Bank account is validated but not nominated for refund The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below: i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank ii)Account - Enter the Bank account number - confirm bank account number - Select iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available iv) Click Pre-validate to verify details from bank. After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.	

You are requested to take action as mentioned above and intimate through this portal within 2 days otherwise the grievance will be closed.
"
Ajith Kumar Verma (CCIT 6),,,2023-02-01T00:00:00.000+0000,1.0, कृपया मामले को देखें और अंतिम स्थिति रिपोर्ट जल्द से जल्द अपलोड करें । Kindly look into the matter and upload final status report at the earliest
Bhoomika Patel (Addl CIT412 Mumbai),,,2023-02-07T00:00:00.000+0000,1.0," This grievance pertains to CPC-ITR as the assessee is not able to validate bank account details. Therefore, the grievance may be forwarded to the CPC-ITR."
Sh. Y. K. Singh (DGIT),,,2023-02-23T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Sh. Ramesh Chand (Jt. DIT OSD),,Reminder of sl 18,2023-03-15T00:00:00.000+0000,6.0," The complainant is requested to take expedite action within two days on the below mentioned comment and confirm the same on the portal, if he/she fails to do so, the instant grievance will be treated as settled:
Dear Sir/Madam, It is seen from CPC records for the AY 2021-22, taxpayer return has been processed determining a refund. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple of the following reasons a) Bank account number entered is incorrect. b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC d) Bank account is validated but not nominated for refund The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below: i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank ii)Account - Enter the Bank account number - confirm bank account number - Select iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available iv) Click Pre-validate to verify details from bank. After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal."
Bhoomika Patel (Addl CIT412 Mumbai),,,2023-02-03T00:00:00.000+0000,1.0, Assessing Officer (ITO 41 2 2) is directed to take prompt action to redress the grievance at the earliest and submit action taken report within 7 days.
Ajith Kumar Verma (CCIT 6),,"Repeat of sl 10
 of (21-2-2023)",2023-02-21T00:00:00.000+0000,0.0," On perusal of the grievance of the assessee and report of the AO, it is noticed that assessee is facing technical difficulty in validating bank account for issue of refund. The issue of refund for A.Y. 2021-22 and validation of bank account pertains to CPC-ITR. Hence the grievance may be forwarded to CPC-ITR for necessary action and the same may be treated as disposed off for this office."
Ms Geetha Ravichandran (Pr. CCIT MUMBAI),,,2023-02-21T00:00:00.000+0000,0.0," On perusal of the grievance of the assessee and report of the AO, it is noticed that assessee is facing technical difficulty in validating bank account for issue of refund. The issue of refund for A.Y. 2021-22 and validation of bank account pertains to CPC-ITR. Hence the grievance may be forwarded to CPC-ITR for necessary action and the same may be treated as disposed off for this office."
MS GEETHA RAVICHANDRAN (Pr. CCIT MUMBAI),,"Repeat of sl 12
 of (21-2-2023)",2023-02-21T00:00:00.000+0000,0.0," On perusal of the grievance of the assessee and report of the AO, it is noticed that assessee is facing technical difficulty in validating bank account for issue of refund. The issue of refund for A.Y. 2021-22 and validation of bank account pertains to CPC-ITR. Hence the grievance may be forwarded to CPC-ITR for necessary action.	"
Sh. Y. K. Singh (DGIT),,,2023-03-03T00:00:00.000+0000,0.0,"Dear Sir/Madam,

 It is seen from CPC records for the AY 2021-22, taxpayer return has been processed determining a refund. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple
 of the following reasons 
a) Bank account number entered is incorrect.
b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name
c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC
d) Bank account is validated but not nominated for refund 
The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available
iv) Click Pre-validate to verify details from bank.
After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.
"
SURENDRA KUMAR (Pr Commisioner of Income Tax),,,2023-02-02T00:00:00.000+0000,1.0, Please direct the Assessing Officer (ITO 41 2 2) to take prompt action to redress the grievance at the earliest and submit action taken report within 7 days. 
SURENDRA KUMAR (Pr Commisioner of Income Tax),,,2023-02-21T00:00:00.000+0000,14.0," On perusal of the grievance of the assessee and report of the AO, it is noticed that assessee is facing technical difficulty in validating bank account for issue of refund. The issue of refund for A.Y. 2021-22 and validation of bank account pertains to CPC-ITR. Hence the grievance may be forwarded to CPC-ITR for necessary action and the same may be treated as disposed off for this office."
Ajith Kumar Verma (CCIT 6),,,2023-02-21T00:00:00.000+0000,0.0," On perusal of the grievance of the assessee and report of the AO, it is noticed that assessee is facing technical difficulty in validating bank account for issue of refund. The issue of refund for A.Y. 2021-22 and validation of bank account pertains to CPC-ITR. Hence the grievance may be forwarded to CPC-ITR for necessary action and the same may be treated as disposed off for this office."
Suja Menon V (Income Tax Officer CPC ITR),,,2023-03-03T00:00:00.000+0000,8.0,"Dear Sir/Madam,

 It is seen from CPC records for the AY 2021-22, taxpayer return has been processed determining a refund. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple
 of the following reasons 
a) Bank account number entered is incorrect.
b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name
c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC
d) Bank account is validated but not nominated for refund 
The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available
iv) Click Pre-validate to verify details from bank.
After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.
"
Sh. Ramesh Chand (Jt. DIT OSD),,Reminder of sl 18,2023-03-18T00:00:00.000+0000,3.0," The complainant was requested to take expedite action within two days on the below mentioned comment and confirm the same on the portal, if he/she failed to do so, the instant grievance will be treated as settled: Dear Sir/Madam, It is seen from CPC records for the AY 2021-22, taxpayer return has been processed determining a refund. The said refund could not be release since there is a no valid bank account. The reason for no valid bank account are one/multiple of the following reasons a) Bank account number entered is incorrect. b) Bank account is validated but PAN is not linked to the bank account/Name mismatch in PAN name and Bank account holder name c) Bank account is validated but post merger the new IFSC is not updated and will require revalidation with correct IFSC d) Bank account is validated but not nominated for refund The taxpayer is requested to verify the above parameters and link the PAN to the bank account through e-filing website as per the procedure given below: i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank ii)Account - Enter the Bank account number - confirm bank account number - Select iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available iv) Click Pre-validate to verify details from bank. After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal. No update received. In view of the above, the CPGRAM is being closed."
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-31T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-01T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-01T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-01T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
Mr. Nitin Grover (Head Customer Complaints),,,2023-02-01T00:00:00.000+0000,1.0, 
,,,2023-02-01T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-02T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-02T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-02T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-02T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-02T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-03T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
,,,2023-02-03T00:00:00.000+0000,,Respected airtel team Airtel team at my location to check network to not come to my location Get your airtel team to visit my location please you are not come to my loacatoin I will lose my trust in airtel company.
Mr. Nitin Grover (Head Customer Complaints),,,2023-02-03T00:00:00.000+0000,2.0,Dear sir we have responded to customer on his concern via DOTEL/E/2023/0004435
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-31T00:00:00.000+0000,0.0," 30 दिनों की समय सीमा के भीतर शिकायत का निवारण किया जाना चाहिए। यदि इसे हल करने में अधिक समय लग सकता है, तो शिकायत पर एक कार्यवाही रिपोर्ट सीपीजीआरएएमएस पोर्टल पर अपलोड की जानी चाहिए और देरी के कारण के साथ अंतरिम उत्तर याचिकाकर्ता को भेजा जाना चाहिए। कृपया शिकायत के निवारण पर दस्तावेजी सबूत के साथ अंतिम रिपोर्ट अपलोड करें।	
 The grievance should be redressed within the time limit of 30 days. In case it is likely to take longer time to redress, then an Action Taken Report on the grievance is to be uploaded on CPGRAMS portal and an interim reply with reason for delay must be sent to the petitioner. Kindly upload the final report along with documentary evidence on redressal of grievance. 
"
MS GEETHA RAVICHANDRAN (Pr. CCIT MUMBAI),,,2023-02-01T00:00:00.000+0000,1.0," As per PAN database, the jurisdiction over the case lies with Panvel. Hence, must be forwarded to the board for the necessary action"
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-01T00:00:00.000+0000,0.0, Kindly look into the matter and upload final status report at the earliest.	
Abhishek Singh (Addl.CIT),,,2023-02-10T00:00:00.000+0000,1.0, Kindly look into the mater and submit the compliance report at the earliest.
Shri. S.K. Singh (CCIT PUNE),,,2023-03-08T00:00:00.000+0000,0.0," The JAO has reported that the CPGRAM has been received in this office dtd. 10/02/2023 informing refund of Rs. 6,15,000/- for A.Y. 2005-06 was not issued by the Department. The submission of the assessee has been considered Accordingly, rectification order u/s 154 r.w.s 250 was passed on 20/02/2023 wherein, Credit of challan payment of Rs. 5,00,000/-, Advance Tax credit of Rs. 1,15,000/- and interest payable u/s 244A given. Refund of Rs. 9,18,963/- determined and order copy submitted to CPC. Approval for issue of refund in your case granted from Range head on 27/02/2023. Now the accounting is closed by CPC and there is an outstanding demand of Rs. 2,91,95,215/-. Notice u/s 245 will be issued by CPC and accordingly, refund will be issued after adjusting outstanding demand. In view of the above, the grievance petition of the assessee for A.Y.2005-06, may kindly be treated as settled."
MS GEETHA RAVICHANDRAN (Pr. CCIT MUMBAI),,,2023-03-23T00:00:00.000+0000,1.0," As per PAN database, the jurisdiction over the case lies with Panvel. Hence, must be forwarded to the board for the necessary action"
Smt. Malathi Sridharan (Pr.CIT-1 Thane),,,2023-03-27T00:00:00.000+0000,3.0, Kindly peruse comment no 17 of DGIT(Systems) in action history and submit final action taken report to this office at the earliest.
Smt. Malathi Sridharan (Pr.CIT-1 Thane),,,2023-04-05T00:00:00.000+0000,5.0," The JAO has reported that rectification order passed on 20/02/2023 and refund of Rs. 9,18,963 is adjusted against the demand outstanding for A.Y. 2009-10 and A.Y. 2011-12 of Rs. 410813 and Rs. 508150 respectively (total 9,18,963). Challan posting request has been raised to CPC-ITR Hence, No action is pending with our side. Therefore, the greivance petition of the assessee for A.Y. 2005-06, may kindly be treated as settled."
Sh. Y. K. Singh (DGIT),,,2023-04-17T00:00:00.000+0000,1.0, Please examine the matter and upload the status report at the earliest.
Sh.Pravin Kumar (Pr. CCIT),,,2023-04-24T00:00:00.000+0000,3.0, Kindly peruse comment no 33 of DGIT(Systems) in action history and submit final action taken report to this office at the earliest.
Sh.Pravin Kumar (Pr. CCIT),,,2023-05-01T00:00:00.000+0000,0.0," The JAO has reported that a rectification order for A.Y.2005-06 was passed on 20/02/2023 and refund of Rs. 9,18,963 was adjusted against the demand outstanding for A.Y. 2009-10 and A.Y. 2011-12. Refund of Rs.5,08,150/- was adjusted against demand for A.Y.2009-10 and Refund of Rs. 4,10,813/- was adjusted against demand for A.Y.2011-12. Further, Appropriate Authority has made direction to examine the demands and if required take further necessary action.
A.Y. 2009-10: In this case scrutiny assessment u/s 143(3) of the Act was completed on 28.12.2011 assessing total income of Rs.75,74,880/- raising demand of Rs.11,75,010/- against the demand the assessee had made payment/or refund adjusted of Rs.6,66,860/- and demand of Rs.5,08,150/- was outstanding. Against this demand refund of Rs.5,08,150/- for A.Y.2005-06 was adjusted.
A.Y. 2011-12: In this case after giving effect to the order of the Ld. CIT(A) vide order u/s 250 of the Act dated 02.09.2016 the total income of the assessee was recomputed Rs.60,20,468/- raising demand of Rs.27,58,510/-. Against this demand refund of Rs.4,10,813/- for A.Y.2005-06 was adjusted.
In the above case Challan posting request has already been raised to CPC-ITR. Considering the above the grievance petition of the assessee for A.Y. 2005-06, may kindly be treated as settled."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-03T00:00:00.000+0000,2.0, Kindly look into the matter and upload the status report at the earliest.
Sh. Y. K. Singh (DGIT),,,2023-05-06T00:00:00.000+0000,3.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-05-16T00:00:00.000+0000,10.0,"Dear Sir/Madam, 

As seen from CPC portal for AY 2005-06 Jurisdictional AO has submitted the manual order u/s 154 through ITBA and same has been completed determining refund of Rs.9,18,963/-. The refund has been adjusted against demand for AY 2009-10 and AY 2011-12 based on JAO confirmation . The JAO is requested to examine the demands and if required take further necessary ation.
"
Sh. Y. K. Singh (DGIT),,,2023-05-16T00:00:00.000+0000,0.0,"Dear Sir/Madam, 

As seen from CPC portal for AY 2005-06 Jurisdictional AO has submitted the manual order u/s 154 through ITBA and same has been completed determining refund of Rs.9,18,963/-. The refund has been adjusted against demand for AY 2009-10 and AY 2011-12 based on JAO confirmation . The JAO is requested to examine the demands and if required take further necessary ation.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-19T00:00:00.000+0000,3.0,"Dear Sir/Madam,

As seen from CPC portal for AY 2005-06 Jurisdictional AO has submitted the manual order u/s 154 through ITBA and same has been completed determining refund of Rs.9,18,963/-. The refund has been adjusted against demand for AY 2009-10 and AY 2011-12 based on JAO confirmation . The JAO is requested to examine the demands and if required take further necessary ation."
Sh.Pravin Kumar (Pr. CCIT),,,2023-05-19T00:00:00.000+0000,0.0, Kindly peruse comment no 47 of DGIT(Systems) in action history and submit final action taken report to this office at the earliest.
Dr. Harshvardhini Buty (CCIT PUNE),,,2023-05-19T00:00:00.000+0000,0.0, Kindly peruse comment no 47 of DGIT(Systems) in action history and submit final action taken report to this office at the earliest.
Smt. Malathi Sridharan (Pr.CIT-1 Thane),,,2023-05-28T00:00:00.000+0000,9.0, Kindly peruse comment no 47 of DGIT(Systems) in action history and submit final action taken report to this office at the earliest.
Abhishek Singh (Addl.CIT),,,2023-05-29T00:00:00.000+0000,1.0, Kindly peruse comment no 47 of DGIT(Systems) in action history and submit final action taken report to this office at the earliest.
Jitendra B. Pawar (ACIT),,,2023-05-30T00:00:00.000+0000,1.0," In this case CPGRAM was received for A.Y.2005-06. In this regard, a rectification order for A.Y.2005-06 was passed on 20/02/2023 and refund of Rs.9,18,963/- was adjusted against the outstanding demand for A.Y. 2009-10 and A.Y. 2011-12. The higher authority has given direction to examine the demand for A.Y.2009-10 & 2011-12 and if required take necessary action. The year wise demand details are as under:
A.Y.2009-10: The assessee has filed his return of income for A.Y.2009-10 on 31.03.2011 declaring total income at Rs.68,81,880/-. Subsequently order u/s 143(3) of the Act was passed on 30.12.2011 assessing total income at Rs.75,74,880/- by making addition of Rs.6,93,000/- raising demand of Rs.11,75,010/- after giving credit of prepaid tax paid. Against the demand, total tax collection of Rs.11,75,010/- has been received till date. However, the CPC has currently raised interest u/s 220(2) of Rs.12,91,769/- on 28.02.2023. 
A.Y.2011-12: The assessee has e-filed his return of income for A.Y.2011-12 on 30.03.2013 declaring total income of Rs.57,37,850/- showing tax payable of Rs.24,25,260/-. The same was processed u/s 143(1) on 17.06.2023 raising demand of Rs.24,40,220/-. Subsequently the case was selected for scrutiny and assessment u/s 143(3) of the Act was completed on 28.03.2014 assessing total income of Rs.1,02,20,470/- making addition of Rs.44,82,620/- raising demand of Rs.47,83,080/-. Against the assessment order the assessee has filed appeal before the CIT(A). The CIT(A) has partly allowed the appeal of the assessee and vide order u/s 250 of the Act the income of the assessee was assessed at Rs.60,20,468/- raising demand of Rs.27,58,510/-. Against the demand, total tax collection of Rs.21,56,021/- has been received till date.
Considering the above the grievance of the assessee may please be treated as settled.
"
Abhishek Singh (Addl.CIT),,,2023-05-30T00:00:00.000+0000,0.0," In this case CPGRAM was received for A.Y.2005-06. In this regard, a rectification order for A.Y.2005-06 was passed on 20/02/2023 and refund of Rs.9,18,963/- was adjusted against the outstanding demand for A.Y. 2009-10 and A.Y. 2011-12. The higher authority has given direction to examine the demand for A.Y.2009-10 & 2011-12 and if required take necessary action. The year wise demand details are as under:
A.Y.2009-10: The assessee has filed his return of income for A.Y.2009-10 on 31.03.2011 declaring total income at Rs.68,81,880/-. Subsequently order u/s 143(3) of the Act was passed on 30.12.2011 assessing total income at Rs.75,74,880/- by making addition of Rs.6,93,000/- raising demand of Rs.11,75,010/- after giving credit of prepaid tax paid. Against the demand, total tax collection of Rs.11,75,010/- has been received till date. However, the CPC has currently raised interest u/s 220(2) of Rs.12,91,769/- on 28.02.2023. 
A.Y.2011-12: The assessee has e-filed his return of income for A.Y.2011-12 on 30.03.2013 declaring total income of Rs.57,37,850/- showing tax payable of Rs.24,25,260/-. The same was processed u/s 143(1) on 17.06.2023 raising demand of Rs.24,40,220/-. Subsequently the case was selected for scrutiny and assessment u/s 143(3) of the Act was completed on 28.03.2014 assessing total income of Rs.1,02,20,470/- making addition of Rs.44,82,620/- raising demand of Rs.47,83,080/-. Against the assessment order the assessee has filed appeal before the CIT(A). The CIT(A) has partly allowed the appeal of the assessee and vide order u/s 250 of the Act the income of the assessee was assessed at Rs.60,20,468/- raising demand of Rs.27,58,510/-. Against the demand, total tax collection of Rs.21,56,021/- has been received till date.
Considering the above the grievance of the assessee may please be treated as settled.
"
Smt. Malathi Sridharan (Pr.CIT-1 Thane),,,2023-05-30T00:00:00.000+0000,0.0," The JAO has reported that the CPGRAM was received for A.Y.2005-06. In this regard, a rectification order for A.Y.2005-06 was passed on 20/02/2023 and refund of Rs.9,18,963/- was adjusted against the outstanding demand for A.Y. 2009-10 and A.Y. 2011-12. The higher authority has given direction to examine the demand for A.Y.2009-10 & 2011-12 and if required take necessary action. The year wise demand details are as under:
A.Y.2009-10: The assessee has filed his return of income for A.Y.2009-10 on 31.03.2011 declaring total income at Rs.68,81,880/-. Subsequently order u/s 143(3) of the Act was passed on 30.12.2011 assessing total income at Rs.75,74,880/- by making addition of Rs.6,93,000/- raising demand of Rs.11,75,010/- after giving credit of prepaid tax paid. Against the demand, total tax collection of Rs.11,75,010/- has been received till date. However, the CPC has currently raised interest u/s 220(2) of Rs.12,91,769/- on 28.02.2023.
A.Y.2011-12: The assessee has e-filed his return of income for A.Y.2011-12 on 30.03.2013 declaring total income of Rs.57,37,850/- showing tax payable of Rs.24,25,260/-. The same was processed u/s 143(1) on 17.06.2023 raising demand of Rs.24,40,220/-. Subsequently the case was selected for scrutiny and assessment u/s 143(3) of the Act was completed on 28.03.2014 assessing total income of Rs.1,02,20,470/- making addition of Rs.44,82,620/- raising demand of Rs.47,83,080/-. Against the assessment order the assessee has filed appeal before the CIT(A). The CIT(A) has partly allowed the appeal of the assessee and vide order u/s 250 of the Act the income of the assessee was assessed at Rs.60,20,468/- raising demand of Rs.27,58,510/-. Against the demand, total tax collection of Rs.21,56,021/- has been received till date.
Considering the above the grievance of the assessee may please be treated as settled."
Dr. Harshvardhini Buty (CCIT PUNE),,,2023-05-30T00:00:00.000+0000,0.0," The JAO has reported that the CPGRAM was received for A.Y.2005-06. In this regard, a rectification order for A.Y.2005-06 was passed on 20/02/2023 and refund of Rs.9,18,963/- was adjusted against the outstanding demand for A.Y. 2009-10 and A.Y. 2011-12. The higher authority has given direction to examine the demand for A.Y.2009-10 & 2011-12 and if required take necessary action. The year wise demand details are as under:
A.Y.2009-10: The assessee has filed his return of income for A.Y.2009-10 on 31.03.2011 declaring total income at Rs.68,81,880/-. Subsequently order u/s 143(3) of the Act was passed on 30.12.2011 assessing total income at Rs.75,74,880/- by making addition of Rs.6,93,000/- raising demand of Rs.11,75,010/- after giving credit of prepaid tax paid. Against the demand, total tax collection of Rs.11,75,010/- has been received till date. However, the CPC has currently raised interest u/s 220(2) of Rs.12,91,769/- on 28.02.2023.
A.Y.2011-12: The assessee has e-filed his return of income for A.Y.2011-12 on 30.03.2013 declaring total income of Rs.57,37,850/- showing tax payable of Rs.24,25,260/-. The same was processed u/s 143(1) on 17.06.2023 raising demand of Rs.24,40,220/-. Subsequently the case was selected for scrutiny and assessment u/s 143(3) of the Act was completed on 28.03.2014 assessing total income of Rs.1,02,20,470/- making addition of Rs.44,82,620/- raising demand of Rs.47,83,080/-. Against the assessment order the assessee has filed appeal before the CIT(A). The CIT(A) has partly allowed the appeal of the assessee and vide order u/s 250 of the Act the income of the assessee was assessed at Rs.60,20,468/- raising demand of Rs.27,58,510/-. Against the demand, total tax collection of Rs.21,56,021/- has been received till date.
Considering the above the grievance of the assessee may please be treated as settled."
