OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
sh.B.S.Chauhan (Nodal Officer PGC),,,2023-01-10T00:00:00.000+0000,1.0, 
sh.B.S.Chauhan (Nodal Officer PGC),,,2023-01-12T00:00:00.000+0000,2.0, The salary of the marshal is not paid due to non receipt of fund from Transport Department.
,,,2023-01-07T00:00:00.000+0000,,
Ravinder (DEO),,,2023-01-09T00:00:00.000+0000,0.0, Unspecific details & suggestion does not come under purview of this portal.
,,,2023-01-07T00:00:00.000+0000,,
,,,2023-01-08T00:00:00.000+0000,,Hi team update us on the closed grievances remark as you said the jal board team resolve this in a week and do the meter &amp; line installation but now its 25 days and more no call &amp; any revert received from JEE &amp; his team please look into it on priority basis asap.
Ravinder (DEO),,,2023-01-09T00:00:00.000+0000,0.0, djb
Ravinder Kumar (From PGC),,,2023-01-09T00:00:00.000+0000,0.0," This complaint is forwarded on behalf of Govt. of NCT Delhi for taking suitable action to address the grievance. It shall be resolved promptly as per time line and instructions issued vide OM No. S-15/21/2021-O/O DS(PG)-DARPG(7085) dated 27/07/2022 issued by Govt. of India, Ministry of Personnel, Public Grievance and Pensions, Department of Administrative Reforms and Public Grievance(PG division). Upload an action taken report on this website, immediately thereafter. While addressing the grievances, may adhere to the standard practice which includes the following: (i) Grievances be addressed in accordance with the provisions of applicable laws /rules and procedures. (ii) May adopt fair and transparent approach to redress the grievances. (iii) A self-contained redressal report needs to be uploaded. (iv) If the grievance cannot be redressed, a well-reasoned explanatory report be uploaded. (v) If the grievance falls beyond the functional / geographical jurisdiction of the Department, the same may be brought out in explanatory report to be up-linked. Further while disposing grievances if report or any supporting document is to be attached and required to be shown to the complainant, in that case ‘yes’ option should be selected."
Mr. Vivek Srivastava (nodal officer),,,2023-01-09T00:00:00.000+0000,0.0, 
Ms. Gurpreet Singh (Director Revenue),,,2023-01-11T00:00:00.000+0000,2.0,CASE HAS BEEN NOT PERTAIN TO THIS ZONE CONSUMER SA BAAT HO GI HAI KI CONSUMER KA NWC PASS HO GAYE HAI BUT CONNECTION KI LINE NHI JUDI HAI PLS YA COMPLAINT JE.ZE AND ACTION SIR KO TRANSFAR KI JAYE THANKS
Ms. Gurpreet Singh (Director Revenue),,,2023-01-13T00:00:00.000+0000,2.0, CASE HAS BEEN NOT PERTAIN TO THIS ZONE CONSUMER SA BAAT HO GI HAI KI CONSUMER KA NWC PASS HO GAYE HAI BUT CONNECTION KI LINE NHI JUDI HAI PLS YA COMPLAINT JE.ZE AND ACTION SIR KO TRANSFAR KI JAYE THANKS	
Mr. Vivek Srivastava (nodal officer),,,2023-01-13T00:00:00.000+0000,0.0, CASE HAS BEEN NOT PERTAIN TO THIS ZONE CONSUMER SA BAAT HO GI HAI KI CONSUMER KA NWC PASS HO GAYE HAI BUT CONNECTION KI LINE NHI JUDI HAI PLS YA COMPLAINT JE.ZE AND ACTION SIR KO TRANSFAR KI JAYE THANKS
,,,2023-01-07T00:00:00.000+0000,,
,,,2023-01-07T00:00:00.000+0000,,office address.1/56 D Lalita park Laxmi Nagar New Delhi 110092
Ravinder (DEO),,,2023-01-09T00:00:00.000+0000,0.0, labour
Ravinder Kumar (From PGC),,,2023-01-09T00:00:00.000+0000,0.0," This complaint is forwarded on behalf of Govt. of NCT Delhi for taking suitable action to address the grievance. It shall be resolved promptly as per time line and instructions issued vide OM No. S-15/21/2021-O/O DS(PG)-DARPG(7085) dated 27/07/2022 issued by Govt. of India, Ministry of Personnel, Public Grievance and Pensions, Department of Administrative Reforms and Public Grievance(PG division). Upload an action taken report on this website, immediately thereafter. While addressing the grievances, may adhere to the standard practice which includes the following: (i) Grievances be addressed in accordance with the provisions of applicable laws /rules and procedures. (ii) May adopt fair and transparent approach to redress the grievances. (iii) A self-contained redressal report needs to be uploaded. (iv) If the grievance cannot be redressed, a well-reasoned explanatory report be uploaded. (v) If the grievance falls beyond the functional / geographical jurisdiction of the Department, the same may be brought out in explanatory report to be up-linked. Further while disposing grievances if report or any supporting document is to be attached and required to be shown to the complainant, in that case ‘yes’ option should be selected."
RAM NIWAS SHARMA (Labour Commissioner),,,2023-01-10T00:00:00.000+0000,1.0, Kindly look into the matter and upload ATR on portal under intimation to the complainant within time bound manner.
Sh. H. N. Singh (Deputy Labour Commissioner),,,2023-01-10T00:00:00.000+0000,0.0,On perusal of the complaint it is found that the complainant has not mentioned proper address of establishment. The complainant has advised to file full detail of establishment for necessary action
Sh. H. N. Singh (Deputy Labour Commissioner),,"Repeat of sl 6
 of (10-1-2023)",2023-01-10T00:00:00.000+0000,0.0,On perusal of the complaint it is found that the complainant has not mentioned proper address of establishment. The complainant has advised to file full detail of establishment for necessary action
Sh. H. N. Singh (Deputy Labour Commissioner),,"Repeat of sl 6
 of (10-1-2023)",2023-01-10T00:00:00.000+0000,0.0,On perusal of the complaint it is found that the complainant has not mentioned proper address of establishment. The complainant has advised to file full detail of establishment for necessary action
Sh. H. N. Singh (Deputy Labour Commissioner),,"Repeat of sl 6
 of (10-1-2023)",2023-01-10T00:00:00.000+0000,0.0,On perusal of the complaint it is found that the complainant has not mentioned proper address of establishment. The complainant has advised to file full detail of establishment for necessary action
Sh. H. N. Singh (Deputy Labour Commissioner),,"Repeat of sl 6
 of (10-1-2023)",2023-01-10T00:00:00.000+0000,0.0,On perusal of the complaint it is found that the complainant has not mentioned proper address of establishment. The complainant has advised to file full detail of establishment for necessary action
Sh. H. N. Singh (Deputy Labour Commissioner),,"Repeat of sl 6
 of (10-1-2023)",2023-01-10T00:00:00.000+0000,0.0,On perusal of the complaint it is found that the complainant has not mentioned proper address of establishment. The complainant has advised to file full detail of establishment for necessary action
Sh. H. N. Singh (Deputy Labour Commissioner),,"Repeat of sl 6
 of (10-1-2023)",2023-01-10T00:00:00.000+0000,0.0,On perusal of the complaint it is found that the complainant has not mentioned proper address of establishment. The complainant has advised to file full detail of establishment for necessary action
RAM NIWAS SHARMA (Labour Commissioner),,,2023-01-10T00:00:00.000+0000,0.0," Since you have not provided the details of the Organisation along with address where you have been employed along with the complaint, therefore at this stage it may not be possible to take any action. You are advised to provide the detail of the Organisation along with address where you have been employed within one week, failing which the grievance will be disposed off/rejected without any further intimation. "
,,,2023-01-16T00:00:00.000+0000,,kitna time lagega
RAM NIWAS SHARMA (Labour Commissioner),,Reminder of sl 13,2023-01-17T00:00:00.000+0000,7.0,"Action History me jakar dekhein, apke niyokta ka vistrat vivran, naam, pata 10.01.2023 ko manga gaya tha, jo abhi tak aapne nahi dia hai, islye abhi tak koi action nahi ho paya hai. Aap jaldi se jaldi apni details portal par dein, taki sambaddhit jila karyalaya ispe karyawahi shuru kar sake."
RAM NIWAS SHARMA (Labour Commissioner),,Reminder of sl 13,2023-02-21T00:00:00.000+0000,35.0," Complainant was asked to provide complete details of his employment, name and address of employer and pending dues etc. by the Labour Department on 10.01.2023 & 17.01.2023 but the same has not been supplied till date by the complainant and therefore the grievance is disposed off as unresolvable due to incomplete information. "
,,,2023-01-07T00:00:00.000+0000,,
"Assistant Secretary to CM, Assistant Secretary to CM",,,2023-01-08T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-07T00:00:00.000+0000,,
Dipak Kumar Bhuyan (Dy. Secretary PPG),,,2023-01-07T00:00:00.000+0000,0.0," Forwarded for needful action, please."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-24T00:00:00.000+0000,17.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,4.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित श्रीमान जी विस्तृत जाँच आख्या सेवा मे प्रेषित है
,,,2023-01-07T00:00:00.000+0000,,
Dipak Kumar Bhuyan (Dy. Secretary PPG),,,2023-01-09T00:00:00.000+0000,0.0," Forwarded for needful action, please."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-24T00:00:00.000+0000,15.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-29T00:00:00.000+0000,5.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित प्रकरण के सम्बन्ध में आख्या संलग्न कर सादर पे्रषित है आवेदक एक ही प्रकरण में बारबार प्रा0पत्र पे्रषित कर रहे हे
,,,2023-01-07T00:00:00.000+0000,,
Dipak Kumar Bhuyan (Dy. Secretary PPG),,,2023-01-07T00:00:00.000+0000,0.0," Forwarded for needful action, please."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-24T00:00:00.000+0000,17.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,4.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित श्रीमान जी विस्तृत जाँच आख्या सेवा मे प्रेषित है
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, No grievance mentioned
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, Non RTPS query
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-01-18T00:00:00.000+0000,1.0," The description in this petition is unclear and sketchy , therefore no action possible with available information. Hence disposed as resolved."
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, Non RTPS query
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-01-17T00:00:00.000+0000,0.0," The description of the grievance in this petition is unclear, Hence sketchy , therefore no action is possible with available information. Hence disposed as resolved.

"
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case not pertaining to our organization
Smti. Rita Gogoi (Joint Secretary),,,2023-02-18T00:00:00.000+0000,0.0, Case may be forwarded to Revenue & Disaster Management department 
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-02-20T00:00:00.000+0000,2.0," Forwarded for your needful action, please."
Shri Alakananda Medhi ACS (Deputy Secretary),,,2023-02-22T00:00:00.000+0000,2.0, 
Sri Harekrishna Deka (AC),,,2023-02-28T00:00:00.000+0000,6.0, Please do needful.
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-03-18T00:00:00.000+0000,26.0,"The Petitioner is informed that on tracking of the RTPS Portal: Track Status
Application Reference Number 
 RTPS-INC/2022/76377355
 
No Records Found. The Petitioner is advised to apply afresh for the services asked for. Hence, disposed.

"
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,36.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Shri Alakananda Medhi ACS (Deputy Secretary),,,2023-02-01T00:00:00.000+0000,25.0, Caller applied for Mutation by right of inheritance so he wants to know about his application related information. Info provided.
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Smti. Juri Gogoi ACS (State Nodal Officer),,Reminder of sl 2,2023-02-18T00:00:00.000+0000,42.0, Kindly revert back with action taken status .
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-02-18T00:00:00.000+0000,42.0, The petitioner is hereby informed that similar natured cases have been lodged vide GOVAS/I/2023/0001686 . As such the petitioner is advised to follow the remarks already given. The present case is disposed accordingly.
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Sri Pranjal Barua ACS (Protocol Officer),,,2023-02-03T00:00:00.000+0000,27.0, 
Smti. Juri Gogoi ACS (State Nodal Officer),,Reminder of sl 2,2023-02-24T00:00:00.000+0000,48.0, Kindly revert back with action taken status .
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-03-31T00:00:00.000+0000,35.0,"The Petitioner is informed that on tracking of the RTPS Portal: Application tracking details
Reference no. : RTPS-NOKIN/2022/6718885	Submitted on : 2022-12-06 12:48:00
Applicant Name	AZIZUR RAHMAN	Service Name	Issuance of Next of Kin Certificate
Stipulated Delivery Date	2022-12-21 12:48:00	Current Status	DELIVERED. The Petitioner is informed accordingly. Hence, disposed.

"
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,36.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,36.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Shri Shyam Sundar Mazumdar (Deputy Secretary),,,2023-01-07T00:00:00.000+0000,0.0, The matter is not related to Transport Department
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-01-07T00:00:00.000+0000,0.0," Forwarded for your needful action, please."
Shri Alakananda Medhi ACS (Deputy Secretary),,,2023-02-01T00:00:00.000+0000,25.0, Caller applied for Issuance of Caste Certificate so he wants to know about his application related information. Info provided.
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,36.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,36.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-14T00:00:00.000+0000,32.0, Case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Shri Alakananda Medhi ACS (Deputy Secretary),,,2023-02-01T00:00:00.000+0000,25.0," Caller Wants to know about his application status of Non-Encumbrance Certificate, info given"
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,36.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Shri Shyam Sundar Mazumdar (Deputy Secretary),,,2023-01-07T00:00:00.000+0000,0.0, The matter is not related to Transport Department
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-01-07T00:00:00.000+0000,0.0," Forwarded for your needful action,please."
Shri Alakananda Medhi ACS (Deputy Secretary),,,2023-02-01T00:00:00.000+0000,25.0, Caller wants to apply for Caste Certificate so he wants to know about apply process. Info provided.
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case not pertaining to our organization
Smti. Rita Gogoi (Joint Secretary),,,2023-02-18T00:00:00.000+0000,0.0, Petitioner may be asked to consult with PFC 
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-02-20T00:00:00.000+0000,2.0," Based on the report of Administrative Reforms and Training Department ,	Government of Assam that the Petitioner may be asked to consult with PFC.The petitioner is informed accordingly. Hence, disposed."
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case not pertaining to our organization
Smti. Rita Gogoi (Joint Secretary),,,2023-02-18T00:00:00.000+0000,0.0, Information provided 
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-17T00:00:00.000+0000,10.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,32.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Shri Pranabjit kakoti (Joint Secretary),,,2023-01-25T00:00:00.000+0000,18.0," Matter of Employment Exchange is not under the purview of Labour Welfare Department. It may be related to Skill, Employment and Entrepreneurship Department."
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-01-25T00:00:00.000+0000,0.0," Forwarded for your needful action, please."
Smti. Juri Gogoi ACS (State Nodal Officer),,"Repeat of sl 4
 of (25-1-2023)",2023-01-25T00:00:00.000+0000,0.0," Forwarded for your needful action, please."
Shri Upen Boro (Under Secretary),,,2023-02-13T00:00:00.000+0000,19.0, Please examine the matter and dispose off from your end.
Shri Upen Boro (Under Secretary),,,2023-03-24T00:00:00.000+0000,39.0,"The petitioner is advised to please visit nearest PFC/CFC. Hence, disposed."
Smti. Juri Gogoi ACS (State Nodal Officer),,,2023-03-24T00:00:00.000+0000,0.0,"Based on the report of Skill Employment and Entrepreneurship that The petitioner is advised to please visit nearest PFC/CFC.The petitioner is informed accordingly . Hence, disposed."
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
Ms. Karavi Deka Das (Business Process Re-engineering Expert),,,2023-02-18T00:00:00.000+0000,36.0, case do not fall under grievance
,,,2023-01-07T00:00:00.000+0000,,Grievance received through RI Web API
,,,2023-01-07T00:00:00.000+0000,0.0,Auto Forwarded - RI Web API
Smti. Rita Gogoi (Joint Secretary),,,2023-01-13T00:00:00.000+0000,6.0, 
