OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Radha Nair (Deputy General Manager),,,2023-01-21T00:00:00.000+0000,2.0," This is with reference to the concern raised by customer regarding JioFiber issues. Basis customers complaint we have investigated the issue and made necessary changes to resolve it. Engineer visit done at the location and rectified the issue. Our team out called the customer Mr. Mitesh Kumar Sharma - 9898042799 on 20th Jan, 2023 and informed the same.
"
,,,2023-01-19T00:00:00.000+0000,,
Shri Bal Krishan (Public Grievance Officer),,,2023-01-23T00:00:00.000+0000,0.0," कृपया आवश्यक कार्यवाही हेतु देखें।
Kindly see for necessary action.
"
Shri Devesh Uttam (Joint Secretary),,,2023-01-23T00:00:00.000+0000,0.0,"As per the HCI, Wellington, the service sough by the grievant is related to New Zealand government. The grievant had sought legal remedy in New Zealand and court did not accept his claim. High Commission/ GoI cannot intervene after it is disposed by court in a foreign country. Hence, the matter is being closed from the portal."
,,,2023-01-19T00:00:00.000+0000,,
Shri Bal Krishan (Public Grievance Officer),,,2023-01-23T00:00:00.000+0000,0.0,"कृपया आवश्यक कार्यवाही हेतु देखें।
Kindly see for necessary action.
 "
Shri Devesh Uttam (Joint Secretary),,,2023-01-23T00:00:00.000+0000,0.0,"As per the HCI, Wellington, the service sough by the grievant is related to New Zealand government. The grievant had sought legal remedy in New Zealand and court did not accept his claim. High Commission/ GoI cannot intervene after it is disposed by court in a foreign country. Hence, the matter is being closed from the portal."
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Tushar Anand (General Manager),,,2023-01-20T00:00:00.000+0000,1.0," With reference to your grievance having registration DCOYA/E/2023/0000362, dated 19/01/2023 it is to be informed that your claim T96582895 is under process.
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Nodal Officer (GM),,,2023-01-24T00:00:00.000+0000,5.0, The grievance does not fall under the ambit of RBI. hence returned for appropriate action by GOI. It may be taken up with the RRB DIVISION.
OSDBO10 (OSD),,,2023-01-24T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Abdul Gufran (Under Secretary),,,2023-01-27T00:00:00.000+0000,3.0," Please examine the grievance at an appropriate level for redressal with Punjab Gramin Bank, sponsored by you. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR. "
Shri Sanjeev Kumar Dhupar (General Manager),,,2023-01-27T00:00:00.000+0000,0.0, 
A R Tiwari (CHIEF MANAGER),,,2023-02-08T00:00:00.000+0000,12.0, Please close the complaint.
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Tushar Anand (General Manager),,,2023-01-20T00:00:00.000+0000,1.0," With reference to your grievance having registration DCOYA/E/2023/0000363, dated 19/01/2023 it is to be informed that your claim T96582895 is under process.
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-20T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-01-27T00:00:00.000+0000,7.0,"Dear Sir / Madam , 

for AY 2022-23 , the processing of taxpayers return will take some time as the same is done in batches . The processing time also depends various automated validation / checks along with tax credit matching and may vary for different taxpayers . However the grievance raised has been noted and once the processing is completed intimation will be sent to taxpayers registered email id .The taxpayers patience in this regard is highly appreciate.
"
Sh. Y. K. Singh (DGIT),,,2023-01-27T00:00:00.000+0000,0.0,"Dear Sir / Madam , 

for AY 2022-23 , the processing of taxpayers return will take some time as the same is done in batches . The processing time also depends various automated validation / checks along with tax credit matching and may vary for different taxpayers . However the grievance raised has been noted and once the processing is completed intimation will be sent to taxpayers registered email id .The taxpayers patience in this regard is highly appreciate.
"
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-27T00:00:00.000+0000,0.0," Dear Sir / Madam ,

for AY 2022-23 , the processing of taxpayers return will take some time as the same is done in batches . The processing time also depends various automated validation / checks along with tax credit matching and may vary for different taxpayers . However the grievance raised has been noted and once the processing is completed intimation will be sent to taxpayers registered email id .The taxpayers patience in this regard is highly appreciated."
,,,2023-06-24T00:00:00.000+0000,,i think i should sit for unlimited starving because last four months i am just taking follow up and there is no progress and my grievance is still under process
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Nisha Sagar (Assisstant Commissioner),,,2023-01-20T00:00:00.000+0000,1.0, This matter does not pertain to us
Kapil Meena (Deputy Secretary),,,2023-01-20T00:00:00.000+0000,0.0, This matter does not pertain to us
Vijay Kumar (Additional secretary),,,2023-01-20T00:00:00.000+0000,0.0, This matter does not pertain to us
Shri Sheker Bose (Under Secretary),,,2023-01-23T00:00:00.000+0000,3.0, 
Govind Mainkar (U S Retired),,,2023-02-16T00:00:00.000+0000,24.0, 
Chitra Bisen (Desk Officer),,,2023-04-19T00:00:00.000+0000,62.0, 
Anoop Kumar (ACS),,,2023-05-26T00:00:00.000+0000,37.0, 
,,,2023-06-17T00:00:00.000+0000,,i think i should sit for unlimited starving because last four months i am just taking follow up and there is no progress and my grievance is still under process
,,,2023-01-19T00:00:00.000+0000,,
Sh. Bherav Dutt (DS),,,2023-01-20T00:00:00.000+0000,0.0, Matter pertains to State Govt of Gujarat.
N.J.Chitaria (Deputy Secretary),,,2023-01-20T00:00:00.000+0000,0.0,"forwarded for necessary action, please. "
Maulika shah (Deputy Secretary),,,2023-02-03T00:00:00.000+0000,14.0, 
,,,2023-03-26T00:00:00.000+0000,,"REFERENCES:-1.PMOPG/E/2020/0866600on24-09-20 2. PMOPG/E/2022/0171121on26-06-22 
3. PMOPG/E/2022/0221033on22-08-22 4. PMOPG/E/2022/0249409on18-09-22 
5. PMOPG/E/2022/0277007on16-10-22 6. PMOPG/E/2022/0311988on23-11-22
 7. PMOPG/E/2022/0312695on23-11-22 8. PMOPG/E/2022/0322149on05-12-22 
9. PMOPG/E/2023/0009934on10-01-23 10. PMOPG/E/2023/0010815on11-01-23
 11. PMOPG/E/2023/0010845on11-01-23 12.PMOPG/E/2023/0010861on11-01-23 
13. PMOPG/E/2023/0010872on11-01-23 14.PMOPG/E/2023/0010886on11-01-23 15.PMOPG/E/2023/0010904on11-01-23 16. DSEHE/E/2023/0000524on19-01-2023
 17. DEPOJ/E/2023/0001011on19-01-23 18.MOSJE/E/2023/0000192on19-01-202319.MOLBR/E/2023/0006740 on 19-01-23 20.DOWCD/E/2023/0000189on19-01-23 
21. DPLNG/E/2023/0000173on 19-01-23 22.GOVGJ/E/2023/0001528 on 23-01-23 23.PMOPG/E/2023/0037087 on 11-02-23 24.GOVGJ/E/2023/0002909 on 11-02-23
Respected sir, Here with I request your good self to do needful for complete justice for grievances for granting me my eligible AGP movements &amp; justice in entire service matter if you need any realistic clarification with proofs any thing obstructing it, I will present. Justice for eligible AGP MOVEMENTS &amp; ( Unfairly done LWPS, Not paid allowances time to time as per Government rules/orders, Not granted Pay &amp; pay scales,For the Period of Master degree deputation Vacational EL submission is until pending of mine but many faculties of that time deputed have been submitted EL, Medical Reimbursement bill as well as medical allowance is not being given in regular pay ) is until now pending from DTE level plz do needful for that. I am suffering from longer years from economical and mental abuse against government rules and orders by higher authorities in service matter.Taking work without giving pay/labour as per government rules for longer years &amp; obstructing each benefit of government as per their own(responsible authorities)convenience is economical &amp; mental abuse. plz plz do justice. kindly consider"
Manoj Vagh (DEPUTY SECRETARY TECHNICAL EDU),,,2023-03-29T00:00:00.000+0000,54.0, 
Dr. Sachin Parikh (JOINT DIRECTOR),,,2023-04-01T00:00:00.000+0000,3.0, .
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-02-10T00:00:00.000+0000,,Even after lapse of 3 months and regular complaint still no step taken by RTO Nawanshahr for issue of duplicate RC.
Shri Sushant Sudan (Deputy Secretary),,,2023-02-10T00:00:00.000+0000,22.0," Not pertaining to Establishment Division. May be forwarded to Transport Division, MoRTH."
Shri Kamlesh Chaturvedi (Joint Secretary),,,2023-02-14T00:00:00.000+0000,4.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Shri Kamlesh Chaturvedi (Joint Secretary),,"Repeat of sl 5
 of (14-2-2023)",2023-02-14T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Shri Kamlesh Chaturvedi (Joint Secretary),,"Repeat of sl 5
 of (14-2-2023)",2023-02-14T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Shri Paresh Kumar Goel (Director),,,2023-02-14T00:00:00.000+0000,0.0," The matter is a State subject and the State concerned Authority/department is responsible for solving the State related problems. 
The petition may be forwarded to Transport Department State Government of Punjab"
Shri Kamlesh Chaturvedi (Joint Secretary),,,2023-02-14T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Shri Kamlesh Chaturvedi (Joint Secretary),,"Repeat of sl 9
 of (14-2-2023)",2023-02-14T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Shri Kamlesh Chaturvedi (Joint Secretary),,"Repeat of sl 9
 of (14-2-2023)",2023-02-14T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,13.0,Grievance received by Subordinate Organisation from Web API
,,,2023-03-02T00:00:00.000+0000,,Despite of regular folloups no strp being taken by RTO Nawanshahr employees for disposal of my application even after 3 months of submission.
"BALJINDER SINGH DHILLON, SECRETARY REGIONAL TRANSPORT AUTHORITES",,,2023-06-15T00:00:00.000+0000,108.0,This complaint is related with RTA Nawanshehar.....
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-20T00:00:00.000+0000,1.0," As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme, the responsibility to identify beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt.of ASSAM"
Sunil Kumar (Under Secretary),,,2023-01-20T00:00:00.000+0000,0.0, Kindly see it for further necessary action.
Dipak Kumar Bhuyan (Dy. Secretary PPG),,,2023-01-20T00:00:00.000+0000,0.0," Forwarded for needful action, please."
Smti Mita Guha (Under Secretary),,,2023-01-22T00:00:00.000+0000,2.0," The description in this petition is unclear and sketchy, therefore no action is possible with the information available. Hence disposed as resolved."
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
J. K. Pandey (RPFC I),,,2023-01-30T00:00:00.000+0000,11.0, 
J. K. Pandey (RPFC I),,,2023-01-30T00:00:00.000+0000,0.0," Respected Sir, with reference to the grievance, member is intimated regarding the matter. Copy of the letter is attached herewith for your kind reference. Regards."
Daya Singh (section officer),,,2023-01-30T00:00:00.000+0000,0.0," Respected Sir, with reference to the grievance, member is intimated regarding the matter. Copy of the letter is attached herewith for your kind reference. Regards.	J. K. Pandey (RPFC I)	
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
AWADHESH KUMAR SINGH (RPFC I),,,2023-01-20T00:00:00.000+0000,1.0, Please find attached herewith copy of reply vide letter number GJ/AHD/PF/ADMIN-II/MEDICAL/300 dated 04/01/2023. This is for kind information please.
Makhan Lal (Section Officer),,,2023-01-20T00:00:00.000+0000,0.0," Please find attached herewith copy of reply vide letter number GJ/AHD/PF/ADMIN-II/MEDICAL/300 dated 04/01/2023. This is for kind information please.	AWADHESH KUMAR SINGH (RPFC I)	
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Rupeshor K Singh (RPFC I),,,2023-01-27T00:00:00.000+0000,8.0, YOUR BASIC DETAILS HAVE BEEN UPDATED.
Ankita (DEO),,,2023-01-30T00:00:00.000+0000,3.0," YOUR BASIC DETAILS HAVE BEEN UPDATED.	Rupeshor K Singh (RPFC I)	
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-20T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-01-25T00:00:00.000+0000,5.0,"Dear Sir/Madam,

 for AY 2022-23, the processing of taxpayers return will take some time as the same is done in batches. The processing time also depends upon various automated validations/checks along with tax credit matching and may vary for different taxpayers. However the grievance raised has been noted and once the processing is completed intimation will be sent to taxpayers registered email id. The taxpayers patience in this regard is highly appreciated.
"
Sh. Y. K. Singh (DGIT),,,2023-01-25T00:00:00.000+0000,0.0,"Dear Sir/Madam,

 for AY 2022-23, the processing of taxpayers return will take some time as the same is done in batches. The processing time also depends upon various automated validations/checks along with tax credit matching and may vary for different taxpayers. However the grievance raised has been noted and once the processing is completed intimation will be sent to taxpayers registered email id. The taxpayers patience in this regard is highly appreciated.
"
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-27T00:00:00.000+0000,2.0," Dear Sir/Madam,

for AY 2022-23, the processing of taxpayers return will take some time as the same is done in batches. The processing time also depends upon various automated validations/checks along with tax credit matching and may vary for different taxpayers. However the grievance raised has been noted and once the processing is completed intimation will be sent to taxpayers registered email id. The taxpayers patience in this regard is highly appreciated."
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Roshan Lal (APFC),,,2023-01-20T00:00:00.000+0000,1.0," On scrutiny of the grievance, it is informed that the member’s grievance in respect of PF account number DSNHP00259260000003210 which falls under the jurisdiction of Regional Office, DELHI (East). Hence, the grievance may be forwarded to concerned office for taking further necessary action in this matter. "
Makhan Lal (Section Officer),,,2023-01-20T00:00:00.000+0000,0.0," On scrutiny of the grievance, it is informed that the member’s grievance in respect of PF account number DSNHP00259260000003210 which falls under the jurisdiction of Regional Office, DELHI (East). Hence, the grievance may be forwarded to concerned office for taking further necessary action in this matter.	Roshan Lal (APFC)	
"
ISHA (RPFC II),,,2023-01-20T00:00:00.000+0000,0.0,"Member claim from 10C rejected because member enclosed bank details of other person, i.e., Satyam Dixit(copy enclosed). In this regards it is requested to member kindly provide correct bank details copy with claim form 10C duly attested by employer."
Pritam Kumar (SO),,,2023-01-20T00:00:00.000+0000,0.0," Member claim from 10C rejected because member enclosed bank details of other person, i.e., Satyam Dixit(copy enclosed). In this regards it is requested to member kindly provide correct bank details copy with claim form 10C duly attested by employer.	ISHA (RPFC II)"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-02-09T00:00:00.000+0000,21.0," Under PM-KISAN Scheme the responsibility to identify beneficiary beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. of Jharkhand"
Sunil Kumar (Under Secretary),,,2023-02-09T00:00:00.000+0000,0.0, 
Sunil Kumar (Under Secretary),,"Repeat of sl 4
 of (9-2-2023)",2023-02-09T00:00:00.000+0000,0.0, 
Sunil Kumar (Under Secretary),,"Repeat of sl 4
 of (9-2-2023)",2023-02-09T00:00:00.000+0000,0.0, 
Public Grievance-4 (Data Entry Operator),,,2023-02-09T00:00:00.000+0000,0.0, 
Manju Rani Swansi (ADDITIONAL COLLECTOR),,,2023-02-10T00:00:00.000+0000,1.0," Sir,
 please find the attachment file."
,,,2023-01-19T00:00:00.000+0000,,
"Assistant Secretary to CM, Assistant Secretary to CM",,,2023-01-20T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Kalyan Mahapatra (Chief Manager),,,2023-01-20T00:00:00.000+0000,1.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Shri Vivek Bajpai (Dy General Manager),,,2023-01-21T00:00:00.000+0000,1.0," Dear Sir,
With reference to the complaint we submit that customer has been suitably replied copy of which is attached for reference.
In view of the above we request for closure of the complaint .Regards
"
Pawan Kumar Gupta (Chief Manager),,,2023-01-31T00:00:00.000+0000,10.0," The customer has been advised suitably, copy enclosed. "
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
AWADHESH KUMAR SINGH (RPFC I),,,2023-01-20T00:00:00.000+0000,1.0, Please find attached herewith copy of reply vide letter number GJ/AHD/PF/ADMIN-II/MEDICAL/300 dated 04/01/2023. This is for kind information please.
Makhan Lal (Section Officer),,,2023-01-20T00:00:00.000+0000,0.0," Please find attached herewith copy of reply vide letter number GJ/AHD/PF/ADMIN-II/MEDICAL/300 dated 04/01/2023. This is for kind information please.	AWADHESH KUMAR SINGH (RPFC I)	
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Shri Shyam Kumar (Principal Chief Commissioner of Income Tax - WB and Sikkim),,,2023-01-20T00:00:00.000+0000,1.0," The matter is regarding receipt of refund for the AY 2021-22 which pertains to functioning of the CPC. In view of the above, the grievance may kindly be forwarded to the CPC and treated as settled from this end."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-20T00:00:00.000+0000,0.0," Kindly look into the matter and upload the status report at the earliest.

"
Sh. Y. K. Singh (DGIT),,,2023-01-20T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
,,,2023-02-08T00:00:00.000+0000,,Request to take suitable action as soon as possible
Suja Menon V (Income Tax Officer CPC ITR),,,2023-02-10T00:00:00.000+0000,21.0,"Dear Sir /Madam ,

 it is seen from CPC portal for AY 2021-2022 , taxpayers return has been on 27-05-2021 determining refund of Rs 4,60,250/- . The refund is sent to OLTAS for outward transmission to refund banker on 08/02/2022 and we would be credited to taxpayer bank account by refund banker in Very shortly . The taxpayers is requested to check status of refund in www.tin-nsdl.com.
"
Sh. Y. K. Singh (DGIT),,,2023-02-10T00:00:00.000+0000,0.0,"Dear Sir /Madam ,

 it is seen from CPC portal for AY 2021-2022 , taxpayers return has been on 27-05-2021 determining refund of Rs 4,60,250/- . The refund is sent to OLTAS for outward transmission to refund banker on 08/02/2022 and we would be credited to taxpayer bank account by refund banker in Very shortly . The taxpayers is requested to check status of refund in www.tin-nsdl.com.
"
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-12T00:00:00.000+0000,2.0," Dear Sir /Madam , it is seen from CPC portal for AY 2021-2022 , taxpayers return has been on 27-05-2021 determining refund of Rs 4,60,250/- . The refund is sent to OLTAS for outward transmission to refund banker on 08/02/2022 and we would be credited to taxpayer bank account by refund banker in Very shortly . The taxpayers is requested to check status of refund in www.tin-nsdl.com.	"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Shri Sanjeev Kumar Dhupar (General Manager),,,2023-01-20T00:00:00.000+0000,1.0, 
Desk officer ZO Lucknow 1 (Manager),,,2023-02-18T00:00:00.000+0000,0.0, The Reply is attached
Desk officer ZO Lucknow 1 (Manager),,"Repeat of sl 4
 of (18-2-2023)",2023-02-18T00:00:00.000+0000,0.0, The Reply is attached
Shri Sanjeev Kumar Dhupar (General Manager),,,2023-02-18T00:00:00.000+0000,0.0, Reply attached
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
NIACL Redressal Officer (GRO),,,2023-02-07T00:00:00.000+0000,19.0,"कृपया नोट करे की आपकी शिकायत में पॉलिसी या दावा नंबर की कोई भी जानकारी नहीं दी है। इसलिए हम मामले में आगे बढ़ने में असमर्थ है। कृपया हमें 20 अंकों की पॉलिसी नंबर, दावा नंबर बताएं ताकि मामले को हमारे संबंधित कार्यालय में उठाया जा सके।"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-20T00:00:00.000+0000,1.0, Please upload ATR along with a copy of reply sent to the complainant on CPGRAMS. 
MS. MANJU BAGGA (Executive Director),,,2023-01-20T00:00:00.000+0000,0.0, Please resolve the issue urgently.
MS. MANJU BAGGA (Executive Director),,,2023-02-14T00:00:00.000+0000,25.0,"We have settled the differential payment amount of Rs. 809238/- in f/o Mr Prashanth Gupta.


"
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-02-16T00:00:00.000+0000,2.0," The grievance made by the complainant is suitably redressed in email sent to him, the copy of email is attached hereto. Thus the complaint may please be treated as closed."
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Roshan Lal (APFC),,,2023-01-27T00:00:00.000+0000,8.0," Sir, with reference to the grievance, it is informed that the PF A/c No. is allotted by the establishment. Therefore, the member is advised to contact his employer. Thanking You."
Ankita (DEO),,,2023-01-30T00:00:00.000+0000,3.0," Sir, with reference to the grievance, it is informed that the PF A/c No. is allotted by the establishment. Therefore, the member is advised to contact his employer. Thanking You.	Roshan Lal (APFC)	
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-20T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-01-25T00:00:00.000+0000,5.0,"Dear Sir/Madam,

 It is seen from CPC portal for the AY 2022-23, taxpayers revised return has been processed on 22/12/2022 determining a refund of Rs.65,910/-. The said refund has failed /unpaid as there is a no valid bank account and prevalidation status shows as Unpaid . The taxpayer is requested to validate the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available
iv) Click validate to verify details from bank.

After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.
"
Sh. Y. K. Singh (DGIT),,,2023-01-25T00:00:00.000+0000,0.0,"Dear Sir/Madam,

 It is seen from CPC portal for the AY 2022-23, taxpayers revised return has been processed on 22/12/2022 determining a refund of Rs.65,910/-. The said refund has failed /unpaid as there is a no valid bank account and prevalidation status shows as Unpaid . The taxpayer is requested to validate the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available
iv) Click validate to verify details from bank.

After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal.
"
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-27T00:00:00.000+0000,2.0," Dear Sir/Madam,

It is seen from CPC portal for the AY 2022-23, taxpayers revised return has been processed on 22/12/2022 determining a refund of Rs.65,910/-. The said refund has failed /unpaid as there is a no valid bank account and prevalidation status shows as Unpaid . The taxpayer is requested to validate the bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available
iv) Click validate to verify details from bank.

After that taxpayer is requested to nominate the account for refund and file refund re-issue request through e-filing portal."
,,,2023-01-19T00:00:00.000+0000,,
MANOJ KUJUR (SSA),,,2023-01-21T00:00:00.000+0000,0.0, 
Shri Rakesh Kumar (Secretary PG),,,2023-01-21T00:00:00.000+0000,0.0, Please examine the case take necessary action and give suitable reply to Complainant.
Shri SUNIL.R.MISHRA (Sr. DCM),,,2023-01-23T00:00:00.000+0000,2.0, Kindly examine the matter and submit a suitable reply to the complainant.
Piyush Khandare (Sr. DOM),,,2023-01-23T00:00:00.000+0000,0.0," प्लॅटफॉर्मची घोषणा तसेच ट्रेनचे आगमन आणि प्रस्थान यासाठी योग्य मराठी शब्द वापरण्याचा सल्ला देण्यात आला आहे.
ट्रेन मॅनेजरलाही ट्रेनमध्ये मराठी, हिंदी आणि इंग्रजी अशा तीन भाषांमध्ये अनाऊंसमेंट व्हावी, असा सल्ला देण्यात आला आहे। 

ट्रेनमध्ये ऑनलाइन घोषणा तीन भाषांमध्ये केली जाते. ट्रेन मॅनेजरलाही ट्रेनमध्ये मराठी, हिंदी आणि इंग्रजी अशा तीन भाषांमध्ये अनाऊंसमेंट व्हावी, असा सल्ला देण्यात आला आहे.
"
,,,2023-01-19T00:00:00.000+0000,,
,,,2023-01-19T00:00:00.000+0000,0.0,Auto Forwarded
Shri Niraj Kumar Gayagi (Joint Secretary),,,2023-01-20T00:00:00.000+0000,1.0, 
N.M.Pandya (Deputy Secretary),,,2023-02-06T00:00:00.000+0000,17.0,NBFC related matter. 
Shri Niraj Kumar Gayagi (Joint Secretary),,,2023-02-21T00:00:00.000+0000,15.0, NBFC related matter.
Ankita Jadeja (U.S.),,,2023-02-22T00:00:00.000+0000,1.0, For necessary action sent to concern dept. 
H.P.Mavadia (Under Secretary),,,2023-02-22T00:00:00.000+0000,0.0, Kindly do the needful at the earliest.
Shri A K Jam (Section Officer),,,2023-02-28T00:00:00.000+0000,6.0, Not Pertaining. 
H.P.Mavadia (Under Secretary),,,2023-02-28T00:00:00.000+0000,0.0, Not Pertaining.
Ankita Jadeja (U.S.),,,2023-03-01T00:00:00.000+0000,1.0, NBFC related matter under to RBI.
,,,2023-01-19T00:00:00.000+0000,,
ASO-01 (ASO),,,2023-01-20T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR. 
,,,2023-02-06T00:00:00.000+0000,,"Vide letter dated 11 JANUARY 2023 OF ELECTION COMMISSION 

CONCERNED 
BRANCH MANAGER SAVITA KUMARI PF 
122700 PLOT NO 188 PANDIT PARK PATPARGANJ ROAD DELHI 
patparganj road DELHI HAS TO CREDIT RS 14250 TO MY ACCOUNT 3272016746"
,,,2023-02-07T00:00:00.000+0000,,"Vide letter dated 11 JANUARY 2023 OF ELECTION COMMISSION

CONCERNED 
BRANCH MANAGER SAVITA KUMARI PF 
122700 PLOT NO 188 PANDIT PARK PATPARGANJ ROAD DELHI 
patparganj road DELHI HAS TO CREDIT RS 14250 TO MY ACCOUNT 3272016746"
