OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Anuj Arora (Pr Commissioner of Income tax),,,2023-01-23T00:00:00.000+0000,0.0," In this case, the refund was determined by the CPC while passing order u/s 143(1) of the IT Act,1961 for the A.Y.-2020-21 but kept on with-held as the scrutiny proceedings for the said A.Y. was pending in the undersigned office. Further, the assessment proceeding completed and order u/s 143(3) of the IT Act, 1961 passed for the said A.Y. on 08/02/2022 and the same order was uploaded on the ITBA through manual order upload module as the functionality for passing online order for the A.Y.- 2020-21 was not enabled by the ITBA team at that time. Thereafter, the confirmation earlier sought by the CPC in order to release refund was confirmed by this office in order to release refund. After a while the assessee informed this office that the refund determined is still not credited to him. Regarding non-issuance of refund an incident was raised on ITBA helpdesk on 26/04/2022 but no response received. Again, an incident was raised on ITBA helpdesk with ticket no 1746745 dated 19/05/2022 in response of the same ticket solution was provided which is produced as under (screen shot also attached):- “As seen from the CPC Portal for the given case, functionality for 241A is under development phase post deployment CPC will take time necessary action to release record from 241A.Request AO to wait for the same. “ On the basis of above facts, it is clear that the refund for the A.Y. 2020-21 is pending at CPC end and all the proceedings in this case is already completed for the said A.Y from this office."
Anuj Arora (Pr Commissioner of Income tax),,"Repeat of sl 20
 of (23-1-2023)",2023-01-23T00:00:00.000+0000,0.0," In this case, the refund was determined by the CPC while passing order u/s 143(1) of the IT Act,1961 for the A.Y.-2020-21 but kept on with-held as the scrutiny proceedings for the said A.Y. was pending in the undersigned office. Further, the assessment proceeding completed and order u/s 143(3) of the IT Act, 1961 passed for the said A.Y. on 08/02/2022 and the same order was uploaded on the ITBA through manual order upload module as the functionality for passing online order for the A.Y.- 2020-21 was not enabled by the ITBA team at that time. Thereafter, the confirmation earlier sought by the CPC in order to release refund was confirmed by this office in order to release refund. After a while the assessee informed this office that the refund determined is still not credited to him. Regarding non-issuance of refund an incident was raised on ITBA helpdesk on 26/04/2022 but no response received. Again, an incident was raised on ITBA helpdesk with ticket no 1746745 dated 19/05/2022 in response of the same ticket solution was provided which is produced as under (screen shot also attached):- “As seen from the CPC Portal for the given case, functionality for 241A is under development phase post deployment CPC will take time necessary action to release record from 241A.Request AO to wait for the same. “ On the basis of above facts, it is clear that the refund for the A.Y. 2020-21 is pending at CPC end and all the proceedings in this case is already completed for the said A.Y from this office."
Ajay Kumar Srivastava (DGIT INV BHOPAL),,,2023-01-23T00:00:00.000+0000,0.0," In this case, the refund was determined by the CPC while passing order u/s 143(1) of the IT Act,1961 for the A.Y.-2020-21 but kept on with-held as the scrutiny proceedings for the said A.Y. was pending in the undersigned office. Further, the assessment proceeding completed and order u/s 143(3) of the IT Act, 1961 passed for the said A.Y. on 08/02/2022 and the same order was uploaded on the ITBA through manual order upload module as the functionality for passing online order for the A.Y.- 2020-21 was not enabled by the ITBA team at that time. Thereafter, the confirmation earlier sought by the CPC in order to release refund was confirmed by this office in order to release refund. After a while the assessee informed this office that the refund determined is still not credited to him. Regarding non-issuance of refund an incident was raised on ITBA helpdesk on 26/04/2022 but no response received. Again, an incident was raised on ITBA helpdesk with ticket no 1746745 dated 19/05/2022 in response of the same ticket solution was provided which is produced as under (screen shot also attached):- “As seen from the CPC Portal for the given case, functionality for 241A is under development phase post deployment CPC will take time necessary action to release record from 241A.Request AO to wait for the same. “ On the basis of above facts, it is clear that the refund for the A.Y. 2020-21 is pending at CPC end and all the proceedings in this case is already completed for the said A.Y from this office."
Mohanish Verma (Pr. CCIT),,,2023-01-25T00:00:00.000+0000,2.0," In view of comment at sl. no. 22 and attached document dated 23.01.2023, the grievance may be transferred to the CPC."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-29T00:00:00.000+0000,4.0, Kindly look into the matter and upload final status report at the earliest.	
Sh. Y. K. Singh (DGIT),,,2023-01-30T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-03-10T00:00:00.000+0000,39.0,"Dear Sir/Madam, 

On verification of CPGRAMS portal, it is noticed that taxpayer has filed multiple grievances for same issue and accordingly we are keeping CBOEC/E/2022/02053 as open and pending for resolution and closing the other grievances raised at later date since it is duplicate grievance. The pending grievance will be prioritized for early resolution.
"
Sh. Y. K. Singh (DGIT),,,2023-03-10T00:00:00.000+0000,0.0,"Dear Sir/Madam, 

On verification of CPGRAMS portal, it is noticed that taxpayer has filed multiple grievances for same issue and accordingly we are keeping CBOEC/E/2022/02053 as open and pending for resolution and closing the other grievances raised at later date since it is duplicate grievance. The pending grievance will be prioritized for early resolution.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-13T00:00:00.000+0000,3.0," On verification of CPGRAMS portal, it is noticed that taxpayer has filed multiple grievances for same issue and accordingly we are keeping CBOEC/E/2022/02053 as open and pending for resolution and closing the other grievances raised at later date since it is duplicate grievance. The pending grievance will be prioritized for early resolution."
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-12T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
I.T.O. Systems (I.T.O. Systems),,,2023-01-12T00:00:00.000+0000,0.0,"The grievance matter in respect of Activation/Deactivation of PAN lies with the JAO. Therefore, this grievance matter may be forwarded to ITO-W-50(1), Kolkata for further necessary action as the PAN ADJPB6439Q lies with the said officer."
I.T.O. Systems (I.T.O. Systems),,"Repeat of sl 4
 of (12-1-2023)",2023-01-12T00:00:00.000+0000,0.0,"The grievance matter in respect of Activation/Deactivation of PAN lies with the JAO. Therefore, this grievance matter may be forwarded to ITO-W-50(1), Kolkata for further necessary action as the PAN ADJPB6439Q lies with the said officer."
I.T.O. Systems (I.T.O. Systems),,"Repeat of sl 4
 of (12-1-2023)",2023-01-12T00:00:00.000+0000,0.0,"The grievance matter in respect of Activation/Deactivation of PAN lies with the JAO. Therefore, this grievance matter may be forwarded to ITO-W-50(1), Kolkata for further necessary action as the PAN ADJPB6439Q lies with the said officer."
I.T.O. Systems (I.T.O. Systems),,"Repeat of sl 4
 of (12-1-2023)",2023-01-12T00:00:00.000+0000,0.0,"The grievance matter in respect of Activation/Deactivation of PAN lies with the JAO. Therefore, this grievance matter may be forwarded to ITO-W-50(1), Kolkata for further necessary action as the PAN ADJPB6439Q lies with the said officer."
I.T.O. Systems (I.T.O. Systems),,"Repeat of sl 4
 of (12-1-2023)",2023-01-12T00:00:00.000+0000,0.0,"The grievance matter in respect of Activation/Deactivation of PAN lies with the JAO. Therefore, this grievance matter may be forwarded to ITO-W-50(1), Kolkata for further necessary action as the PAN ADJPB6439Q lies with the said officer."
I.T.O. Systems (I.T.O. Systems),,"Repeat of sl 4
 of (12-1-2023)",2023-01-12T00:00:00.000+0000,0.0,"The grievance matter in respect of Activation/Deactivation of PAN lies with the JAO. Therefore, this grievance matter may be forwarded to ITO-W-50(1), Kolkata for further necessary action as the PAN ADJPB6439Q lies with the said officer."
Sh. Y. K. Singh (DGIT),,,2023-01-12T00:00:00.000+0000,0.0,"The grievance matter in respect of Activation/Deactivation of PAN lies with the JAO. Therefore, this grievance matter may be forwarded to ITO-W-50(1), Kolkata for further necessary action as the PAN ADJPB6439Q lies with the said officer."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-13T00:00:00.000+0000,1.0," कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.

"
Shri Shyam Kumar (Principal Chief Commissioner of Income Tax - WB and Sikkim),,,2023-01-13T00:00:00.000+0000,0.0," The comments of the DGIT (System), New Delhi, vide Action History Sl. No. 10 may kindly be perused and the concerned Assessing Officer ( Ward 50(1), Kolkata) be directed for immediate action for resolution and sending the Final Action Taken Report on the same. "
J.SIRI KUMAR (CCIT 1 KOLKATA),,,2023-01-13T00:00:00.000+0000,0.0," The comments of the DGIT (System), New Delhi, vide Action History Sl. No. 10 may kindly be perused and the concerned Assessing Officer ( Ward 50(1), Kolkata) be directed for immediate action for resolution and sending the Final Action Taken Report on the same."
SAMAR BHADRA (PR.CIT),,,2023-01-17T00:00:00.000+0000,4.0," The comments of the DGIT (System), New Delhi, vide Action History Sl. No. 10 may kindly be perused and the concerned Assessing Officer ( Ward 50(1), Kolkata) be directed for immediate action for resolution and sending the Final Action Taken Report on the same."
SAILEN SAMADDAR (ADDL CIT),,,2023-01-17T00:00:00.000+0000,0.0," कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। 
 Please look into the matter and upload the status report at the earliest.
"
MANOJ KUMAR (ITO WARD 50_1 KOLKATA),,,2023-01-17T00:00:00.000+0000,0.0," Restoration process of PAN done in system (Screen-shot attached). Hence, the grievance may be treated as settled."
SAILEN SAMADDAR (ADDL CIT),,,2023-01-19T00:00:00.000+0000,2.0, On the basis of Report submitted by the JAO i.e. ITO Ward-50(1) Kolkata along with the document attached thereof the grievance may kindly be treated as settled.
SAILEN SAMADDAR (ADDL CIT),,"Repeat of sl 17
 of (19-1-2023)",2023-01-19T00:00:00.000+0000,0.0, On the basis of Report submitted by the JAO i.e. ITO Ward-50(1) Kolkata along with the document attached thereof the grievance may kindly be treated as settled.
SAILEN SAMADDAR (ADDL CIT),,"Repeat of sl 17
 of (19-1-2023)",2023-01-19T00:00:00.000+0000,0.0, On the basis of Report submitted by the JAO i.e. ITO Ward-50(1) Kolkata along with the document attached thereof the grievance may kindly be treated as settled.
SAILEN SAMADDAR (ADDL CIT),,"Repeat of sl 17
 of (19-1-2023)",2023-01-19T00:00:00.000+0000,0.0, On the basis of Report submitted by the JAO i.e. ITO Ward-50(1) Kolkata along with the document attached thereof the grievance may kindly be treated as settled.
SAMAR BHADRA (PR.CIT),,,2023-01-19T00:00:00.000+0000,0.0," Comments from AO and Range head is as below:-
Restoration process of PAN done in system (Screen-shot attached). Hence, the grievance may be treated as settled. On the basis of Report submitted by the JAO i.e. ITO Ward-50(1) Kolkata along with the document attached thereof the grievance may kindly be treated as settled."
J.SIRI KUMAR (CCIT 1 KOLKATA),,,2023-01-19T00:00:00.000+0000,0.0," Comments from AO and Range head is as below:-
Restoration process of PAN done in system (Screen-shot attached). Hence, the grievance may be treated as settled. On the basis of Report submitted by the JAO i.e. ITO Ward-50(1) Kolkata along with the document attached thereof the grievance may kindly be treated as settled."
Shri Shyam Kumar (Principal Chief Commissioner of Income Tax - WB and Sikkim),,,2023-01-19T00:00:00.000+0000,0.0," Comments from AO and Range head is as below:-
Restoration process of PAN done in system (Screen-shot attached). Hence, the grievance may be treated as settled. On the basis of Report submitted by the JAO i.e. ITO Ward-50(1) Kolkata along with the document attached thereof the grievance may kindly be treated as settled."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-20T00:00:00.000+0000,1.0, Kindly pursue the matter and upload final action taken report at the earliest
Shri Shyam Kumar (Principal Chief Commissioner of Income Tax - WB and Sikkim),,,2023-01-20T00:00:00.000+0000,0.0, Kindly pursue the matter and upload final action taken report at the earliest
J.SIRI KUMAR (CCIT 1 KOLKATA),,,2023-01-20T00:00:00.000+0000,0.0, Kindly pursue the matter and upload final action taken report at the earliest
,,,2023-01-30T00:00:00.000+0000,,"the complainant is a retired person and due to block PAN, the complainant is facing several problems. Please take care of this complaint in urgent basis."
SAMAR BHADRA (PR.CIT),,,2023-02-06T00:00:00.000+0000,17.0, Kindly pursue the matter and upload final action taken report at the earliest
SAMAR BHADRA (PR.CIT),,"Repeat of sl 28
 of (6-2-2023)",2023-02-06T00:00:00.000+0000,0.0, Kindly pursue the matter and upload final action taken report at the earliest
SAILEN SAMADDAR (ADDL CIT),,,2023-02-12T00:00:00.000+0000,6.0," As directed by the higher authorities, please pursue the matter and upload final action taken report at the earliest."
MANOJ KUMAR (ITO WARD 50_1 KOLKATA),,,2023-02-17T00:00:00.000+0000,5.0," Restoration of PAN ADJPB6439Q has already been done and the status of the PAN is active as per information available in PAN database of ITBA portal. Screenshot of the PAN status in ITBA portal is attached. Hence, the grievance may be treated as settled."
SAILEN SAMADDAR (ADDL CIT),,,2023-02-24T00:00:00.000+0000,7.0, Kindly look into the matter urgently to resolve the grievance.
MANOJ KUMAR (ITO WARD 50_1 KOLKATA),,,2023-02-24T00:00:00.000+0000,0.0," Necessary action has already been taken and the status of PAN ADJPB6439Q is showing active in PAN module of ITBA system. Screenshot attached. hence, the grievance may kindly be treated as settled from this end."
SAILEN SAMADDAR (ADDL CIT),,,2023-02-24T00:00:00.000+0000,0.0, On the basis of action taken report vide number 16 and 17 as well as attachment thereof the grievance may kindly be treated as settled at this end.
SAMAR BHADRA (PR.CIT),,,2023-03-01T00:00:00.000+0000,5.0," Necessary action has already been taken and the status of PAN ADJPB6439Q is showing active in PAN module of ITBA system. Screenshot attached. hence, the grievance may kindly be treated as settled from this end."
J.SIRI KUMAR (CCIT 1 KOLKATA),,,2023-03-02T00:00:00.000+0000,1.0," Necessary action has already been taken and the status of PAN ADJPB6439Q is showing active in PAN module of ITBA system. Screenshot attached. hence, the grievance may kindly be treated as settled from this end."
Shri Raju Tayeng (Principal Chief Commissioner of Income Tax - WB and Sikkim),,,2023-03-02T00:00:00.000+0000,0.0," Necessary action has already been taken and the status of PAN ADJPB6439Q is showing active in PAN module of ITBA system. Screenshot attached. hence, the grievance may kindly be treated as settled from this end."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-06T00:00:00.000+0000,4.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Shri Raju Tayeng (Principal Chief Commissioner of Income Tax - WB and Sikkim),,,2023-03-07T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
J.SIRI KUMAR (CCIT 1 KOLKATA),,,2023-03-09T00:00:00.000+0000,2.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Gautam Mandal (PR.CIT),,,2023-03-09T00:00:00.000+0000,0.0, Comments of the Higher Authority is as below:Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
SAILEN SAMADDAR (ADDL CIT),,,2023-03-09T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
MANOJ KUMAR (ITO WARD 50_1 KOLKATA),,,2023-03-17T00:00:00.000+0000,8.0," Restoration of PAN ADJPB6439Q has already been done and the status of the PAN is active as per record available in PAN database of ITBA portal. Screenshot of the PAN status in ITBA portal is attached. Hence, the grievance may be treated as settled."
SAILEN SAMADDAR (ADDL CIT),,,2023-03-17T00:00:00.000+0000,0.0,"Considering the Action of the JAO i.e. ITO Ward-50(1) Kolkata, evident from the attachments, it urged to treat the grievance as settled favorably."
Gautam Mandal (PR.CIT),,,2023-03-20T00:00:00.000+0000,3.0," Comments of the range head is as below: Considering the Action of the JAO i.e. ITO Ward-50(1) Kolkata, evident from the attachments, it urged to treat the grievance as settled favourably."
J.SIRI KUMAR (CCIT 1 KOLKATA),,,2023-03-20T00:00:00.000+0000,0.0," Comments of the range head is as below: Considering the Action of the JAO i.e. ITO Ward-50(1) Kolkata, evident from the attachments, it urged to treat the grievance as settled favourably."
Smt Smita Srivastava (Principal Chief Commissioner of Income Tax - WB and Sikkim),,,2023-03-20T00:00:00.000+0000,0.0,"AO reported that - Necessary action has already been taken and the status of PAN ADJPB6439Q is showing active in PAN module of ITBA system. Screenshot attached. hence, the grievance may kindly be treated as settled from this end."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-21T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Sh. Y. K. Singh (DGIT),,,2023-03-24T00:00:00.000+0000,3.0, Please examine the matter and upload the status report at the earliest.
I.T.O. Systems (I.T.O. Systems),,,2023-03-24T00:00:00.000+0000,0.0,As per latest CBN the PAN ADJPB6439Q is now active in ITBA PAN Database. As no further action is pending at this office the grievance may be treated as settled.
Sh. Y. K. Singh (DGIT),,,2023-03-24T00:00:00.000+0000,0.0,As per latest CBN the PAN ADJPB6439Q is now active in ITBA PAN Database. As no further action is pending at this office the grievance may be treated as settled.
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-27T00:00:00.000+0000,3.0,"Based on comments received from the verticals of systems and duly endorse by the D G systems that 
As per latest CBN the PAN ADJPB6439Q is now active in ITBA PAN Database. As no further action is pending at this office the grievance may be treated as settled.

In view of above the cpgram is being closed."
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
Abhishek Dubey (Regional Passport Officer),,,2023-01-12T00:00:00.000+0000,1.0, आपको सलाह दी जाती है कि आगे की प्रक्रिया के लिए अपनी पंजीकृत ईमेल आईडी से rpo.delhi@mea.gov.in पर अपना वर्तमान पते का साक्ष्य के साथ औपचारिक अनुरोध प्रस्तुत करें।
,,,2023-01-11T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-13T00:00:00.000+0000,16.0,आख्या सादर अवलोकनार्थ प्रेषित है आख्या सादर अवलोकनार्थ प्रेषित है
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-11T00:00:00.000+0000,,- indiapost Webiste due to system restrictions.
B. S. Meena (SSPOs Ghaziabad Dn.),,,2023-01-13T00:00:00.000+0000,2.0," With reference to the complaint cited above, it is intimated that as per tracking report above mentioned article no JA038656167IN was showing delivered from Baramati MIDC S.O on 22.11.2022, kindly transfer this complaint to Pune mofussil division under mahrashtra circle for further disposal."
Md. Shahnawaz Akhter (DPS Headquarters),,,2023-01-13T00:00:00.000+0000,0.0," article no JA038656167IN was showing delivered from Baramati MIDC S.O on 22.11.2022, kindly transfer this complaint to Pune mofussil division under mahrashtra circle for further disposal."
Shri Rupesh Pal (ADG PG),,,2023-01-13T00:00:00.000+0000,0.0," Please examine, update/resolve the case by 14.01.2023."
Abhijeet Bansode (DPS Headquarters),,,2023-01-16T00:00:00.000+0000,3.0, Please examine the case and upload proper reply immediately 
Shri. R. K. Jayabhaye (Postmaster General),,,2023-01-19T00:00:00.000+0000,3.0, Article no JA038656167IN delivered on 13.01.2023 at Baramati MIDC SO. Postman delivery slip enclosed herewith for your reference. Inconvenience caused to customer is deeply regretted.
Abhijeet Bansode (DPS Headquarters),,,2023-01-20T00:00:00.000+0000,1.0," Sir,
Article no JA038656167IN delivered on 13.01.2023 at Baramati MIDC SO. Postman delivery slip enclosed herewith for your reference. Inconvenience caused to customer is deeply regretted."
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
Nodal Officer (GM),,,2023-01-16T00:00:00.000+0000,5.0," कृपया शिकायत की जांच समयबद्ध रूप से करने की व्‍यवस्‍था करें और शिकायतकर्ता को उपयुक्त उत्तर भेजें और उसके निपटान के तुरंत बाद शिकायतकर्ता को भेजें गए उत्तर को सीपीग्राम्स पोर्टल पर भी अपनी टिप्पणी/ कार्रवाई के साथ अपलोड करें। 
Kindly arrange to examine and redress the grievance and give an appropriate reply to the complainant within a time-bound manner. After redressal, a copy of the reply given to the complainant along with your comments/action may be uploaded on the CPGRAMS portal. 
"
Mr. Mehernosh Dhamodiwala (Senior VP),,,2023-01-17T00:00:00.000+0000,1.0, 
Mehernosh Dhamodiwala (VP),,,2023-01-31T00:00:00.000+0000,14.0,Closed
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
SUDHIR N. GANVIR (RPFC I Kandivali East),,,2023-01-12T00:00:00.000+0000,1.0," Sir, PF account number MH/KND/214592/11286 pertains to Regional Office, Kandivali West. Kindly forward the grievance to Regional office, Kandivali West. "
Makhan Lal (Section Officer),,,2023-01-13T00:00:00.000+0000,1.0," Sir, PF account number MH/KND/214592/11286 pertains to Regional Office, Kandivali West. Kindly forward the grievance to Regional office, Kandivali West.	SUDHIR N. GANVIR (RPFC I Kandivali East)	
"
NINGSHEN THOTHAR (RPFC I Kandivali West),,,2023-01-18T00:00:00.000+0000,5.0," महोदय, सविनय निवेदन हैं की, ग्रीवांस केस परिक्षण और उचित कार्यवाही हेतु सम्बंधित अनुभाग में भेजा गया है."
NINGSHEN THOTHAR (RPFC I Kandivali West),,,2023-01-20T00:00:00.000+0000,2.0," Sir/Madam, in respect of PF account KDMAL//214592/11286, it is informed that this is a case of major correction in the Father name in EPFO system. It is requested to kindly submit additional documents of copy of ECR, ESIC payment details, wage register, Muster Roll, Copy of member Election Card and establishment ID card, duly attested by the Authorised signatory of the establishment. Only on receipt of all correct and complete documents, this office shall be able to take further necessary action as per EPF rules."
Daya Singh (section officer),,,2023-01-23T00:00:00.000+0000,3.0," Sir/Madam, in respect of PF account KDMAL//214592/11286, it is informed that this is a case of major correction in the Father name in EPFO system. It is requested to kindly submit additional documents of copy of ECR, ESIC payment details, wage register, Muster Roll, Copy of member Election Card and establishment ID card, duly attested by the Authorised signatory of the establishment. Only on receipt of all correct and complete documents, this office shall be able to take further necessary action as per EPF rules.	NINGSHEN THOTHAR (RPFC I Kandivali West)"
,,,2023-01-11T00:00:00.000+0000,,
"CMO, Secretary",,,2023-01-11T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"BHA127, Data Entry Operator",,,2023-03-22T00:00:00.000+0000,70.0,Your grievance disposed (Reject) successfully on 22-Mar-2023 18:01
,,,2023-01-11T00:00:00.000+0000,,
Pankaj Kumar (DOTEL04 DDG-PG),,,2023-01-12T00:00:00.000+0000,0.0, The Case is forwarded for taking needful action. A reply may be given the complainant and also upload the copy at P G Portal for disposal of grievance. PG WING DOT HEAD QUARTER .
Radha Nair (DGM),,,2023-01-12T00:00:00.000+0000,0.0,This is with reference to the complaint DOTEL/E/2023/0001175 regarding 5G not supported against your Moto G 5G device. Basis the complaint we had connected the customer on 12/01/23 at 9448715370 and confirmed that the complaint was regarding the Motorola company and not Jio. Hence requesting you to take this up accordingly.
,,,2023-01-11T00:00:00.000+0000,,
Juglal Singh (Director),,,2023-01-12T00:00:00.000+0000,0.0, 
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-13T00:00:00.000+0000,1.0, 
Chhatrasal Chandra (Scientist D),,,2023-01-13T00:00:00.000+0000,0.0, 
Nepal Chandra Sen (Head of Operation CSC-SPV),,,2023-02-06T00:00:00.000+0000,24.0," Dear Mr. Soham. Please contact with the following officials of West Bengal State for any complaint related to VLEs or you may email the query at helpdesk@csc.gov.in .
Mr. Arup Banerjee - 9903045995
Mr. Arnab Chakraborty - 7044075907"
Chhatrasal Chandra (Scientist D),,,2023-02-13T00:00:00.000+0000,7.0," Dear Mr. Soham. Please contact with the following officials of West Bengal State for any complaint related to VLEs or you may email the query at helpdesk@csc.gov.in .
Mr. Arup Banerjee - 9903045995
Mr. Arnab Chakraborty - 7044075907"
Smt. Uma Chauhan (Scientist-G and GC),,,2023-02-13T00:00:00.000+0000,0.0," Dear Mr. Soham. Please contact with the following officials of West Bengal State for any complaint related to VLEs or you may email the query at helpdesk@csc.gov.in .
Mr. Arup Banerjee - 9903045995
Mr. Arnab Chakraborty - 7044075907"
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
Shri Nirmal Kumar Bhagat (Director FA),,,2023-01-12T00:00:00.000+0000,1.0," Kindly route this grievance through concerned Under Secretary’s CPGRAMS account (RDRC3) who is dealing Uttar Pradesh State.

"
Timan Singh (Deputy Director),,,2023-01-31T00:00:00.000+0000,19.0, Please examine and upload the ATR
Shri Nirmal Kumar Bhagat (Director FA),,,2023-01-31T00:00:00.000+0000,0.0, Please examine the matter and submit ATR at the earliest for disposal of the grievance.
Dr. Manoj Kumar (Information Officer),,,2023-02-01T00:00:00.000+0000,1.0, Matter has been investigated and reply is enclosed here with.
Shri Nirmal Kumar Bhagat (Director FA),,,2023-02-01T00:00:00.000+0000,0.0," Action Taken Report (ATR) has been submitted by State, copy is attached for further necessary action. "
Timan Singh (Deputy Director),,,2023-02-08T00:00:00.000+0000,7.0, ग्रामीण सड़क राज्य सरकार का विषय है और राज्य में प्रधान मंत्री ग्राम सड़क योजना (पीएमजीएसवाई) को लागू करने के लिए राज्य सरकार नोडल एजेंसी है। आप अपनी GRIEVANCES को सीधा राज्य के साथ साझा कर सकते है । कृपया राज्य द्वारा प्रस्तुत संलग्न क्रत कारवाई रिपोर्ट प्राप्त करें।
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
Pawan Kumar Gupta (Chief Manager),,,2023-01-12T00:00:00.000+0000,1.0, Please issue acknowledgement and furnish reply to the petitioner after examining and settling the complaint as per the rules. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS.
,,,2023-01-16T00:00:00.000+0000,,what is the progress
OSDBO10 (OSD),,Reminder of sl 2,2023-01-17T00:00:00.000+0000,6.0," In view of continuous reminders being received, you are once again requested to expedite the redressal of grievance Nd upload a copy of ATR at the earliest.."
Pawan Kumar Gupta (Chief Manager),,Reminder of sl 3,2023-01-21T00:00:00.000+0000,4.0, Reminder from DFS
Pawan Kumar Gupta (Chief Manager),,Reminder of sl 3,2023-01-21T00:00:00.000+0000,0.0, Reminder from DFS
,,,2023-01-22T00:00:00.000+0000,,what is progress now
OSDBO10 (OSD),,Reminder of sl 2,2023-01-23T00:00:00.000+0000,6.0," In view of continuous reminders being received, you are once again requested to expedite the redressal of grievance Nd upload a copy of ATR at the earliest.."
OSDBO10 (OSD),,Reminder of sl 2,2023-01-23T00:00:00.000+0000,0.0," In view of continuous reminders being received, you are once again requested to expedite the redressal of grievance Nd upload a copy of ATR at the earliest.."
Pawan Kumar Gupta (Chief Manager),,Reminder of sl 3,2023-01-23T00:00:00.000+0000,0.0," In view of continuous reminders being received, you are once again requested to expedite the redressal of grievance Nd upload a copy of ATR at the earliest.."
Shri JK Naidu (Dy General Manager),,,2023-01-24T00:00:00.000+0000,1.0, The complainant has been requested to visit the branch for resolution. Mail sent to Shri Rangarajan is attached. Please close the complaint. 
Pawan Kumar Gupta (Chief Manager),,,2023-01-24T00:00:00.000+0000,0.0," The customer has been advised suitably, copy enclosed. "
,,,2023-01-11T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-11T00:00:00.000+0000,0.0,Auto Forwarded
AMIT ATHALEY (RPFC),,,2023-01-17T00:00:00.000+0000,6.0," With reference to the grievance of the member, it is stated that area Enforcement Officer has already been deputed vide No. R-NE/WB/CAL/Misc. File 3/CC-I/RO/KOL/402 dated 12.01.2023 for approval of Bank KYC."
Daya Singh (section officer),,,2023-01-19T00:00:00.000+0000,2.0," With reference to the grievance of the member, it is stated that area Enforcement Officer has already been deputed vide No. R-NE/WB/CAL/Misc. File 3/CC-I/RO/KOL/402 dated 12.01.2023 for approval of Bank KYC.	AMIT ATHALEY (RPFC)"
,,,2023-01-11T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-28T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
